respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
17677,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
17678,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
17679,LK,RH,MRJ,MW,DH,CO,BE,JR,ZN
17680,RH,MRJ,LK,MW,DH,CO,JR,ZN,BE
17681,RH,DH,MW,LK,MRJ,BE,JR,CO,ZN
17682,RH,DH,MRJ,BE,MW,LK,JR,CO,ZN
17683,RH,DH,LK,MRJ,MW,CO,BE,ZN,JR
17684,LK,MRJ,DH,MW,CO,RH,ZN,BE,JR
17685,ZN,JR,MW,CO,MRJ,LK,DH,RH,BE
17686,BE,RH,LK,DH,MRJ,ZN,CO,MW,JR
17687,MRJ,MW,DH,LK,CO,ZN,RH,JR,BE
17688,MW,JR,CO,LK,MRJ,DH,ZN,RH,BE
17689,CO,MW,RH,MRJ,LK,DH,JR,BE,ZN
17690,CO,MW,LK,MRJ,RH,DH,JR,ZN,BE
17691,BE,DH,MRJ,RH,CO,JR,ZN,LK,MW
17692,LK,RH,MRJ,DH,MW,BE,JR,CO,ZN
17693,CO,MW,JR,LK,MRJ,DH,ZN,RH,BE
17694,CO,MW,MRJ,LK,RH,JR,DH,BE,ZN
17695,RH,LK,MW,MRJ,DH,CO,JR,BE,ZN
17696,LK,RH,DH,MRJ,MW,BE,JR,ZN,CO
17697,MW,MRJ,ZN,DH,CO,JR,LK,BE,RH
17698,MRJ,DH,MW,ZN,LK,CO,BE,RH,JR
17699,MRJ,DH,MW,LK,RH,CO,BE,JR,ZN
17700,RH,LK,DH,MRJ,MW,JR,BE,ZN,CO
17701,MRJ,DH,JR,CO,MW,RH,ZN,LK,BE
17702,BE,DH,RH,MRJ,JR,LK,MW,CO,ZN
17703,LK,RH,DH,MRJ,MW,BE,JR,ZN,CO
17704,LK,RH,DH,BE,MRJ,MW,JR,ZN,CO
17705,DH,MRJ,MW,RH,LK,ZN,CO,BE,JR
17706,BE,RH,DH,MRJ,LK,CO,MW,JR,ZN
17707,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
17708,DH,MRJ,RH,BE,ZN,JR,LK,MW,CO
17709,MRJ,DH,LK,MW,RH,BE,ZN,JR,CO
17710,MW,DH,MRJ,LK,CO,JR,RH,BE,ZN
17711,RH,BE,DH,LK,MRJ,CO,MW,JR,ZN
17712,MRJ,DH,MW,LK,RH,JR,ZN,CO,BE
17713,CO,MW,RH,MRJ,LK,DH,BE,JR,ZN
17714,RH,BE,DH,MRJ,LK,ZN,MW,CO,JR
17715,CO,LK,MW,MRJ,DH,JR,ZN,RH,BE
17716,BE,DH,RH,MRJ,JR,LK,CO,MW,ZN
17717,RH,MW,LK,MRJ,CO,DH,ZN,JR,BE
17718,MRJ,DH,MW,ZN,JR,RH,CO,LK,BE
17719,CO,LK,MW,MRJ,RH,DH,JR,ZN,BE
17720,DH,MRJ,RH,LK,MW,CO,BE,ZN,JR
17721,BE,RH,DH,MRJ,LK,JR,MW,ZN,CO
17722,BE,RH,DH,MRJ,LK,MW,JR,ZN,CO
17723,MW,CO,LK,MRJ,DH,ZN,JR,RH,BE
17724,MRJ,DH,RH,MW,LK,CO,ZN,JR,BE
17725,MW,CO,MRJ,DH,JR,RH,LK,ZN,BE
17726,CO,MW,LK,MRJ,ZN,JR,DH,RH,BE
17727,LK,MW,RH,CO,MRJ,DH,JR,BE,ZN
17728,MW,MRJ,DH,ZN,RH,JR,CO,BE,LK
17729,MW,MRJ,LK,CO,DH,RH,ZN,JR,BE
17730,JR,CO,MW,MRJ,ZN,LK,DH,RH,BE
17731,RH,MW,MRJ,DH,CO,LK,JR,BE,ZN
17732,MRJ,DH,MW,RH,CO,ZN,LK,JR,BE
17733,LK,MW,RH,DH,MRJ,CO,ZN,JR,BE
17734,ZN,JR,CO,MW,MRJ,LK,DH,RH,BE
17735,CO,MW,ZN,JR,MRJ,LK,DH,RH,BE
17736,CO,MW,LK,MRJ,DH,JR,RH,ZN,BE
17737,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
17738,LK,MW,CO,MRJ,DH,RH,ZN,JR,BE
17739,DH,MRJ,LK,RH,BE,JR,CO,ZN,MW
17740,MW,MRJ,LK,DH,CO,RH,JR,BE,ZN
17741,CO,LK,MRJ,MW,DH,ZN,JR,RH,BE
17742,MRJ,MW,DH,ZN,RH,BE,LK,CO,JR
17743,MRJ,MW,DH,JR,RH,ZN,CO,LK,BE
17744,MW,RH,CO,LK,DH,MRJ,BE,JR,ZN
17745,RH,BE,LK,DH,MRJ,MW,CO,ZN,JR
17746,MW,MRJ,CO,ZN,LK,DH,JR,RH,BE
17747,RH,MRJ,DH,LK,MW,BE,CO,JR,ZN
17748,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
17749,CO,MW,LK,MRJ,RH,DH,BE,JR,ZN
17750,LK,DH,RH,MW,MRJ,CO,JR,ZN,BE
17751,JR,CO,ZN,MW,MRJ,LK,BE,DH,RH
17752,BE,RH,DH,LK,MRJ,JR,ZN,MW,CO
17753,BE,RH,LK,DH,MRJ,ZN,CO,MW,JR
17754,MW,MRJ,DH,LK,CO,RH,BE,ZN,JR
17755,RH,MRJ,DH,BE,LK,MW,ZN,CO,JR
17756,ZN,MW,MRJ,CO,JR,DH,LK,BE,RH
17757,MW,ZN,MRJ,CO,DH,JR,LK,RH,BE
17758,BE,RH,DH,MRJ,LK,MW,CO,ZN,JR
17759,JR,ZN,CO,MRJ,MW,LK,DH,RH,BE
17760,RH,MRJ,DH,BE,LK,CO,MW,ZN,JR
17761,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
17762,MW,CO,MRJ,LK,JR,DH,ZN,RH,BE
17763,CO,MW,MRJ,LK,RH,DH,JR,ZN,BE
17764,MW,ZN,MRJ,CO,LK,DH,JR,RH,BE
17765,LK,RH,MRJ,MW,CO,DH,ZN,JR,BE
17766,RH,MRJ,DH,MW,LK,ZN,JR,BE,CO
17767,RH,MRJ,MW,DH,LK,CO,JR,BE,ZN
17768,MRJ,DH,LK,MW,RH,ZN,BE,CO,JR
17769,CO,JR,MW,LK,ZN,MRJ,DH,RH,BE
17770,BE,DH,RH,MRJ,MW,CO,JR,LK,ZN
17771,CO,MW,LK,MRJ,DH,RH,ZN,BE,JR
17772,ZN,MW,MRJ,DH,CO,RH,JR,BE,LK
17773,CO,ZN,MW,LK,MRJ,JR,DH,RH,BE
17774,MRJ,MW,DH,ZN,JR,RH,CO,LK,BE
17775,CO,MW,LK,MRJ,JR,ZN,DH,RH,BE
17776,LK,MW,MRJ,CO,DH,RH,BE,JR,ZN
17777,RH,DH,MRJ,BE,MW,JR,LK,CO,ZN
17778,CO,JR,MW,ZN,LK,MRJ,DH,BE,RH
17779,MW,LK,MRJ,DH,CO,ZN,BE,JR,RH
17780,MRJ,LK,RH,DH,BE,MW,CO,JR,ZN
17781,CO,MW,LK,MRJ,JR,DH,RH,BE,ZN
17782,LK,DH,RH,MW,CO,MRJ,BE,JR,ZN
17783,MW,MRJ,DH,RH,ZN,LK,JR,BE,CO
17784,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
17785,MRJ,DH,MW,LK,ZN,JR,BE,RH,CO
17786,ZN,MW,MRJ,CO,JR,LK,DH,BE,RH
17787,MW,RH,MRJ,CO,DH,LK,ZN,JR,BE
17788,MW,CO,MRJ,ZN,LK,JR,DH,RH,BE
17789,JR,CO,MW,ZN,LK,MRJ,DH,BE,RH
17790,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
17791,RH,BE,DH,MRJ,LK,JR,MW,ZN,CO
17792,MW,CO,LK,MRJ,DH,RH,JR,BE,ZN
17793,MW,MRJ,ZN,DH,CO,LK,BE,RH,JR
17794,LK,CO,RH,MW,MRJ,DH,JR,ZN,BE
17795,RH,BE,DH,MRJ,LK,JR,CO,MW,ZN
17796,RH,LK,MRJ,BE,DH,MW,ZN,CO,JR
17797,MW,ZN,MRJ,CO,LK,JR,DH,BE,RH
17798,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
17799,DH,MRJ,MW,RH,ZN,LK,JR,CO,BE
17800,MRJ,LK,MW,DH,CO,ZN,JR,BE,RH
17801,RH,DH,MRJ,MW,CO,BE,ZN,JR,LK
17802,MW,MRJ,DH,LK,RH,BE,CO,ZN,JR
17803,ZN,CO,MW,JR,MRJ,LK,DH,RH,BE
17804,MW,CO,RH,MRJ,LK,DH,JR,BE,ZN
17805,MW,MRJ,ZN,LK,CO,DH,JR,BE,RH
17806,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
17807,MRJ,MW,DH,LK,CO,JR,BE,ZN,RH
17808,CO,LK,MW,MRJ,DH,RH,ZN,BE,JR
17809,RH,BE,DH,MRJ,LK,JR,MW,ZN,CO
17810,DH,RH,BE,LK,MRJ,MW,JR,ZN,CO
17811,CO,MW,MRJ,LK,DH,ZN,RH,BE,JR
17812,CO,MW,LK,MRJ,DH,JR,ZN,RH,BE
17813,LK,RH,DH,MRJ,BE,ZN,JR,MW,CO
17814,CO,MW,MRJ,LK,JR,DH,ZN,RH,BE
17815,CO,MW,ZN,JR,LK,MRJ,DH,RH,BE
17816,LK,MRJ,MW,CO,DH,RH,ZN,BE,JR
17817,DH,MRJ,LK,BE,ZN,MW,RH,JR,CO
17818,RH,BE,LK,DH,MRJ,JR,CO,ZN,MW
17819,RH,BE,DH,LK,MRJ,MW,CO,ZN,JR
17820,DH,MRJ,MW,RH,ZN,JR,CO,BE,LK
17821,CO,MW,MRJ,LK,DH,JR,ZN,RH,BE
17822,RH,MW,MRJ,DH,CO,LK,JR,ZN,BE
17823,LK,MRJ,DH,MW,RH,ZN,BE,JR,CO
17824,DH,MRJ,LK,JR,MW,CO,RH,BE,ZN
17825,CO,LK,MW,MRJ,RH,DH,BE,JR,ZN
17826,BE,RH,LK,DH,MRJ,CO,MW,JR,ZN
17827,MW,CO,ZN,MRJ,LK,JR,DH,RH,BE
17828,LK,DH,RH,MW,MRJ,BE,JR,CO,ZN
17829,RH,BE,DH,MRJ,LK,ZN,JR,MW,CO
17830,LK,CO,MW,MRJ,RH,DH,BE,JR,ZN
17831,MW,MRJ,CO,LK,ZN,JR,DH,BE,RH
17832,MW,MRJ,DH,RH,ZN,CO,BE,LK,JR
17833,MW,MRJ,LK,DH,CO,JR,RH,ZN,BE
17834,MW,ZN,MRJ,JR,CO,LK,DH,BE,RH
17835,RH,BE,LK,DH,MRJ,MW,CO,JR,ZN
17836,LK,DH,MRJ,MW,BE,CO,ZN,RH,JR
17837,LK,RH,MRJ,DH,MW,BE,CO,JR,ZN
17838,CO,LK,MW,MRJ,DH,RH,ZN,BE,JR
17839,MRJ,LK,RH,DH,MW,CO,JR,BE,ZN
17840,ZN,MW,MRJ,CO,DH,LK,RH,BE,JR
17841,LK,RH,MRJ,DH,MW,BE,CO,JR,ZN
17842,DH,RH,MRJ,LK,MW,BE,ZN,JR,CO
17843,RH,LK,MRJ,DH,MW,CO,BE,JR,ZN
17844,MRJ,MW,DH,BE,JR,RH,LK,CO,ZN
17845,RH,DH,MRJ,BE,LK,ZN,CO,MW,JR
17846,MRJ,MW,LK,CO,DH,ZN,RH,JR,BE
17847,CO,LK,MW,MRJ,DH,JR,RH,BE,ZN
17848,MRJ,MW,DH,LK,BE,CO,JR,RH,ZN
17849,MW,RH,MRJ,CO,DH,LK,JR,ZN,BE
17850,JR,ZN,CO,MW,MRJ,LK,RH,BE,DH
17851,MW,RH,MRJ,DH,CO,LK,BE,ZN,JR
17852,LK,RH,DH,MRJ,MW,CO,BE,JR,ZN
17853,CO,MW,ZN,LK,MRJ,JR,DH,BE,RH
17854,BE,DH,RH,MRJ,MW,LK,JR,CO,ZN
17855,RH,DH,MRJ,MW,BE,LK,JR,CO,ZN
17856,ZN,JR,MW,CO,MRJ,LK,BE,DH,RH
17857,ZN,MRJ,MW,RH,BE,JR,LK,DH,CO
17858,RH,BE,LK,DH,MRJ,MW,CO,JR,ZN
17859,MW,MRJ,CO,LK,DH,JR,ZN,RH,BE
17860,MW,JR,CO,ZN,MRJ,LK,DH,BE,RH
17861,MW,CO,JR,MRJ,LK,ZN,DH,RH,BE
17862,MW,CO,MRJ,LK,DH,ZN,JR,RH,BE
17863,LK,DH,MRJ,MW,RH,CO,ZN,JR,BE
17864,ZN,JR,CO,MRJ,MW,LK,BE,DH,RH
17865,LK,RH,BE,DH,MRJ,MW,JR,ZN,CO
17866,ZN,MRJ,MW,DH,RH,JR,CO,LK,BE
17867,LK,RH,BE,DH,MRJ,MW,CO,ZN,JR
17868,RH,MRJ,DH,BE,LK,JR,CO,ZN,MW
17869,CO,LK,RH,MW,MRJ,DH,ZN,JR,BE
17870,CO,MW,LK,MRJ,DH,JR,ZN,RH,BE
17871,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
17872,DH,BE,RH,MRJ,CO,MW,JR,ZN,LK
17873,ZN,MW,MRJ,BE,DH,CO,LK,JR,RH
17874,MRJ,ZN,MW,DH,CO,RH,BE,LK,JR
17875,MRJ,RH,DH,MW,LK,CO,ZN,JR,BE
17876,LK,RH,MRJ,MW,DH,CO,BE,JR,ZN
17877,CO,MW,JR,ZN,MRJ,LK,DH,BE,RH
17878,MRJ,MW,LK,DH,CO,RH,ZN,JR,BE
17879,MRJ,LK,MW,CO,DH,JR,ZN,BE,RH
17880,MW,MRJ,DH,RH,ZN,JR,LK,BE,CO
17881,MRJ,MW,DH,RH,BE,ZN,CO,JR,LK
17882,MRJ,ZN,MW,DH,CO,BE,JR,RH,LK
17883,MW,RH,MRJ,CO,DH,LK,ZN,BE,JR
17884,RH,DH,BE,MRJ,LK,MW,CO,ZN,JR
17885,BE,RH,DH,MRJ,JR,LK,ZN,MW,CO
17886,MW,ZN,MRJ,DH,LK,RH,BE,CO,JR
17887,BE,RH,DH,LK,MRJ,CO,MW,ZN,JR
17888,RH,BE,DH,MRJ,LK,MW,CO,ZN,JR
17889,MRJ,LK,DH,MW,CO,BE,JR,ZN,RH
17890,LK,CO,RH,MW,MRJ,DH,ZN,JR,BE
17891,ZN,MW,MRJ,JR,CO,LK,DH,RH,BE
17892,MW,MRJ,DH,CO,RH,ZN,LK,JR,BE
17893,DH,MRJ,RH,BE,LK,MW,ZN,JR,CO
17894,MW,MRJ,ZN,DH,CO,LK,JR,RH,BE
17895,RH,DH,MRJ,BE,LK,ZN,JR,CO,MW
17896,MW,MRJ,LK,DH,CO,BE,ZN,JR,RH
17897,ZN,MRJ,MW,DH,RH,JR,LK,CO,BE
17898,MRJ,DH,RH,MW,ZN,BE,LK,CO,JR
17899,RH,LK,MRJ,DH,BE,MW,CO,ZN,JR
17900,LK,CO,MW,MRJ,DH,RH,JR,ZN,BE
17901,DH,RH,LK,MRJ,BE,MW,JR,CO,ZN
17902,ZN,MW,MRJ,CO,JR,LK,DH,BE,RH
17903,LK,RH,MRJ,DH,MW,ZN,CO,BE,JR
17904,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
17905,RH,LK,MRJ,DH,BE,MW,CO,JR,ZN
17906,MW,MRJ,DH,ZN,RH,LK,JR,BE,CO
17907,LK,RH,DH,MRJ,MW,BE,CO,JR,ZN
17908,CO,MW,LK,JR,MRJ,DH,ZN,RH,BE
17909,LK,RH,DH,MRJ,MW,BE,JR,ZN,CO
17910,JR,MW,ZN,CO,MRJ,LK,BE,RH,DH
17911,DH,MRJ,LK,RH,MW,ZN,CO,BE,JR
17912,RH,MRJ,DH,LK,MW,BE,ZN,CO,JR
17913,LK,RH,MW,CO,MRJ,DH,JR,BE,ZN
17914,LK,RH,MRJ,DH,MW,BE,CO,ZN,JR
17915,BE,RH,DH,MRJ,CO,MW,ZN,JR,LK
17916,DH,BE,RH,MRJ,ZN,MW,CO,JR,LK
17917,CO,JR,MW,ZN,MRJ,LK,DH,RH,BE
17918,MW,ZN,MRJ,DH,BE,JR,RH,LK,CO
17919,LK,RH,MW,MRJ,DH,BE,CO,ZN,JR
17920,MW,MRJ,DH,ZN,RH,LK,BE,JR,CO
17921,DH,BE,RH,MRJ,CO,ZN,MW,LK,JR
17922,ZN,MW,MRJ,RH,BE,LK,DH,CO,JR
17923,RH,DH,LK,MRJ,MW,BE,CO,JR,ZN
17924,CO,MW,LK,MRJ,DH,RH,ZN,BE,JR
17925,CO,LK,MW,RH,MRJ,DH,JR,BE,ZN
17926,BE,DH,RH,MRJ,CO,JR,LK,MW,ZN
17927,MW,MRJ,ZN,JR,CO,DH,LK,RH,BE
17928,JR,ZN,CO,MW,MRJ,LK,RH,BE,DH
17929,ZN,JR,CO,MW,MRJ,LK,DH,BE,RH
17930,RH,DH,MRJ,MW,ZN,BE,LK,CO,JR
17931,DH,BE,RH,MRJ,MW,ZN,LK,CO,JR
17932,DH,RH,MRJ,BE,MW,JR,CO,LK,ZN
17933,CO,LK,MW,MRJ,DH,RH,JR,ZN,BE
17934,BE,RH,DH,LK,MRJ,ZN,MW,CO,JR
17935,RH,DH,MRJ,LK,BE,MW,ZN,JR,CO
17936,JR,CO,ZN,MW,MRJ,LK,BE,DH,RH
17937,CO,MW,LK,MRJ,DH,JR,ZN,RH,BE
17938,MRJ,MW,DH,ZN,RH,CO,JR,BE,LK
17939,LK,MRJ,DH,MW,RH,CO,ZN,JR,BE
17940,LK,CO,MW,MRJ,DH,RH,BE,ZN,JR
17941,MRJ,MW,RH,DH,LK,ZN,BE,JR,CO
17942,MW,MRJ,CO,ZN,DH,LK,JR,RH,BE
17943,CO,MW,LK,MRJ,ZN,DH,JR,BE,RH
17944,CO,MW,MRJ,ZN,LK,JR,DH,BE,RH
17945,BE,DH,RH,MRJ,ZN,LK,MW,CO,JR
17946,ZN,MRJ,MW,DH,RH,LK,CO,BE,JR
17947,MRJ,DH,MW,RH,CO,LK,JR,ZN,BE
17948,RH,DH,MRJ,BE,MW,JR,CO,LK,ZN
17949,BE,RH,LK,DH,MRJ,MW,CO,ZN,JR
17950,RH,MRJ,LK,DH,MW,CO,BE,JR,ZN
17951,MW,MRJ,DH,RH,BE,ZN,JR,LK,CO
17952,MRJ,MW,DH,RH,CO,LK,ZN,BE,JR
17953,LK,RH,MW,MRJ,CO,DH,JR,BE,ZN
17954,CO,LK,MW,MRJ,DH,RH,JR,BE,ZN
17955,BE,RH,LK,DH,MRJ,JR,MW,CO,ZN
17956,BE,RH,DH,MRJ,JR,LK,MW,CO,ZN
17957,DH,BE,MRJ,RH,CO,MW,JR,LK,ZN
17958,MW,MRJ,DH,RH,JR,BE,LK,ZN,CO
17959,RH,LK,DH,MRJ,BE,MW,ZN,JR,CO
17960,CO,LK,MW,RH,MRJ,DH,ZN,BE,JR
17961,MW,MRJ,LK,DH,CO,RH,JR,ZN,BE
17962,RH,DH,BE,MRJ,CO,MW,LK,ZN,JR
17963,DH,MRJ,RH,MW,BE,JR,ZN,LK,CO
17964,BE,RH,LK,DH,MRJ,MW,JR,CO,ZN
17965,MW,CO,LK,MRJ,ZN,JR,DH,BE,RH
17966,RH,DH,BE,MRJ,LK,ZN,MW,JR,CO
17967,RH,DH,MRJ,MW,LK,BE,CO,JR,ZN
17968,MW,MRJ,DH,CO,LK,RH,JR,ZN,BE
17969,MRJ,LK,MW,CO,DH,JR,ZN,BE,RH
17970,MRJ,MW,ZN,DH,LK,BE,JR,CO,RH
17971,MW,MRJ,LK,DH,CO,RH,ZN,BE,JR
17972,RH,DH,BE,MRJ,MW,ZN,LK,CO,JR
17973,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
17974,RH,MW,MRJ,DH,LK,CO,JR,BE,ZN
17975,ZN,MW,MRJ,DH,LK,RH,CO,JR,BE
17976,DH,MRJ,RH,LK,JR,MW,BE,CO,ZN
17977,JR,ZN,CO,MW,LK,MRJ,RH,BE,DH
17978,LK,RH,MRJ,MW,DH,CO,BE,JR,ZN
17979,DH,MW,LK,MRJ,CO,RH,JR,BE,ZN
17980,RH,DH,LK,MRJ,MW,CO,ZN,JR,BE
17981,JR,CO,ZN,MW,MRJ,LK,RH,DH,BE
17982,MW,MRJ,DH,CO,LK,ZN,JR,BE,RH
17983,JR,CO,MW,MRJ,ZN,LK,DH,RH,BE
17984,MRJ,MW,RH,DH,ZN,BE,LK,JR,CO
17985,DH,MRJ,BE,RH,ZN,CO,LK,MW,JR
17986,MW,MRJ,ZN,DH,BE,JR,RH,CO,LK
17987,MRJ,MW,RH,DH,CO,JR,LK,ZN,BE
17988,CO,MW,LK,MRJ,DH,RH,JR,ZN,BE
17989,MW,MRJ,DH,CO,LK,RH,BE,JR,ZN
17990,ZN,MW,MRJ,CO,JR,LK,DH,BE,RH
17991,LK,MRJ,DH,RH,MW,BE,CO,ZN,JR
17992,MRJ,MW,DH,LK,ZN,RH,JR,CO,BE
17993,JR,ZN,CO,MW,MRJ,LK,BE,DH,RH
17994,MW,DH,MRJ,RH,CO,LK,ZN,JR,BE
17995,LK,RH,MRJ,DH,MW,CO,JR,BE,ZN
17996,RH,MRJ,MW,DH,LK,CO,JR,BE,ZN
17997,MW,MRJ,DH,RH,CO,JR,LK,ZN,BE
17998,MRJ,DH,LK,ZN,MW,RH,BE,CO,JR
17999,JR,MW,CO,ZN,MRJ,LK,DH,RH,BE
18000,BE,RH,DH,MRJ,LK,ZN,CO,MW,JR
18001,DH,MRJ,RH,CO,JR,MW,BE,LK,ZN
18002,RH,DH,BE,MRJ,MW,LK,CO,ZN,JR
18003,LK,MRJ,RH,DH,MW,JR,CO,BE,ZN
18004,RH,MW,MRJ,CO,DH,LK,BE,JR,ZN
18005,BE,DH,RH,MRJ,MW,CO,ZN,LK,JR
18006,CO,JR,ZN,MW,MRJ,LK,DH,RH,BE
18007,MW,RH,MRJ,DH,BE,ZN,CO,LK,JR
18008,MRJ,MW,DH,CO,LK,RH,ZN,JR,BE
18009,MRJ,DH,MW,LK,RH,CO,JR,BE,ZN
18010,MW,MRJ,DH,RH,CO,LK,ZN,JR,BE
18011,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
18012,MRJ,MW,LK,DH,CO,RH,ZN,BE,JR
18013,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
18014,DH,MW,LK,MRJ,RH,CO,ZN,JR,BE
18015,MW,MRJ,LK,CO,DH,BE,ZN,RH,JR
18016,LK,RH,MRJ,DH,BE,MW,ZN,JR,CO
18017,RH,MRJ,DH,LK,MW,CO,BE,ZN,JR
18018,MW,MRJ,RH,DH,CO,JR,ZN,LK,BE
18019,CO,MW,RH,LK,MRJ,DH,ZN,JR,BE
18020,MRJ,ZN,MW,DH,BE,JR,LK,RH,CO
18021,RH,DH,LK,MRJ,MW,BE,JR,ZN,CO
18022,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
18023,MW,MRJ,DH,RH,LK,ZN,BE,CO,JR
18024,RH,LK,MW,MRJ,DH,CO,ZN,BE,JR
18025,MRJ,DH,MW,RH,ZN,CO,JR,LK,BE
18026,CO,MRJ,MW,LK,ZN,DH,BE,RH,JR
18027,MRJ,MW,DH,LK,CO,BE,RH,ZN,JR
18028,MRJ,MW,DH,RH,ZN,JR,CO,BE,LK
18029,MRJ,MW,DH,ZN,RH,LK,CO,BE,JR
18030,MW,MRJ,DH,CO,RH,LK,BE,ZN,JR
18031,MW,MRJ,CO,LK,DH,RH,JR,ZN,BE
18032,MRJ,RH,DH,MW,ZN,LK,JR,BE,CO
18033,CO,MW,MRJ,LK,ZN,DH,JR,RH,BE
18034,ZN,MW,MRJ,DH,CO,RH,BE,JR,LK
18035,RH,LK,MW,DH,MRJ,CO,BE,JR,ZN
18036,CO,MW,MRJ,RH,LK,DH,JR,ZN,BE
18037,RH,LK,MW,DH,MRJ,CO,BE,JR,ZN
18038,MRJ,MW,DH,ZN,RH,JR,BE,CO,LK
18039,LK,CO,MW,DH,MRJ,RH,JR,ZN,BE
18040,MRJ,ZN,MW,DH,CO,JR,LK,RH,BE
18041,LK,CO,RH,MW,MRJ,DH,ZN,JR,BE
18042,BE,RH,LK,DH,MRJ,MW,ZN,JR,CO
18043,CO,LK,MW,MRJ,DH,RH,ZN,JR,BE
18044,CO,MW,LK,ZN,MRJ,JR,DH,BE,RH
18045,MW,MRJ,DH,ZN,RH,CO,BE,LK,JR
18046,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
18047,MW,CO,LK,MRJ,DH,ZN,RH,BE,JR
18048,RH,LK,MW,DH,MRJ,BE,CO,ZN,JR
18049,MRJ,DH,RH,MW,CO,BE,ZN,LK,JR
18050,CO,MW,LK,MRJ,JR,ZN,DH,RH,BE
18051,BE,DH,RH,MRJ,CO,MW,LK,JR,ZN
18052,ZN,MW,MRJ,DH,LK,BE,CO,JR,RH
18053,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
18054,MRJ,DH,MW,ZN,RH,CO,BE,JR,LK
18055,MW,LK,MRJ,DH,CO,RH,JR,ZN,BE
18056,MRJ,DH,MW,RH,JR,ZN,LK,BE,CO
18057,DH,MRJ,MW,LK,RH,JR,CO,BE,ZN
18058,JR,MW,CO,ZN,MRJ,LK,DH,RH,BE
18059,MRJ,RH,LK,MW,DH,CO,BE,ZN,JR
18060,CO,MW,LK,MRJ,JR,DH,RH,ZN,BE
18061,DH,MRJ,MW,LK,RH,JR,CO,ZN,BE
18062,MW,CO,MRJ,LK,DH,ZN,JR,RH,BE
18063,MRJ,DH,MW,JR,RH,ZN,BE,CO,LK
18064,BE,DH,RH,MRJ,MW,LK,JR,ZN,CO
18065,RH,DH,MRJ,BE,MW,ZN,LK,JR,CO
18066,DH,MRJ,LK,MW,ZN,RH,BE,CO,JR
18067,MW,CO,MRJ,LK,DH,ZN,JR,BE,RH
18068,RH,LK,DH,BE,MRJ,MW,JR,CO,ZN
18069,MW,LK,MRJ,CO,DH,ZN,RH,BE,JR
18070,DH,MRJ,RH,MW,CO,LK,JR,BE,ZN
18071,CO,MW,LK,MRJ,ZN,JR,DH,BE,RH
18072,CO,MW,LK,MRJ,JR,DH,RH,ZN,BE
18073,DH,RH,MRJ,BE,MW,LK,ZN,CO,JR
18074,MW,MRJ,RH,DH,CO,LK,BE,ZN,JR
18075,MW,MRJ,DH,ZN,RH,CO,JR,LK,BE
18076,MW,MRJ,DH,ZN,RH,CO,LK,BE,JR
18077,MW,MRJ,ZN,DH,RH,JR,BE,CO,LK
18078,LK,RH,DH,MW,MRJ,BE,ZN,CO,JR
18079,MW,ZN,MRJ,CO,DH,LK,JR,RH,BE
18080,RH,CO,LK,MW,MRJ,DH,ZN,BE,JR
18081,BE,DH,RH,MRJ,LK,CO,MW,JR,ZN
18082,MW,MRJ,LK,CO,DH,BE,JR,RH,ZN
18083,LK,MW,DH,MRJ,CO,RH,ZN,BE,JR
18084,MW,CO,MRJ,LK,DH,JR,ZN,RH,BE
18085,MW,CO,JR,MRJ,ZN,LK,DH,RH,BE
18086,ZN,MW,MRJ,CO,DH,BE,LK,RH,JR
18087,DH,MRJ,LK,RH,MW,ZN,JR,BE,CO
18088,MRJ,MW,DH,BE,RH,LK,JR,ZN,CO
18089,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
18090,MRJ,ZN,MW,DH,LK,CO,BE,JR,RH
18091,RH,MRJ,DH,LK,MW,BE,CO,ZN,JR
18092,RH,MRJ,MW,LK,DH,CO,BE,ZN,JR
18093,ZN,MRJ,MW,DH,BE,CO,RH,LK,JR
18094,LK,MW,CO,MRJ,RH,DH,ZN,BE,JR
18095,MW,ZN,MRJ,DH,BE,CO,RH,JR,LK
18096,MRJ,DH,RH,MW,JR,CO,ZN,LK,BE
18097,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
18098,RH,LK,MW,DH,MRJ,CO,JR,BE,ZN
