state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
13,GA,1472.3908250832314,0.1854153116276501,0.16308445993572876,0.17120656454213182,0.0741349891001527,0.08626191909041724,0.096161569256301,0.1181168105539972,0.04985969367961807,0.032859545272296536,0.0228991369417065,0.17721042584855223,0.18792463736711268,0.15091305640223893,0.07687598114926882,0.08025016577108846,0.10565060328335528,0.1636650505205781,0.033624070076605284,0.023886009581200268
15,HI,203.14709000166366,0.17108405849938496,0.23147354641719498,0.11038188953400474,0.03539291021132822,0.15478440131547624,0.1072756776172039,0.05424136985515535,0.09074132814442311,0.024620781399219263,0.020004037006609195,0.21408394849661128,0.2553993646436749,0.1142437519352889,0.03454970617210392,0.20155452910662747,0.09461260434282161,0.05362126747617388,0.020559488823475962,0.01137533900322206
16,ID,325.3257376171863,0.20463126520678573,0.09963089124335596,0.09876664136983487,0.11802022446045173,0.06771348154331189,0.1682708938292832,0.11596533728371589,0.032011284620680654,0.06327144299049374,0.031718537452086235,0.2375505469183084,0.12013780781274741,0.08122329304634301,0.11456410892784602,0.04845430627723177,0.1770552294669309,0.1154782312797343,0.07488220120430467,0.030654275066553455
17,IL,1460.3318361668644,0.1694762314632719,0.14751637888936087,0.11122412586928143,0.07031022576289941,0.10912528356107526,0.09711397398545024,0.10621777000861982,0.06590167285406419,0.06060214443856429,0.06251219316741254,0.18648329346253226,0.1475092327828148,0.10070507759662758,0.07695477958493736,0.12547937844087284,0.09425296287904346,0.14787095761560834,0.05546378450099081,0.06528053313657266
18,IN,994.9890932957763,0.19892570421824254,0.13636087916115552,0.13516936118677372,0.10344310424846466,0.07687500326701606,0.11049083235029818,0.09935432945830594,0.05382922066793847,0.05018115831488827,0.03537040712691661,0.20646101466683356,0.1386327615722807,0.13680920449723694,0.12430202036903064,0.10454004761653936,0.09945848054318694,0.11082006156833608,0.04719378874947066,0.03178262041708508
19,IA,446.7912192181343,0.1851035748871191,0.14245954265550112,0.12618605839049882,0.10517091814089673,0.06169812839022732,0.10993831935396098,0.12063546253063327,0.0551372914626021,0.06446609449542472,0.029204609693135538,0.21854306305704235,0.14903555447545394,0.11767291310238537,0.11002979190311178,0.07153053470910756,0.10127152168407295,0.13926904761696757,0.0601398362662875,0.0325077371855708
20,KS,372.6996859218709,0.22446507011734318,0.10596213308116399,0.14493820019306228,0.08775738281608654,0.10685749925847142,0.1129607332276942,0.08264991536247564,0.021293984312756982,0.06904442910607443,0.044070652524871176,0.22529323174008892,0.11486026312441011,0.1492087797712384,0.09268635920792334,0.10752217164436165,0.09374652543289864,0.10107994239790291,0.059566121082786035,0.056036605598390014
21,KY,717.9252799112746,0.209003631360063,0.1337945980884959,0.14331458720242984,0.1087827235927458,0.05923365178830753,0.12367712866425966,0.0990247600465002,0.05185857215303708,0.04607041760325513,0.025239929500905697,0.27289625997579875,0.17560981619413477,0.12429652474927835,0.08437431361596147,0.0668451215943185,0.10657270036033642,0.10930097584953961,0.040783609190737306,0.019320678469894798
22,LA,508.4085817640956,0.19994036467489726,0.10549893831331408,0.1814434686659227,0.11725177546274677,0.045056229733150654,0.08350959929645116,0.14513511072845314,0.047869656481208486,0.03384045810708984,0.04045439853676584,0.2221647065148763,0.08388329344187759,0.17978050660755104,0.11351671105835436,0.05123649706273185,0.08274573972168926,0.1864118364473885,0.05838992423865506,0.021870784906876075
23,ME,243.15825432865347,0.13627169928320618,0.1479276504246746,0.08979900147531426,0.071515022923328,0.13464629505629583,0.1473827701274051,0.07705023713443568,0.05176007829161887,0.07410430760383982,0.0695429376798816,0.14080569889177338,0.15546421984978837,0.10731831742390137,0.05770699202672224,0.1532940640219168,0.17466644793289976,0.052909168416662884,0.08451835943289249,0.0733167320034428
