variable,domain,type,stat_label,question,overall,CON,CON_hi_ae,CON_lo_ae,CON_hi_pc,CON_lo_pc,SD,SD_hi_so,SD_lo_so,SD_hi_ae,SD_lo_ae,SD_hi_pc,SD_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_ae,STY_lo_ae,STY_hi_pc,STY_lo_pc,NAT,NAT_hi_ae,NAT_lo_ae,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_hi_ae,POP_lo_ae,POP_hi_pc,POP_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_ae,DSA_lo_ae,PRG,factor_sensitive_so,factor_sensitive_ae,factor_sensitive_rt,factor_sensitive_pc,fd_senate_condorcet,fd_senate_irv,fd_house
CC24_441f,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Whites get away with offenses that African Americans wouldn't,2.2467,2.9596,3.0444,2.8748,3.1866,2.7326,1.8294,2.0383,1.6205,1.9142,1.7446,2.0564,1.6024,2.0119,2.2208,1.803,2.0967,1.9271,2.2389,1.7849,4.2954,4.3802,4.2106,1.5717,1.7987,1.3447,2.9934,3.0782,2.9086,3.2204,2.7664,2.4389,2.6659,2.2119,1.2969,1.3817,1.2121,1.2437,False,False,False,False,2.2910999999999997,2.3273039215686273,2.3394485681557846
CC24_441f,Racial & Gender,likert5_dist,% Strongly Agree,Whites get away with offenses that African Americans wouldn't,41.13,22.66,20.3985,24.9215,16.7057,28.6143,47.07,41.1707,52.9693,44.8085,49.3315,41.1157,53.0243,41.58,35.6807,47.4793,39.3185,43.8415,35.6257,47.5343,1.36,-0.9015,3.6215,64.85,58.8957,70.8043,22.87,20.6085,25.1315,16.9157,28.8243,33.89,27.9357,39.8443,77.94,75.6785,80.2015,78.66,False,False,False,False,37.1268137254902,37.328196078431375,39.926112943871715
CC24_441f,Racial & Gender,likert5_dist,% Agree,Whites get away with offenses that African Americans wouldn't,23.28,16.64,16.125,17.155,15.7532,17.5268,31.63,31.1573,32.1027,31.115,32.145,30.7432,32.5168,27.66,27.1873,28.1327,27.145,28.175,26.7732,28.5468,8.2,7.685,8.715,22.05,21.1632,22.9368,16.5,15.985,17.015,15.6132,17.3868,26.39,25.5032,27.2768,16.36,15.845,16.875,18.8,False,False,False,False,25.935803921568624,24.054700000000004,22.047561741122568
CC24_441f,Racial & Gender,likert5_dist,% Neither,Whites get away with offenses that African Americans wouldn't,17.45,25.87,26.7971,24.9429,27.2066,24.5334,15.35,16.8301,13.8699,16.2771,14.4229,16.6866,14.0134,22.55,24.0301,21.0699,23.4771,21.6229,23.8866,21.2134,13.21,14.1371,12.2829,7.51,8.8466,6.1734,25.5,26.4271,24.5729,26.8366,24.1634,16.06,17.3966,14.7234,4.62,5.5471,3.6929,2.25,False,False,False,False,18.67861764705882,19.33345490196078,16.750043871706765
CC24_441f,Racial & Gender,likert5_dist,% Disagree,Whites get away with offenses that African Americans wouldn't,6.08,11.74,11.9919,11.4881,12.844,10.636,3.21,4.3718,2.0482,3.4619,2.9581,4.314,2.106,4.42,5.5818,3.2582,4.6719,4.1681,5.524,3.316,13.99,14.2419,13.7381,2.25,3.354,1.146,8.7,8.9519,8.4481,9.804,7.596,9.29,10.394,8.186,0.21,0.4619,-0.0419,0.12,False,False,False,False,7.234676470588235,7.13468431372549,6.717618442153494
CC24_441f,Racial & Gender,likert5_dist,% Strongly Disagree,Whites get away with offenses that African Americans wouldn't,12.06,23.09,24.6867,21.4933,27.4901,18.6899,2.75,6.48,-0.98,4.3467,1.1533,7.1501,-1.6501,3.79,7.52,0.06,5.3867,2.1933,8.1901,-0.6101,63.23,64.8267,61.6333,3.34,7.7401,-1.0601,26.44,28.0367,24.8433,30.8401,22.0399,14.38,18.7801,9.9799,0.86,2.4567,-0.7367,0.18,False,False,False,False,11.030500000000002,12.153523529411768,14.562153493699883
CC24_441g,Racial & Gender,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Whites don't understand the problems African Americans face,2.4054,2.9019,2.965,2.8388,3.0819,2.7219,2.1455,2.3152,1.9758,2.2086,2.0824,2.3255,1.9655,2.2023,2.372,2.0326,2.2654,2.1392,2.3823,2.0223,3.9943,4.0574,3.9312,1.9435,2.1235,1.7635,3.0188,3.0819,2.9557,3.1988,2.8388,2.613,2.793,2.433,1.567,1.6301,1.5039,1.5086,False,False,False,False,2.464658823529412,2.4794039215686277,2.479657044673539
CC24_441g,Racial & Gender,likert5_dist,% Strongly Agree,Whites don't understand the problems African Americans face,30.07,16.56,15.3166,17.8034,12.3072,20.8128,31.32,26.8355,35.8045,30.0766,32.5634,27.0672,35.5728,33.23,28.7455,37.7145,31.9866,34.4734,28.9772,37.4828,1.57,0.3266,2.8134,42.64,38.3872,46.8928,18.11,16.8666,19.3534,13.8572,22.3628,24.17,19.9172,28.4228,61.48,60.2366,62.7234,58.98,False,False,False,False,26.127058823529413,25.63086862745098,28.774848797250858
CC24_441g,Racial & Gender,likert5_dist,% Agree,Whites don't understand the problems African Americans face,25.71,20.28,18.9633,21.5967,18.3576,22.2024,32.11,30.724,33.496,30.7933,33.4267,30.1876,34.0324,26.85,25.464,28.236,25.5333,28.1667,24.9276,28.7724,5.68,4.3633,6.9967,32.09,30.1676,34.0124,15.91,14.5933,17.2267,13.9876,17.8324,28.07,26.1476,29.9924,23.66,22.3433,24.9767,33.25,False,False,False,False,27.674068627450982,26.755547058823527,25.157046391752573
CC24_441g,Racial & Gender,likert5_dist,% Neither,Whites don't understand the problems African Americans face,27.04,34.56,35.749,33.371,36.2909,32.8291,29.65,31.5244,27.7756,30.839,28.461,31.3809,27.9191,30.13,32.0044,28.2556,31.319,28.941,31.8609,28.3991,29.02,30.209,27.831,16.72,18.4509,14.9891,33.59,34.779,32.401,35.3209,31.8591,22.86,24.5909,21.1291,12.7,13.889,11.511,6.17,False,False,False,False,28.389607843137252,30.14298039215687,26.30208442153494
CC24_441g,Racial & Gender,likert5_dist,% Disagree,Whites don't understand the problems African Americans face,7.99,13.63,13.8687,13.3913,14.9457,12.3143,4.52,5.8999,3.1401,4.7587,4.2813,5.8357,3.2043,6.02,7.3999,4.6401,6.2587,5.7813,7.3357,4.7043,19.23,19.4687,18.9913,5.37,6.6857,4.0543,10.78,11.0187,10.5413,12.0957,9.4643,12.08,13.3957,10.7643,1.0,1.2387,0.7613,1.14,False,False,False,False,9.217617647058823,8.981799999999998,8.858617640320732
CC24_441g,Racial & Gender,likert5_dist,% Strongly Disagree,Whites don't understand the problems African Americans face,9.19,14.97,16.1027,13.8373,18.0992,11.8408,2.4,5.0165,-0.2165,3.5327,1.2673,5.5292,-0.7292,3.76,6.3765,1.1435,4.8927,2.6273,6.8892,0.6308,44.51,45.6427,43.3773,3.18,6.3092,0.0508,21.61,22.7427,20.4773,24.7392,18.4808,12.81,15.9392,9.6808,1.16,2.2927,0.0273,0.46,False,False,False,False,8.587245098039215,8.487823529411767,10.905670675830468
CC24_445a,Racial & Gender,binary_agree,% Agreeing,SCOTUS: Race in admissions violates Equal Protection (Agree/Disagree),67.4348,84.8388,87.1871,82.4905,90.5147,79.1629,55.6298,61.5907,49.6689,57.9781,53.2815,61.3057,49.9539,71.2793,77.2402,65.3184,73.6276,68.931,76.9552,65.6034,91.0881,93.4364,88.7398,41.635,47.3109,35.9591,83.6675,86.0158,81.3192,89.3434,77.9916,79.6506,85.3265,73.9747,30.5111,32.8594,28.1628,15.0246,False,False,False,False,71.43080980392155,68.76913333333333,65.99359553264605
CC24_445b,Racial & Gender,binary_agree,% Agreeing,SCOTUS: Constitution doesn't protect abortion; Roe overruled (Agree/Disagree),53.2276,79.4661,82.3964,76.5358,86.975,71.9572,31.314,38.6802,23.9478,34.2443,28.3837,38.8229,23.8051,51.2356,58.6018,43.8694,54.1659,48.3053,58.7445,43.7267,94.9028,97.8331,91.9725,17.128,24.6369,9.6191,76.8646,79.7949,73.9343,84.3735,69.3557,64.6591,72.168,57.1502,10.3602,13.2905,7.4299,4.9538,False,False,False,False,54.85540980392157,53.03747647058824,51.77529862542956
CC24_421_1,Elections & Trust,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",Elections in the U.S. are fair,2.3653,2.3808,2.5473,2.2143,2.4521,2.3095,2.3782,2.3851,2.3713,2.5447,2.2117,2.4495,2.3069,3.0445,3.0514,3.0376,3.211,2.878,3.1158,2.9732,2.8104,2.9769,2.6439,1.4053,1.4766,1.334,3.0863,3.2528,2.9198,3.1576,3.015,1.4932,1.5645,1.4219,3.2445,3.411,3.078,1.6584,False,False,False,False,2.1315254901960787,2.2463156862745097,2.2947295532646046
CC24_421_1,Elections & Trust,likert5_dist,% Strongly Agree,Elections in the U.S. are fair,25.05,13.55,7.9535,19.1465,10.558,16.542,18.87,17.7744,19.9656,13.2735,24.4665,15.878,21.862,9.13,8.0344,10.2256,3.5335,14.7265,6.138,12.122,7.84,2.2435,13.4365,67.53,64.538,70.522,5.47,-0.1265,11.0665,2.478,8.462,58.5,55.508,61.492,4.03,-1.5665,9.6265,49.95,False,False,False,False,30.77993137254902,23.69537843137255,26.950625085910662
CC24_421_1,Elections & Trust,likert5_dist,% Agree,Elections in the U.S. are fair,37.79,50.43,50.0269,50.8331,50.8978,49.9622,42.96,43.7874,42.1326,42.5569,43.3631,43.4278,42.4922,26.39,27.2174,25.5626,25.9869,26.7931,26.8578,25.9222,40.1,39.6969,40.5031,27.02,27.4878,26.5522,30.9,30.4969,31.3031,31.3678,30.4322,35.31,35.7778,34.8422,28.73,28.3269,29.1331,40.83,False,False,False,False,40.165715686274524,43.492264705882356,38.353385681557846
CC24_421_1,Elections & Trust,likert5_dist,% Neither,Elections in the U.S. are fair,18.62,22.27,24.631,19.909,23.5484,20.9916,22.97,23.6037,22.3363,25.331,20.609,24.2484,21.6916,31.12,31.7537,30.4863,33.481,28.759,32.3984,29.8416,22.89,25.251,20.529,3.2,4.4784,1.9216,27.32,29.681,24.959,28.5984,26.0416,4.69,5.9684,3.4116,21.27,23.631,18.909,4.53,False,False,False,False,17.283686274509805,19.88580588235294,17.98867422680412
CC24_421_1,Elections & Trust,likert5_dist,% Disagree,Elections in the U.S. are fair,12.63,11.87,14.0951,9.6449,12.7498,10.9902,11.89,11.8313,11.9487,14.1151,9.6649,12.7698,11.0102,17.58,17.5213,17.6387,19.8051,15.3549,18.4598,16.7002,21.53,23.7551,19.3049,1.88,2.7598,1.0002,22.14,24.3651,19.9149,23.0198,21.2602,1.37,2.2498,0.4902,30.73,32.9551,28.5049,2.82,False,False,False,False,8.655872549019605,10.331258823529414,11.68188304696449
CC24_421_1,Elections & Trust,likert5_dist,% Strongly Disagree,Elections in the U.S. are fair,5.9,1.88,3.293,0.467,2.2457,1.5143,3.32,3.0128,3.6272,4.733,1.907,3.6857,2.9543,15.76,15.4528,16.0672,17.173,14.347,16.1257,15.3943,7.65,9.063,6.237,0.36,0.7257,-0.0057,14.16,15.573,12.747,14.5257,13.7943,0.13,0.4957,-0.2357,15.25,16.663,13.837,1.88,False,False,False,False,3.1154117647058817,2.597435294117647,5.025627605956471
CC24_421_2,Elections & Trust,likert5,"Mean (1=Strongly Agree, 5=Strongly Disagree)",2024 state/local election was fair,1.9098,1.8351,2.0123,1.6579,1.9232,1.747,1.8687,1.8921,1.8453,2.0459,1.6915,1.9568,1.7806,2.8158,2.8392,2.7924,2.993,2.6386,2.9039,2.7277,2.3298,2.507,2.1526,1.0048,1.0929,0.9167,2.8203,2.9975,2.6431,2.9084,2.7322,1.0312,1.1193,0.9431,2.4948,2.672,2.3176,1.0109,False,False,False,False,1.6624745098039218,1.7473784313725491,1.8195827033218788
CC24_421_2,Elections & Trust,likert5_dist,% Strongly Agree,2024 state/local election was fair,45.45,36.38,27.4937,45.2663,32.3111,40.4489,32.8,31.4322,34.1678,23.9137,41.6863,28.7311,36.8689,11.83,10.4622,13.1978,2.9437,20.7163,7.7611,15.8989,29.57,20.6837,38.4563,99.52,95.4511,103.5889,12.23,3.3437,21.1163,8.1611,16.2989,96.88,92.8111,100.9489,11.87,2.9837,20.7563,98.91,False,False,False,False,53.98789215686274,44.25690392156862,49.054629553264604
CC24_421_2,Elections & Trust,likert5_dist,% Agree,2024 state/local election was fair,29.21,44.67,47.9576,41.3824,46.0243,43.3157,47.65,48.4885,46.8115,50.9376,44.3624,49.0043,46.2957,27.22,28.0585,26.3815,30.5076,23.9324,28.5743,25.8657,33.17,36.4576,29.8824,0.48,1.8343,-0.8743,29.78,33.0676,26.4924,31.1343,28.4257,3.12,4.4743,1.7657,45.9,49.1876,42.6124,1.09,False,False,False,False,29.226745098039203,38.246433333333336,28.538041809851094
CC24_421_2,Elections & Trust,likert5_dist,% Neither,2024 state/local election was fair,17.39,18.03,21.3226,14.7374,19.2931,16.7669,19.45,19.6625,19.2375,22.7426,16.1574,20.7131,18.1869,38.72,38.9325,38.5075,42.0126,35.4274,39.9831,37.4569,18.59,21.8826,15.2974,0.0,1.2631,-1.2631,32.34,35.6326,29.0474,33.6031,31.0769,0.0,1.2631,-1.2631,27.73,31.0226,24.4374,0.0,False,False,False,False,14.370803921568628,16.35595098039216,16.227726804123712
CC24_421_2,Elections & Trust,likert5_dist,% Disagree,2024 state/local election was fair,4.8,0.9,2.2756,-0.4756,1.7758,0.0242,0.1,0.2898,-0.0898,1.4756,-1.2756,0.9758,-0.7758,12.03,12.2198,11.8402,13.4056,10.6544,12.9058,11.1542,12.05,13.4256,10.6744,0.0,0.8758,-0.8758,15.05,16.4256,13.6744,15.9258,14.1742,0.0,0.8758,-0.8758,9.9,11.2756,8.5244,0.0,False,False,False,False,1.3890588235294117,0.792356862745098,3.762805727376862
CC24_421_2,Elections & Trust,likert5_dist,% Strongly Disagree,2024 state/local election was fair,3.15,0.02,0.951,-0.911,0.5955,-0.5555,0.0,0.1264,-0.1264,0.931,-0.931,0.5755,-0.5755,10.21,10.3364,10.0836,11.141,9.279,10.7855,9.6345,6.62,7.551,5.689,0.0,0.5755,-0.5755,10.6,11.531,9.669,11.1755,10.0245,0.0,0.5755,-0.5755,4.61,5.541,3.679,0.0,False,False,False,False,1.026549019607843,0.34864313725490187,2.418266552119129
CC24_423,Elections & Trust,trust,Weighted mean,Trust in federal government (1=Great deal … 4=None at all),2.7066,2.7572,2.8193,2.6951,2.7965,2.7179,2.5967,2.6041,2.5893,2.6588,2.5346,2.636,2.5574,2.7274,2.7348,2.72,2.7895,2.6653,2.7667,2.6881,3.1769,3.239,3.1148,2.4015,2.4408,2.3622,3.0608,3.1229,2.9987,3.1001,3.0215,2.1954,2.2347,2.1561,3.0138,3.0759,2.9517,2.6714,False,False,False,False,2.5077725490196086,2.6209921568627452,2.664323482245132
CC24_423,Elections & Trust,trust_dist,% Great deal,Trust in federal government (1=Great deal … 4=None at all),6.11,3.15,2.0961,4.2039,2.8112,3.4888,6.19,6.3496,6.0304,5.1361,7.2439,5.8512,6.5288,5.5,5.6596,5.3404,4.4461,6.5539,5.1612,5.8388,0.58,-0.4739,1.6339,10.8,10.4612,11.1388,3.06,2.0061,4.1139,2.7212,3.3988,21.09,20.7512,21.4288,1.03,-0.0239,2.0839,4.29,False,False,False,False,10.359480392156861,6.3367941176470595,7.124754066437572
CC24_423,Elections & Trust,trust_dist,% Fair amount,Trust in federal government (1=Great deal … 4=None at all),31.94,30.1,27.7682,32.4318,28.2941,31.9059,37.91,37.319,38.501,35.5782,40.2418,36.1041,39.7159,33.19,32.599,33.781,30.8582,35.5218,31.3841,34.9959,11.9,9.5682,14.2318,45.55,43.7441,47.3559,16.52,14.1882,18.8518,14.7141,18.3259,44.12,42.3141,45.9259,18.12,15.7882,20.4518,35.92,False,False,False,False,38.08192156862745,35.75019999999999,33.00391122565864
CC24_423,Elections & Trust,trust_dist,% Not very much,Trust in federal government (1=Great deal … 4=None at all),47.11,54.62,56.2365,53.0035,55.3193,53.9207,45.92,45.8783,45.9617,47.5365,44.3035,46.6193,45.2207,44.39,44.3483,44.4317,46.0065,42.7735,45.0893,43.6907,56.76,58.3765,55.1435,36.34,37.0393,35.6407,51.7,53.3165,50.0835,52.3993,51.0007,28.95,29.6493,28.2507,59.29,60.9065,57.6735,48.16,False,False,False,False,41.97151960784314,47.37666666666668,46.179295990836195
CC24_423,Elections & Trust,trust_dist,% None at all,Trust in federal government (1=Great deal … 4=None at all),14.83,12.13,13.8992,10.3608,13.5756,10.6844,9.97,10.4432,9.4968,11.7392,8.2008,11.4156,8.5244,16.92,17.3932,16.4468,18.6892,15.1508,18.3656,15.4744,30.76,32.5292,28.9908,7.31,8.7556,5.8644,28.72,30.4892,26.9508,30.1656,27.2744,5.84,7.2856,4.3944,21.56,23.3292,19.7908,11.63,False,False,False,False,9.583921568627451,10.532423529411762,13.690125544100802
CC24_424,Elections & Trust,trust,Weighted mean,Trust in state government (1=Great deal … 4=None at all),2.4493,2.4074,2.4813,2.3335,2.4449,2.3699,2.3903,2.3954,2.3852,2.4642,2.3164,2.4278,2.3528,2.6656,2.6707,2.6605,2.7395,2.5917,2.7031,2.6281,2.7697,2.8436,2.6958,2.1221,2.1596,2.0846,2.8783,2.9522,2.8044,2.9158,2.8408,2.0054,2.0429,1.9679,2.8161,2.89,2.7422,2.2008,False,False,False,False,2.2871019607843137,2.3540843137254903,2.4076019473081334
CC24_424,Elections & Trust,trust_dist,% Great deal,Trust in state government (1=Great deal … 4=None at all),12.9,12.6,10.7269,14.4731,11.9209,13.2791,11.54,11.6233,11.4567,9.6669,13.4131,10.8609,12.2191,7.0,7.0833,6.9167,5.1269,8.8731,6.3209,7.6791,7.8,5.9269,9.6731,21.39,20.7109,22.0691,4.1,2.2269,5.9731,3.4209,4.7791,28.99,28.3109,29.6691,4.76,2.8869,6.6331,17.82,False,False,False,False,17.256068627450983,13.938835294117649,14.141648797250857
CC24_424,Elections & Trust,trust_dist,% Fair amount,Trust in state government (1=Great deal … 4=None at all),42.36,44.0,42.2876,45.7124,42.9036,45.0964,46.49,46.1577,46.8223,44.7776,48.2024,45.3936,47.5864,37.28,36.9477,37.6123,35.5676,38.9924,36.1836,38.3764,33.69,31.9776,35.4024,50.79,49.6936,51.8864,30.64,28.9276,32.3524,29.5436,31.7364,45.67,44.5736,46.7664,31.34,29.6276,33.0524,50.97,False,False,False,False,44.96535294117648,45.57497843137255,42.88773608247421
CC24_424,Elections & Trust,trust_dist,% Not very much,Trust in state government (1=Great deal … 4=None at all),31.65,33.45,35.099,31.801,33.9253,32.9747,33.37,33.2777,33.4623,35.019,31.721,33.8453,32.8947,37.87,37.7777,37.9623,39.519,36.221,38.3453,37.3947,32.25,33.899,30.601,22.05,22.5253,21.5747,38.59,40.239,36.941,39.0653,38.1147,21.17,21.6453,20.6947,41.42,43.069,39.771,24.53,False,False,False,False,29.595862745098042,31.623652941176474,31.040797365406643
CC24_424,Elections & Trust,trust_dist,% None at all,Trust in state government (1=Great deal … 4=None at all),13.09,9.94,11.8756,8.0044,11.2399,8.6401,8.6,8.9414,8.2586,10.5356,6.6644,9.8999,7.3001,17.85,18.1914,17.5086,19.7856,15.9144,19.1499,16.5501,26.26,28.1956,24.3244,5.78,7.0799,4.4801,26.67,28.6056,24.7344,27.9699,25.3701,4.18,5.4799,2.8801,22.47,24.4056,20.5344,6.68,False,False,False,False,8.18386274509804,8.86006274509804,11.929642268041238
CC24_312a,Approval,approval4,Weighted mean,Job approval — President Biden,2.8887,3.674,3.7756,3.5724,3.8653,3.4827,2.1854,2.3533,2.0175,2.287,2.0838,2.3767,1.9941,2.7118,2.8797,2.5439,2.8134,2.6102,2.9031,2.5205,3.9723,4.0739,3.8707,1.7032,1.8945,1.5119,3.7169,3.8185,3.6153,3.9082,3.5256,3.0209,3.2122,2.8296,2.3321,2.4337,2.2305,1.8576,False,False,False,False,2.8357019607843137,2.830435294117647,2.8448428407789232
CC24_312a,Approval,approval4_dist,% Strongly approve,Job approval — President Biden,16.69,3.0,0.6823,5.3177,-0.2123,6.2123,26.59,24.036,29.144,24.2723,28.9077,23.3777,29.8023,17.08,14.526,19.634,14.7623,19.3977,13.8677,20.2923,0.08,-2.2377,2.3977,45.84,42.6277,49.0523,2.43,0.1123,4.7477,-0.7823,5.6423,14.15,10.9377,17.3623,17.8,15.4823,20.1177,35.4,False,False,False,False,16.751598039215686,17.57077843137255,17.317383734249713
CC24_312a,Approval,approval4_dist,% Somewhat approve,Job approval — President Biden,24.53,7.53,5.8591,9.2009,3.1663,11.8937,42.12,37.9312,46.3088,40.4491,43.7909,37.7563,46.4837,28.34,24.1512,32.5288,26.6691,30.0109,23.9763,32.7037,0.19,-1.4809,1.8609,42.1,37.7363,46.4637,6.23,4.5591,7.9009,1.8663,10.5937,19.64,15.2763,24.0037,47.5,45.8291,49.1709,48.85,False,False,False,False,25.505166666666668,25.706833333333325,25.444706300114547
CC24_312a,Approval,approval4_dist,% Somewhat disapprove,Job approval — President Biden,11.99,8.55,8.6815,8.4185,7.7838,9.3162,17.44,16.689,18.191,17.5715,17.3085,16.6738,18.2062,20.89,20.139,21.641,21.0215,20.7585,20.1238,21.6562,2.14,2.2715,2.0085,7.96,7.1938,8.7262,8.55,8.6815,8.4185,7.7838,9.3162,16.19,15.4238,16.9562,18.4,18.5315,18.2685,10.32,False,False,False,False,15.166166666666667,12.830998039215688,12.672723367697596
CC24_312a,Approval,approval4_dist,% Strongly disapprove,Job approval — President Biden,46.78,80.92,84.7766,77.0634,89.2616,72.5784,13.85,21.3433,6.3567,17.7066,9.9934,22.1916,5.5084,33.68,41.1733,26.1867,37.5366,29.8234,42.0216,25.3384,97.59,101.4466,93.7334,4.1,12.4416,-4.2416,82.78,86.6366,78.9234,91.1216,74.4384,50.02,58.3616,41.6784,16.31,20.1666,12.4534,5.43,False,False,False,False,42.57596078431373,43.89098235294117,44.56406116838488
CC24_312b,Approval,approval4,Weighted mean,Job approval — U.S. Congress,3.076,3.0242,3.0357,3.0127,3.0218,3.0266,3.061,3.0453,3.0767,3.0725,3.0495,3.0586,3.0634,2.9039,2.8882,2.9196,2.9154,2.8924,2.9015,2.9063,3.2271,3.2386,3.2156,3.1679,3.1655,3.1703,3.2644,3.2759,3.2529,3.262,3.2668,2.786,2.7836,2.7884,3.2994,3.3109,3.2879,3.2843,False,False,False,False,2.945945098039216,3.031252941176471,3.0606389461626584
CC24_312b,Approval,approval4_dist,% Strongly approve,Job approval — U.S. Congress,2.54,1.85,1.7005,1.9995,1.8654,1.8346,2.24,2.3782,2.1018,2.0905,2.3895,2.2554,2.2246,4.89,5.0282,4.7518,4.7405,5.0395,4.9054,4.8746,0.52,0.3705,0.6695,1.95,1.9654,1.9346,1.66,1.5105,1.8095,1.6754,1.6446,7.35,7.3654,7.3346,0.4,0.2505,0.5495,0.38,False,False,False,False,4.096186274509804,2.482649019607843,2.758494959908362
CC24_312b,Approval,approval4_dist,% Somewhat approve,Job approval — U.S. Congress,20.68,20.77,20.3772,21.1628,20.7784,20.7616,22.04,22.5248,21.5552,21.6472,22.4328,22.0484,22.0316,28.63,29.1148,28.1452,28.2372,29.0228,28.6384,28.6216,15.14,14.7472,15.5328,19.01,19.0184,19.0016,13.79,13.3972,14.1828,13.7984,13.7816,30.94,30.9484,30.9316,12.62,12.2272,13.0128,12.41,False,False,False,False,25.38113725490196,22.091278431372547,21.25149186712486
CC24_312b,Approval,approval4_dist,% Somewhat disapprove,Job approval — U.S. Congress,43.42,50.49,50.574,50.406,50.6647,50.3153,43.07,43.2594,42.8806,43.154,42.986,43.2447,42.8953,37.67,37.8594,37.4806,37.754,37.586,37.8447,37.4953,45.45,45.534,45.366,39.33,39.5047,39.1553,41.0,41.084,40.916,41.1747,40.8253,37.48,37.6547,37.3053,43.61,43.694,43.526,45.62,False,False,False,False,42.348176470588236,45.2322431372549,43.15187594501719
CC24_312b,Approval,approval4_dist,% Strongly disapprove,Job approval — U.S. Congress,33.36,26.89,27.348,26.432,26.6917,27.0883,32.64,31.8277,33.4523,33.098,32.182,32.4417,32.8383,28.8,27.9877,29.6123,29.258,28.342,28.6017,28.9983,38.89,39.348,38.432,39.71,39.5117,39.9083,43.55,44.008,43.092,43.3517,43.7483,24.23,24.0317,24.4283,43.37,43.828,42.912,41.59,False,False,False,False,28.17019607843137,30.18953921568628,32.83526357388316
CC24_312c,Approval,approval4,Weighted mean,Job approval — U.S. Supreme Court,2.8519,2.214,2.1647,2.2633,2.0546,2.3734,3.3809,3.2192,3.5426,3.3316,3.4302,3.2215,3.5403,2.9346,2.7729,3.0963,2.8853,2.9839,2.7752,3.094,1.9229,1.8736,1.9722,3.6724,3.513,3.8318,2.519,2.4697,2.5683,2.3596,2.6784,2.4258,2.2664,2.5852,3.7648,3.7155,3.8141,3.8393,False,False,False,False,2.7642882352941176,2.842262745098039,2.8662208476517765
CC24_312c,Approval,approval4_dist,% Strongly approve,Job approval — U.S. Supreme Court,11.79,21.92,22.3086,21.5314,24.1404,19.6996,2.47,4.7801,0.1599,2.8586,2.0814,4.6904,0.2496,6.85,9.1601,4.5399,7.2386,6.4614,9.0704,4.6296,28.44,28.8286,28.0514,1.2,3.4204,-1.0204,12.73,13.1186,12.3414,14.9504,10.5096,19.31,21.5304,17.0896,0.34,0.7286,-0.0486,0.09,False,False,False,False,12.799490196078434,11.72380588235294,11.63938579610538
CC24_312c,Approval,approval4_dist,% Somewhat approve,Job approval — U.S. Supreme Court,30.14,47.65,49.4565,45.8435,52.3685,42.9315,15.38,19.9529,10.8071,17.1865,13.5735,20.0985,10.6615,29.08,33.6529,24.5071,30.8865,27.2735,33.7985,24.3615,56.18,57.9865,54.3735,5.06,9.7785,0.3415,45.41,47.2165,43.6035,50.1285,40.6915,39.08,43.7985,34.3615,4.1,5.9065,2.2935,2.77,False,False,False,False,31.611990196078434,29.923603921568628,29.551461855670105
CC24_312c,Approval,approval4_dist,% Somewhat disapprove,Job approval — U.S. Supreme Court,19.16,17.54,17.6943,17.3857,17.3791,17.7009,23.75,23.8454,23.6546,23.9043,23.5957,23.5891,23.9109,27.83,27.9254,27.7346,27.9843,27.6757,27.6691,27.9909,10.04,10.1943,9.8857,19.04,18.8791,19.2009,19.1,19.2543,18.9457,18.9391,19.2609,21.33,21.1691,21.4909,14.28,14.4343,14.1257,10.27,False,False,False,False,21.952382352941175,20.759150980392157,19.36000939289805
CC24_312c,Approval,approval4_dist,% Strongly disapprove,Job approval — U.S. Supreme Court,38.91,12.89,10.5408,15.2392,6.1127,19.6673,58.4,51.4222,65.3778,56.0508,60.7492,51.6227,65.1773,36.24,29.2622,43.2178,33.8908,38.5892,29.4627,43.0173,5.34,2.9908,7.6892,74.7,67.9227,81.4773,22.77,20.4208,25.1192,15.9927,29.5473,20.28,13.5027,27.0573,81.27,78.9208,83.6192,86.87,False,False,False,False,33.63609803921568,37.59348235294118,39.44930366552119
pew_churatd,Religion,ordinal,Weighted mean,Church attendance (1=More than once/week … 6=Never),4.3047,3.8983,3.8705,3.9261,3.7847,4.0119,4.8238,4.6992,4.9484,4.796,4.8516,4.7102,4.9374,3.9597,3.8351,4.0843,3.9319,3.9875,3.8461,4.0733,3.8532,3.8254,3.881,4.8051,4.6915,4.9187,4.1155,4.0877,4.1433,4.0019,4.2291,3.7676,3.654,3.8812,5.2493,5.2215,5.2771,5.166,True,False,False,True,4.173221568627451,4.333850980392157,4.314525544100801
