variable,domain,type,stat_label,question,overall,CON,CON_hi_id,CON_lo_id,CON_hi_pc,CON_lo_pc,LBR,LBR_hi_so,LBR_lo_so,LBR_hi_id,LBR_lo_id,LBR_hi_pc,LBR_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_id,STY_lo_id,STY_hi_pc,STY_lo_pc,NAT,NAT_hi_id,NAT_lo_id,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_hi_id,POP_lo_id,POP_hi_pc,POP_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_id,DSA_lo_id,PRG,OAO,factor_sensitive_so,factor_sensitive_es,factor_sensitive_rt,factor_sensitive_pc
ideo5,Demographics,ordinal_dist,% Very Liberal,Ideological self-identification (1=Very Liberal … 5=Very Conservative),12.68,1.19,0.7259,1.6541,0.0,4.6253,14.0,9.6539,18.3461,13.5359,14.4641,10.5647,17.4353,7.75,3.4039,12.0961,7.2859,8.2141,4.3147,11.1853,0.47,0.0059,0.9341,21.77,18.3347,25.2053,2.89,2.4259,3.3541,0.0,6.3253,4.27,0.8347,7.7053,57.11,56.6459,57.5741,51.44,5.15,True,False,False,True
ideo5,Demographics,ordinal_dist,% Liberal,Ideological self-identification (1=Very Liberal … 5=Very Conservative),17.76,3.13,1.6538,4.6062,0.0,6.4617,34.17,31.4935,36.8465,32.6938,35.6462,30.8383,37.5017,18.1,15.4235,20.7765,16.6238,19.5762,14.7683,21.4317,0.52,0.0,1.9962,41.02,37.6883,44.3517,3.55,2.0738,5.0262,0.2183,6.8817,9.4,6.0683,12.7317,30.06,28.5838,31.5362,35.97,20.65,False,False,False,True
ideo5,Demographics,ordinal_dist,% Moderate,Ideological self-identification (1=Very Liberal … 5=Very Conservative),34.4,32.22,31.8311,32.6089,32.193,32.247,43.41,44.8684,41.9516,43.0211,43.7989,43.383,43.437,51.41,52.8684,49.9516,51.0211,51.7989,51.383,51.437,18.38,17.9911,18.7689,34.22,34.193,34.247,35.05,34.6611,35.4389,35.023,35.077,41.62,41.593,41.647,11.78,11.3911,12.1689,12.35,50.06,False,False,False,False
ideo5,Demographics,ordinal_dist,% Conservative,Ideological self-identification (1=Very Liberal … 5=Very Conservative),21.89,40.64,41.6978,39.5822,44.1984,37.0816,6.71,9.9362,3.4838,7.7678,5.6522,10.2684,3.1516,17.17,20.3962,13.9438,18.2278,16.1122,20.7284,13.6116,38.82,39.8778,37.7622,2.44,5.9984,0.0,34.9,35.9578,33.8422,38.4584,31.3416,31.49,35.0484,27.9316,0.68,1.7378,0.0,0.17,17.71,True,False,False,True
ideo5,Demographics,ordinal_dist,% Very Conservative,Ideological self-identification (1=Very Liberal … 5=Very Conservative),13.27,22.82,24.0916,21.5484,26.0565,19.5835,1.7,4.0382,0.0,2.9716,0.4284,4.9365,0.0,5.56,7.8982,3.2218,6.8316,4.2884,8.7965,2.3235,41.82,43.0916,40.5484,0.55,3.7865,0.0,23.62,24.8916,22.3484,26.8565,20.3835,13.23,16.4665,9.9935,0.38,1.6516,0.0,0.07,6.43,False,False,False,True
CC24_330a,Demographics,ordinal,Weighted mean,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),4.1069,5.3683,5.4711,5.2655,5.7,5.0366,3.1107,3.4216,2.7998,3.2135,3.0079,3.4424,2.779,3.8995,4.2104,3.5886,4.0023,3.7967,4.2312,3.5678,6.0216,6.1244,5.9188,2.619,2.9507,2.2873,5.2187,5.3215,5.1159,5.5504,4.887,4.6484,4.9801,4.3167,1.7912,1.894,1.6884,1.8149,3.9842,True,False,False,True
CC24_330a,Demographics,ordinal_dist,% Very Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),11.37,1.34,0.8779,1.8021,0.0,4.4682,12.02,8.0707,15.9693,11.5579,12.4821,8.8918,15.1482,7.25,3.3007,11.1993,6.7879,7.7121,4.1218,10.3782,0.09,0.0,0.5521,19.88,16.7518,23.0082,2.13,1.6679,2.5921,0.0,5.2582,4.53,1.4018,7.6582,51.6,51.1379,52.0621,46.84,4.23,True,False,False,True
CC24_330a,Demographics,ordinal_dist,% Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),13.83,1.76,0.5766,2.9434,0.0,4.6087,25.7,23.1847,28.2153,24.5166,26.8834,22.8513,28.5487,12.61,10.0947,15.1253,11.4266,13.7934,9.7613,15.4587,0.41,0.0,1.5934,32.28,29.4313,35.1287,2.48,1.2966,3.6634,0.0,5.3287,6.69,3.8413,9.5387,28.05,26.8666,29.2334,33.38,14.67,False,False,False,False
CC24_330a,Demographics,ordinal_dist,% Somewhat Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),9.49,2.83,2.1343,3.5257,1.4547,4.2053,18.72,17.8606,19.5794,18.0243,19.4157,17.3447,20.0953,11.68,10.8206,12.5394,10.9843,12.3757,10.3047,13.0553,0.28,0.0,0.9757,21.18,19.8047,22.5553,3.2,2.5043,3.8957,1.8247,4.5753,7.06,5.6847,8.4353,10.6,9.9043,11.2957,11.85,11.96,False,False,False,False
CC24_330a,Demographics,ordinal_dist,% Moderate,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),25.52,23.33,23.1679,23.4921,23.2171,23.4429,32.97,34.0943,31.8457,32.8079,33.1321,32.8571,33.0829,41.28,42.4043,40.1557,41.1179,41.4421,41.1671,41.3929,10.58,10.4179,10.7421,22.15,22.0371,22.2629,26.82,26.6579,26.9821,26.7071,26.9329,30.67,30.5571,30.7829,9.32,9.1579,9.4821,7.48,40.86,False,False,False,False
CC24_330a,Demographics,ordinal_dist,% Somewhat Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),10.06,15.62,16.0106,15.2294,16.8767,14.3633,5.52,6.7731,4.2669,5.9106,5.1294,6.7767,4.2633,11.13,12.3831,9.8769,11.5206,10.7394,12.3867,9.8733,13.08,13.4706,12.6894,2.44,3.6967,1.1833,16.61,17.0006,16.2194,17.8667,15.3533,14.91,16.1667,13.6533,0.22,0.6106,0.0,0.31,10.32,False,False,False,False
CC24_330a,Demographics,ordinal_dist,% Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),17.31,33.79,34.6891,32.8909,36.9531,30.6269,3.44,6.1863,0.6937,4.3391,2.5409,6.6031,0.2769,10.69,13.4363,7.9437,11.5891,9.7909,13.8531,7.5269,36.2,37.0991,35.3009,1.38,4.5431,0.0,26.45,27.3491,25.5509,29.6131,23.2869,24.47,27.6331,21.3069,0.21,1.1091,0.0,0.09,11.83,False,False,False,True
CC24_330a,Demographics,ordinal_dist,% Very Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),12.42,21.33,22.5431,20.1169,24.3748,18.2852,1.62,3.8205,0.0,2.8331,0.4069,4.6648,0.0,5.36,7.5605,3.1595,6.5731,4.1469,8.4048,2.3152,39.35,40.5631,38.1369,0.69,3.7348,0.0,22.31,23.5231,21.0969,25.3548,19.2652,11.67,14.7148,8.6252,0.0,1.2131,0.0,0.05,6.14,False,False,False,True
pid3,Demographics,categorical_dist,% Democrat,Party identification (3-point),34.18,10.32,7.5079,13.1321,4.2262,16.4138,54.02,49.1251,58.9149,51.2079,56.8321,47.9262,60.1138,35.88,30.9851,40.7749,33.0679,38.6921,29.7862,41.9738,1.18,-1.6321,3.9921,68.92,62.8262,75.0138,9.67,6.8579,12.4821,3.5762,15.7638,25.34,19.2462,31.4338,61.79,58.9779,64.6021,74.47,44.73,False,False,False,False
pid3,Demographics,categorical_dist,% Republican,Party identification (3-point),29.97,58.32,59.5379,57.1021,63.5031,53.1369,6.98,11.8304,2.1296,8.1979,5.7621,12.1631,1.7969,17.04,21.8904,12.1896,18.2579,15.8221,22.2231,11.8569,59.66,60.8779,58.4421,3.63,8.8131,-1.5531,45.82,47.0379,44.6021,51.0031,40.6369,43.8,48.9831,38.6169,0.02,1.2379,-1.1979,0.16,26.34,False,False,False,False
pid3,Demographics,categorical_dist,% Independent,Party identification (3-point),27.28,25.11,25.7062,24.5138,25.7728,24.4472,29.84,30.239,29.441,30.4362,29.2438,30.5028,29.1772,29.35,29.749,28.951,29.9462,28.7538,30.0128,28.6872,30.61,31.2062,30.0138,24.11,24.7728,23.4472,32.7,33.2962,32.1038,33.3628,32.0372,26.88,27.5428,26.2172,24.82,25.4162,24.2238,19.74,25.43,False,False,False,False
pid3,Demographics,categorical_dist,% Other,Party identification (3-point),4.02,3.46,3.8506,3.0694,3.6483,3.2717,2.32,2.1445,2.4955,2.7106,1.9294,2.5083,2.1317,4.69,4.5145,4.8655,5.0806,4.2994,4.8783,4.5017,7.19,7.5806,6.7994,2.08,2.2683,1.8917,5.88,6.2706,5.4894,6.0683,5.6917,1.59,1.7783,1.4017,7.8,8.1906,7.4094,5.55,1.72,False,False,False,False
pid3,Demographics,categorical_dist,% Not sure,Party identification (3-point),4.55,2.79,3.3976,2.1824,2.8495,2.7305,6.85,6.671,7.029,7.4576,6.2424,6.9095,6.7905,13.03,12.851,13.209,13.6376,12.4224,13.0895,12.9705,1.36,1.9676,0.7524,1.26,1.3195,1.2005,5.93,6.5376,5.3224,5.9895,5.8705,2.39,2.4495,2.3305,5.58,6.1876,4.9724,0.07,1.78,False,False,False,False
gender4,Demographics,categorical_dist,% Man,Gender,48.62,48.95,48.3491,49.5509,50.0824,47.8176,44.62,45.64,43.6,44.0191,45.2209,45.7524,43.4876,39.27,40.29,38.25,38.6691,39.8709,40.4024,38.1376,63.64,63.0391,64.2409,51.95,53.0824,50.8176,51.21,50.6091,51.8109,52.3424,50.0776,54.4,55.5324,53.2676,32.81,32.2091,33.4109,53.05,46.29,False,False,False,False
gender4,Demographics,categorical_dist,% Woman,Gender,50.7,50.85,51.3493,50.3507,49.8993,51.8007,54.82,54.0915,55.5485,55.3193,54.3207,53.8693,55.7707,60.37,59.6415,61.0985,60.8693,59.8707,59.4193,61.3207,36.1,36.5993,35.6007,47.8,46.8493,48.7507,48.69,49.1893,48.1907,47.7393,49.6407,45.48,44.5293,46.4307,61.35,61.8493,60.8507,45.13,53.68,False,False,False,False
gender4,Demographics,categorical_dist,% Non-binary,Gender,0.56,0.08,0.1903,-0.0303,-0.094,0.254,0.54,0.2694,0.8106,0.6503,0.4297,0.366,0.714,0.36,0.0894,0.6306,0.4703,0.2497,0.186,0.534,0.0,0.1103,-0.1103,0.19,0.016,0.364,0.06,0.1703,-0.0503,-0.114,0.234,0.03,-0.144,0.204,5.62,5.7303,5.5097,1.18,0.02,False,False,False,False
gender4,Demographics,categorical_dist,% Other,Gender,0.12,0.12,0.1109,0.1291,0.1122,0.1278,0.01,-0.0106,0.0306,0.0009,0.0191,0.0022,0.0178,0.0,-0.0206,0.0206,-0.0091,0.0091,-0.0078,0.0078,0.25,0.2409,0.2591,0.06,0.0522,0.0678,0.04,0.0309,0.0491,0.0322,0.0478,0.09,0.0822,0.0978,0.21,0.2009,0.2191,0.64,0.01,False,False,False,False
race,Demographics,categorical_dist,% White,Race/ethnicity,67.25,78.39,77.7146,79.0654,79.1803,77.5997,56.7,57.5551,55.8449,56.0246,57.3754,57.4903,55.9097,43.36,44.2151,42.5049,42.6846,44.0354,44.1503,42.5697,81.17,80.4946,81.8454,69.36,70.1503,68.5697,70.24,69.5646,70.9154,71.0303,69.4497,66.18,66.9703,65.3897,65.87,65.1946,66.5454,76.31,69.81,False,False,False,False
race,Demographics,categorical_dist,% Black,Race/ethnicity,11.64,5.96,6.2203,5.6997,5.3794,6.5406,16.39,15.9842,16.7958,16.6503,16.1297,15.8094,16.9706,27.29,26.8842,27.6958,27.5503,27.0297,26.7094,27.8706,1.12,1.3803,0.8597,12.02,11.4394,12.6006,9.48,9.7403,9.2197,8.8994,10.0606,11.87,11.2894,12.4506,10.48,10.7403,10.2197,5.65,12.53,False,False,False,False
race,Demographics,categorical_dist,% Hispanic,Race/ethnicity,9.61,6.69,6.785,6.595,6.368,7.012,13.07,12.7666,13.3734,13.165,12.975,12.748,13.392,15.12,14.8166,15.4234,15.215,15.025,14.798,15.442,5.31,5.405,5.215,9.22,8.898,9.542,8.26,8.355,8.165,7.938,8.582,9.72,9.398,10.042,10.33,10.425,10.235,8.45,9.2,False,False,False,False
race,Demographics,categorical_dist,% Asian,Race/ethnicity,4.27,4.05,3.9692,4.1308,3.8566,4.2434,6.23,6.1883,6.2717,6.1492,6.3108,6.0366,6.4234,5.14,5.0983,5.1817,5.0592,5.2208,4.9466,5.3334,1.87,1.7892,1.9508,4.54,4.3466,4.7334,2.79,2.7092,2.8708,2.5966,2.9834,4.37,4.1766,4.5634,4.22,4.1392,4.3008,3.04,5.35,False,False,False,False
race,Demographics,categorical_dist,% Native American,Race/ethnicity,1.15,1.05,1.1551,0.9449,1.1893,0.9107,0.72,0.7868,0.6532,0.8251,0.6149,0.8593,0.5807,1.65,1.7168,1.5832,1.7551,1.5449,1.7893,1.5107,2.22,2.3251,2.1149,0.54,0.6793,0.4007,1.71,1.8151,1.6049,1.8493,1.5707,1.42,1.5593,1.2807,1.04,1.1451,0.9349,0.1,0.46,False,False,False,False
race,Demographics,categorical_dist,% Multiracial,Race/ethnicity,3.99,2.3,2.4672,2.1328,2.239,2.361,5.21,4.9484,5.4716,5.3772,5.0428,5.149,5.271,5.41,5.1484,5.6716,5.5772,5.2428,5.349,5.471,4.12,4.2872,3.9528,2.85,2.789,2.911,3.91,4.0772,3.7428,3.849,3.971,4.0,3.939,4.061,6.64,6.8072,6.4728,4.97,1.79,False,False,False,False
race,Demographics,categorical_dist,% Other,Race/ethnicity,1.73,1.39,1.512,1.268,1.6369,1.1431,1.36,1.4863,1.2337,1.482,1.238,1.6069,1.1131,1.51,1.6363,1.3837,1.632,1.388,1.7569,1.2631,4.06,4.182,3.938,1.18,1.4269,0.9331,3.18,3.302,3.058,3.4269,2.9331,1.86,2.1069,1.6131,0.67,0.792,0.548,0.95,0.68,False,False,False,False
race,Demographics,categorical_dist,% Middle Eastern,Race/ethnicity,0.35,0.15,0.1575,0.1425,0.1317,0.1683,0.31,0.2746,0.3454,0.3175,0.3025,0.2917,0.3283,0.52,0.4846,0.5554,0.5275,0.5125,0.5017,0.5383,0.15,0.1575,0.1425,0.29,0.2717,0.3083,0.43,0.4375,0.4225,0.4117,0.4483,0.58,0.5617,0.5983,0.75,0.7575,0.7425,0.52,0.17,False,False,False,False
educ,Demographics,categorical_dist,% No HS,Education level,6.31,7.16,7.4576,6.8624,7.4334,6.8866,5.64,5.9444,5.3356,5.9376,5.3424,5.9134,5.3666,11.15,11.4544,10.8456,11.4476,10.8524,11.4234,10.8766,5.14,5.4376,4.8424,2.35,2.6234,2.0766,7.08,7.3776,6.7824,7.3534,6.8066,7.2,7.4734,6.9266,4.51,4.8076,4.2124,1.1,7.33,False,False,False,False
educ,Demographics,categorical_dist,% HS grad,Education level,29.15,34.29,34.6967,33.8833,35.2567,33.3233,25.93,27.3073,24.5527,26.3367,25.5233,26.8967,24.9633,34.98,36.3573,33.6027,35.3867,34.5733,35.9467,34.0133,25.25,25.6567,24.8433,20.7,21.6667,19.7333,34.32,34.7267,33.9133,35.2867,33.3533,36.29,37.2567,35.3233,20.79,21.1967,20.3833,11.54,34.25,False,False,False,False
educ,Demographics,categorical_dist,% Some college,Education level,19.87,17.9,18.2941,17.5059,17.9147,17.8853,22.35,22.0511,22.6489,22.7441,21.9559,22.3647,22.3353,20.26,19.9611,20.5589,20.6541,19.8659,20.2747,20.2453,20.04,20.4341,19.6459,18.35,18.3647,18.3353,22.44,22.8341,22.0459,22.4547,22.4253,17.61,17.6247,17.5953,24.03,24.4241,23.6359,19.68,17.03,False,False,False,False
educ,Demographics,categorical_dist,% 2-year degree,Education level,10.1,10.31,10.3524,10.2676,10.4364,10.1836,10.93,11.1187,10.7413,10.9724,10.8876,11.0564,10.8036,10.63,10.8187,10.4413,10.6724,10.5876,10.7564,10.5036,10.27,10.3124,10.2276,10.11,10.2364,9.9836,10.39,10.4324,10.3476,10.5164,10.2636,9.9,10.0264,9.7736,7.96,8.0024,7.9176,7.48,10.44,False,False,False,False
educ,Demographics,categorical_dist,% 4-year degree,Education level,21.46,19.68,19.3224,20.0376,19.2013,20.1587,21.27,20.5912,21.9488,20.9124,21.6276,20.7913,21.7487,15.43,14.7512,16.1088,15.0724,15.7876,14.9513,15.9087,26.01,25.6524,26.3676,26.94,26.4613,27.4187,17.48,17.1224,17.8376,17.0013,17.9587,18.49,18.0113,18.9687,27.15,26.7924,27.5076,31.9,19.06,False,False,False,False
educ,Demographics,categorical_dist,% Post-grad,Education level,13.12,10.67,9.8871,11.4529,9.7689,11.5711,13.87,12.9788,14.7612,13.0871,14.6529,12.9689,14.7711,7.54,6.6488,8.4312,6.7571,8.3229,6.6389,8.4411,13.29,12.5071,14.0729,21.54,20.6389,22.4411,8.3,7.5171,9.0829,7.3989,9.2011,10.51,9.6089,11.4111,15.55,14.7671,16.3329,28.29,11.89,False,False,False,False
urbancity,Demographics,categorical_dist,% City,Type of area (1=City … 4=Rural),26.82,20.47,20.1952,20.7448,19.3042,21.6358,30.68,29.6828,31.6772,30.4052,30.9548,29.5142,31.8458,36.28,35.2828,37.2772,36.0052,36.5548,35.1142,37.4458,15.88,15.6052,16.1548,29.7,28.5342,30.8658,23.05,22.7752,23.3248,21.8842,24.2158,27.24,26.0742,28.4058,30.0,29.7252,30.2748,32.58,28.35,False,False,False,False
urbancity,Demographics,categorical_dist,% Suburb,Type of area (1=City … 4=Rural),39.93,41.11,40.7896,41.4304,40.6074,41.6126,41.71,41.355,42.065,41.3896,42.0304,41.2074,42.2126,33.11,32.755,33.465,32.7896,33.4304,32.6074,33.6126,41.11,40.7896,41.4304,42.24,41.7374,42.7426,34.56,34.2396,34.8804,34.0574,35.0626,37.7,37.1974,38.2026,46.91,46.5896,47.2304,43.57,41.41,False,False,False,False
urbancity,Demographics,categorical_dist,% Town,Type of area (1=City … 4=Rural),12.55,12.43,12.4523,12.4077,12.5725,12.2875,12.63,12.7463,12.5137,12.6523,12.6077,12.7725,12.4875,11.34,11.4563,11.2237,11.3623,11.3177,11.4825,11.1975,12.89,12.9123,12.8677,13.17,13.3125,13.0275,14.71,14.7323,14.6877,14.8525,14.5675,13.12,13.2625,12.9775,11.37,11.3923,11.3477,11.38,12.01,False,False,False,False
urbancity,Demographics,categorical_dist,% Rural area,Type of area (1=City … 4=Rural),20.18,25.64,26.1922,25.0878,27.1613,24.1187,13.97,15.217,12.723,14.5222,13.4178,15.4913,12.4487,18.51,19.757,17.263,19.0622,17.9578,20.0313,16.9887,29.66,30.2122,29.1078,14.56,16.0813,13.0387,27.18,27.7322,26.6278,28.7013,25.6587,21.44,22.9613,19.9187,11.32,11.8722,10.7678,12.1,18.04,False,False,False,False
urbancity,Demographics,categorical_dist,% Other,Type of area (1=City … 4=Rural),0.52,0.36,0.3805,0.3395,0.3646,0.3554,1.0,0.9895,1.0105,1.0205,0.9795,1.0046,0.9954,0.76,0.7495,0.7705,0.7805,0.7395,0.7646,0.7554,0.46,0.4805,0.4395,0.33,0.3346,0.3254,0.5,0.5205,0.4795,0.5046,0.4954,0.5,0.5046,0.4954,0.4,0.4205,0.3795,0.37,0.2,False,False,False,False
region,Demographics,categorical_dist,% Northeast,Region,16.92,15.61,15.0544,16.1656,14.9147,16.3053,18.26,17.8239,18.6961,17.7044,18.8156,17.5647,18.9553,12.55,12.1139,12.9861,11.9944,13.1056,11.8547,13.2453,13.91,13.3544,14.4656,22.05,21.3547,22.7453,15.9,15.3444,16.4556,15.2047,16.5953,14.25,13.5547,14.9453,18.05,17.4944,18.6056,24.99,20.61,False,False,False,False
region,Demographics,categorical_dist,% Midwest,Region,20.85,22.64,22.5809,22.6991,22.8324,22.4476,18.96,19.1495,18.7705,18.9009,19.0191,19.1524,18.7676,17.41,17.5995,17.2205,17.3509,17.4691,17.6024,17.2176,22.5,22.4409,22.5591,20.73,20.9224,20.5376,21.93,21.8709,21.9891,22.1224,21.7376,22.31,22.5024,22.1176,21.01,20.9509,21.0691,20.46,20.7,False,False,False,False
region,Demographics,categorical_dist,% South,Region,38.92,42.86,43.5323,42.1877,43.6567,42.0633,36.83,37.6206,36.0394,37.5023,36.1577,37.6267,36.0333,46.73,47.5206,45.9394,47.4023,46.0577,47.5267,45.9333,39.05,39.7223,38.3777,29.32,30.1167,28.5233,37.98,38.6523,37.3077,38.7767,37.1833,44.17,44.9667,43.3733,37.83,38.5023,37.1577,24.32,38.21,False,False,False,False
region,Demographics,categorical_dist,% West,Region,23.31,18.89,18.833,18.947,18.5965,19.1835,25.96,25.416,26.504,25.903,26.017,25.6665,26.2535,23.31,22.766,23.854,23.253,23.367,23.0165,23.6035,24.55,24.493,24.607,27.9,27.6065,28.1935,24.19,24.133,24.247,23.8965,24.4835,19.26,18.9665,19.5535,23.11,23.053,23.167,30.23,20.48,False,False,False,False
age,Demographics,continuous,Median,"Age (years, derived from birth year)",50.0,59.0,58.0561,59.9439,59.9133,58.0867,43.0,44.9878,41.0122,42.0561,43.9439,43.9133,42.0867,38.0,39.9878,36.0122,37.0561,38.9439,38.9133,37.0867,60.0,59.0561,60.9439,55.0,55.9133,54.0867,46.0,45.0561,46.9439,46.9133,45.0867,51.0,51.9133,50.0867,33.0,32.0561,33.9439,41.0,62.0,True,False,False,False
age,Demographics,continuous,Q25,"Age (years, derived from birth year)",34.0,43.0,42.38,43.62,43.6339,42.3661,29.0,30.6083,27.3917,28.38,29.62,29.6339,28.3661,27.0,28.6083,25.3917,26.38,27.62,27.6339,26.3661,44.0,43.38,44.62,39.0,39.6339,38.3661,34.0,33.38,34.62,34.6339,33.3661,33.0,33.6339,32.3661,25.0,24.38,25.62,29.0,51.0,True,False,False,False
age,Demographics,continuous,Q75,"Age (years, derived from birth year)",64.0,68.0,67.009,68.991,68.5983,67.4017,60.0,61.4919,58.5081,59.009,60.991,60.5983,59.4017,53.0,54.4919,51.5081,52.009,53.991,53.5983,52.4017,67.0,66.009,67.991,67.0,67.5983,66.4017,60.0,59.009,60.991,60.5983,59.4017,64.0,64.5983,63.4017,43.0,42.009,43.991,58.0,70.0,True,False,False,False
faminc_new,Demographics,ordinal,Weighted mean,Family income,6.82,6.902,6.8141,6.9899,6.8806,6.9234,6.7074,6.6894,6.7254,6.6195,6.7953,6.686,6.7288,5.4489,5.4309,5.4669,5.361,5.5368,5.4275,5.4703,7.7629,7.675,7.8508,7.6663,7.6449,7.6877,6.4086,6.3207,6.4965,6.3872,6.43,6.5223,6.5009,6.5437,6.654,6.5661,6.7419,8.1686,6.7859,False,False,False,False
faminc_new,Demographics,ordinal_dist,% <$10k,Family income,6.25,3.81,4.4209,3.1991,3.824,3.796,6.4,6.0472,6.7528,7.0109,5.7891,6.414,6.386,15.33,14.9772,15.6828,15.9409,14.7191,15.344,15.316,2.48,3.0909,1.8691,2.98,2.994,2.966,8.93,9.5409,8.3191,8.944,8.916,5.69,5.704,5.676,9.0,9.6109,8.3891,4.16,2.43,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $10k–20k,Family income,7.11,6.69,6.83,6.55,6.6303,6.7497,7.87,7.882,7.858,8.01,7.73,7.8103,7.9297,9.58,9.592,9.568,9.72,9.44,9.5203,9.6397,4.84,4.98,4.7,4.86,4.8003,4.9197,6.69,6.83,6.55,6.6303,6.7497,8.35,8.2903,8.4097,9.21,9.35,9.07,3.68,8.5,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $20k–30k,Family income,10.25,10.25,10.3829,10.1171,10.313,10.187,12.25,12.3547,12.1453,12.3829,12.1171,12.313,12.187,13.41,13.5147,13.3053,13.5429,13.2771,13.473,13.347,7.77,7.9029,7.6371,7.82,7.883,7.757,10.15,10.2829,10.0171,10.213,10.087,11.65,11.713,11.587,8.67,8.8029,8.5371,6.63,9.76,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $30k–40k,Family income,9.19,9.79,9.8346,9.7454,9.8551,9.7249,8.47,8.6365,8.3035,8.5146,8.4254,8.5351,8.4049,9.74,9.9065,9.5735,9.7846,9.6954,9.8051,9.6749,8.56,8.6046,8.5154,8.34,8.4051,8.2749,9.1,9.1446,9.0554,9.1651,9.0349,10.5,10.5651,10.4349,9.81,9.8546,9.7654,5.87,10.63,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $40k–50k,Family income,7.97,8.73,8.6561,8.8039,8.6933,8.7667,8.25,8.414,8.086,8.1761,8.3239,8.2133,8.2867,7.54,7.704,7.376,7.4661,7.6139,7.5033,7.5767,7.01,6.9361,7.0839,8.49,8.4533,8.5267,7.8,7.7261,7.8739,7.7633,7.8367,7.07,7.0333,7.1067,6.81,6.7361,6.8839,6.22,10.68,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $50k–60k,Family income,8.89,9.23,9.3195,9.1405,9.3622,9.0978,8.08,8.2212,7.9388,8.1695,7.9905,8.2122,7.9478,10.34,10.4812,10.1988,10.4295,10.2505,10.4722,10.2078,7.83,7.9195,7.7405,7.86,7.9922,7.7278,10.44,10.5295,10.3505,10.5722,10.3078,10.08,10.2122,9.9478,7.81,7.8995,7.7205,6.78,9.05,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $60k–70k,Family income,6.76,7.59,7.5657,7.6143,7.6601,7.5199,6.83,6.9486,6.7114,6.8057,6.8543,6.9001,6.7599,5.68,5.7986,5.5614,5.6557,5.7043,5.7501,5.6099,6.65,6.6257,6.6743,7.01,7.0801,6.9399,7.54,7.5157,7.5643,7.6101,7.4699,6.55,6.6201,6.4799,5.54,5.5157,5.5643,6.0,7.04,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $70k–80k,Family income,7.26,7.62,7.4354,7.8046,7.5542,7.6858,7.26,7.2817,7.2383,7.0754,7.4446,7.1942,7.3258,5.6,5.6217,5.5783,5.4154,5.7846,5.5342,5.6658,7.14,6.9554,7.3246,8.16,8.0942,8.2258,6.67,6.4854,6.8546,6.6042,6.7358,8.0,7.9342,8.0658,6.46,6.2754,6.6446,8.42,7.84,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $80k–100k,Family income,9.26,10.56,10.4181,10.7019,10.7074,10.4126,8.12,8.3219,7.9181,7.9781,8.2619,8.2674,7.9726,5.95,6.1519,5.7481,5.8081,6.0919,6.0974,5.8026,11.48,11.3381,11.6219,9.8,9.9474,9.6526,9.77,9.6281,9.9119,9.9174,9.6226,9.27,9.4174,9.1226,7.48,7.3381,7.6219,10.29,10.15,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $100k–120k,Family income,7.59,7.13,7.1677,7.0923,7.1747,7.0853,7.05,6.9375,7.1625,7.0877,7.0123,7.0947,7.0053,5.55,5.4375,5.6625,5.5877,5.5123,5.5947,5.5053,10.07,10.1077,10.0323,8.5,8.5447,8.4553,8.53,8.5677,8.4923,8.5747,8.4853,6.08,6.1247,6.0353,8.84,8.8777,8.8023,10.14,6.43,False,False,False,False
faminc_new,Demographics,ordinal_dist,% $120k–150k,Family income,8.01,8.53,8.3835,8.6765,8.5245,8.5355,7.18,7.0927,7.2673,7.0335,7.3265,7.1745,7.1855,4.47,4.3827,4.5573,4.3235,4.6165,4.4645,4.4755,11.16,11.0135,11.3065,9.71,9.7045,9.7155,7.2,7.0535,7.3465,7.1945,7.2055,6.66,6.6545,6.6655,8.31,8.1635,8.4565,12.1,7.03,False,False,False,False
