state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
53,WA,LIB_1,LIB,14.07,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
53,WA,NAT_1,NAT,10.7,0.87,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,PRG_1,PRG,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
54,WV,CON_1,CON,21.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,CUP_1,CUP,11.45,0.83,4.5,0.0,0.0,1.58,0.0,1.14,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.78,0.0,2.04,0.0,0.53,0.0,0.0,7.71,0.0,0.0,0.0
54,WV,NAT_1,NAT,11.83,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,11.99,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
55,WI,CON_1,CON,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,LBR_1,LBR,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83
55,WI,LIB_1,LIB,10.71,0.0,1.66,0.0,0.0,0.0,0.51,0.0,0.0,8.96,0.0
55,WI,NAT_1,NAT,11.5,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,POP_1,POP,8.88,5.03,0.0,0.0,6.2,0.0,0.58,0.0,0.0,0.0,0.0
56,WY,CON_1,CON,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,11.81,0.0,0.51,0.0,0.0,0.0,0.0,10.06,0.0,0.0
56,WY,CUP_1,CUP,7.5,2.77,2.4,1.19,0.75,1.8,0.0,0.0,0.0,0.0,0.0
56,WY,LIB_1,LIB,13.08,0.0,0.86,0.0,0.0,6.13,0.0,0.0,0.0,1.58,0.0
56,WY,POP_1,POP,17.29,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0
