pid3,ideo5,inputstate,commonpostweight,govt_trust_imputed,FS_F1,FS_F2,FS_F3,FS_F4,FS_F4_resid
1.0,2.0,26.0,0.4809911659784388,0,-1.4098850647378651,0.2588957860790395,0.17077389605886212,-0.6383394755094497,-0.041269918656844595
2.0,5.0,26.0,0.6593364657211757,0,0.7385656032537624,-0.20622904101113734,-0.6548348684276782,0.7670076286313475,0.4542338795716752
2.0,5.0,48.0,1.072682782938148,0,0.3844272021468465,0.14977274629603834,-0.9537055245258229,0.5130926126215296,0.35029226458707463
1.0,2.0,50.0,0.7850428011740745,0,-0.3641926527729314,-0.6711772831743718,0.4417481040406004,-0.5849694908238718,-0.4307382337954571
2.0,4.0,6.0,4.523329886919959,0,1.0215703399572662,1.01318103659552,-1.0242396119376955,0.7855334601747814,0.3529105709568893
1.0,2.0,19.0,0.8255793656251403,1,-0.7171622248133257,-0.48526424779555655,0.8850435311353357,-0.14831504020627245,0.1553946326388212
3.0,3.0,12.0,0.04055205433993397,0,-0.0840417648108187,-0.021160323608795547,0.8689527837742169,-0.5393965638615771,-0.503805875990835
1.0,3.0,36.0,0.03067532989012168,1,0.2988393037458087,-0.6395121032928036,0.813152081631332,-0.7187742923086268,-0.8453291832853784
1.0,1.0,48.0,4.386224018079219,1,-1.3346706204747234,1.6119903221654686,-0.36288150927337787,-0.5679783811923449,-0.002761246943747353
3.0,4.0,35.0,2.766036682445712,0,0.5020600359526396,0.9477106743227287,0.7346220156865436,-0.0836780019184337,-0.296294456037252
1.0,2.0,1.0,1.390745411407064,1,-0.6365793147501597,1.4155448555941934,-0.20848694859107245,-0.5454407304362497,-0.27585696161316475
2.0,5.0,18.0,1.343748199082357,0,0.8606614144938206,-0.5278154362169611,-0.9570106600542597,0.2146747935172434,-0.14980507949106076
4.0,1.0,24.0,0.3377910339744654,1,-1.4446734665914067,0.38166304530664374,0.09091303476206432,-0.6043690755044453,0.007432955787249118
1.0,3.0,42.0,0.6024871503352479,0,0.8991635764929675,0.49085869266080073,0.13912111203590155,-0.6804066900961534,-1.061191770796669
1.0,3.0,36.0,0.5376330770796983,0,0.04713437997731376,-1.1951891762134583,-0.8549320187474704,-0.33886866559475587,-0.3588295149359108
2.0,5.0,27.0,1.028379478890106,1,0.4661019539224576,1.5714498158809838,-1.8272168510290208,0.940640260126404,0.7432516260902263
1.0,2.0,36.0,0.364200607551568,0,-0.5409675725279215,-0.6352461579400526,0.19054027800496975,-0.889981016091378,-0.6608876829685615
2.0,5.0,45.0,0.003932947235406447,0,0.8894819141301911,-1.4442599221071215,-1.7548987010257924,0.20691595141189253,-0.16976906042406334
3.0,3.0,8.0,0.0001235119842065554,0,0.09719514477804812,-0.2634156978307489,-0.5186186375132689,0.0674629612064094,0.026301973355499927
4.0,3.0,26.0,0.22812401610728,1,0.4834485950799217,-0.648265423449149,0.2218039983754255,-0.627807807213635,-0.8325425374726945
1.0,3.0,12.0,0.4511447941092356,0,0.8982777396556926,-0.20351322590051682,-1.4324937006311147,0.8839145583867605,0.5035046190513843
1.0,2.0,39.0,0.04119380928743494,0,-1.4320819213675107,0.13818739745295988,0.6001117700168164,-0.29625851056538066,0.3102111510779276
1.0,3.0,40.0,0.2120525845393567,0,0.35957144787115547,-0.3214783026159892,1.4045069860699084,-0.6684769932805595,-0.8207512249940481
3.0,3.0,11.0,0.7099132234913125,0,0.7644726384130277,-0.8648306657087018,-1.1759451532068674,0.215918924767162,-0.1078261455645626
2.0,3.0,48.0,1.818360213576135,0,0.8335456006415547,-0.48739006300228616,-0.42848649242727394,-0.486333535431561,-0.8393301837675899
2.0,4.0,28.0,1.608486762018628,0,1.101274815463539,1.078210639783472,0.18768988342463827,0.29416493432923635,-0.17221185232322972
1.0,2.0,6.0,0.8775586371563711,0,-0.02623288422737696,-0.1756793885431845,0.7719986923604656,-0.7197205800609554,-0.7086112655839503
3.0,3.0,55.0,0.5929252104060986,0,0.6888178802072931,-0.29335403988602915,0.139102241144074,0.6319077241379057,0.3402015441281291
3.0,4.0,54.0,0.1370660629909603,0,0.7089997661505584,-0.24534855535476055,0.4736309335501186,0.06385737142273927,-0.2363955972565348
3.0,1.0,37.0,0.346237583039721,1,-1.4324388592891786,-1.0515346628818802,0.2194439459868063,-0.396468519955719,0.2101523006522768
1.0,2.0,55.0,0.3695429139216554,0,-0.9991465751930549,-0.869533728289512,0.7683121690609601,-0.5132853504901016,-0.09015865895923442
2.0,5.0,29.0,1.007632809735253,0,0.08513861621630155,-0.9132291418020866,-1.2118721174561964,-0.08394341105368873,-0.11999860244956503
