winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
After_Pod_C,LBR_2,LBR_2,LBR,0.0,0.0,eliminated_this_round,4642.0555,37136.4443,0.0,0.0
After_Pod_C,LIB_1,LIB_1,LIB,4642.0555,12.5,surviving,4642.0555,37136.4443,5624.1274,15.14
After_Pod_C,NAT_1,NAT_1,NAT,0.0,0.0,eliminated_this_round,4642.0555,37136.4443,3944.1854,10.62
After_Pod_C,POP_1,POP_1,POP,4642.0555,12.5,surviving,4642.0555,37136.4443,4734.7642,12.75
After_Pod_BD,CON_1,CON_1,CON,6189.4074,16.67,surviving,6189.4074,37136.4443,10739.5256,28.92
After_Pod_BD,CON_2,CON_2,CON,0.0,0.0,eliminated_this_round,6189.4074,37136.4443,0.0,0.0
After_Pod_BD,CUP_1,CUP_1,CUP,6189.4074,16.67,surviving,6189.4074,37136.4443,4308.6569,11.6
After_Pod_BD,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,6189.4074,37136.4443,3266.0529,8.79
After_Pod_BD,LBR_1,LBR_1,LBR,6189.4074,16.67,surviving,6189.4074,37136.4443,7272.6653,19.58
After_Pod_BD,LIB_1,LIB_1,LIB,6189.4074,16.67,surviving,6189.4074,37136.4443,5624.1274,15.14
After_Pod_BD,POP_1,POP_1,POP,6189.4074,16.67,surviving,6189.4074,37136.4443,5925.4162,15.96
