state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_PRG_dsa,first_choice_DSA_prg,first_choice_DSA_lib,first_choice_LIB_dsa,first_choice_LIB_sd,first_choice_SD_lib,first_choice_SD_sty,first_choice_STY_sd,first_choice_STY_ctr,first_choice_CTR_sty,first_choice_CTR_con,first_choice_CON_ctr,first_choice_CON_ref,first_choice_REF_con,first_choice_REF_nat,first_choice_NAT_ref
13,GA,1472.3908250832314,0.1854153116276501,0.16308445993572876,0.17120656454213182,0.0741349891001527,0.08626191909041724,0.096161569256301,0.1181168105539972,0.04985969367961807,0.032859545272296536,0.0228991369417065,0.030084244587318877,0.034166758392443715,0.06747208500160279,0.02697137269988711,0.03921999185914908,0.024258451773265632,0.04841184834996557,0.032434200098763286,0.024388891539880147,0.029897854891017858,0.030637096202481937,0.04864868776846672,0.05184460779046599,0.046602710174077494,0.034105929547486986,0.05917577171360498,0.04393482690444532,0.06381179257442081,0.030518074662360513,0.05082871655140398,0.05288148863920951,0.040528894212860475,0.03470876942589356,0.026659230212418044,0.027807704427109628
15,HI,203.14709000166366,0.17108405849938496,0.23147354641719498,0.11038188953400474,0.03539291021132822,0.15478440131547624,0.1072756776172039,0.05424136985515535,0.09074132814442311,0.024620781399219263,0.020004037006609195,0.024515952473576377,0.022502555820831507,0.01475519999146684,0.005717159786418116,0.021702321423959368,0.007643608230502431,0.047773923494497564,0.03276796938252545,0.01943254371886905,0.02991249519430195,0.04471795708320133,0.03666008785809617,0.04426904018714846,0.06504357779786865,0.08615554460527608,0.059079465392846295,0.03298393428030698,0.02161924656496867,0.03537550127792358,0.061832686712792156,0.0499362956778999,0.02047889669169054,0.07864387897690828,0.057284915195956555,0.07919524218016774
16,ID,325.3257376171863,0.20463126520678573,0.09963089124335596,0.09876664136983487,0.11802022446045173,0.06771348154331189,0.1682708938292832,0.11596533728371589,0.032011284620680654,0.06327144299049374,0.031718537452086235,0.08655104094902728,0.03256692363396385,0.032414967243192414,0.02077288458458098,0.021731943737188977,0.02331017946334145,0.06224138222565146,0.0521102662080925,0.03232512582012236,0.018549022879485955,0.013522311930637009,0.01770359339928634,0.022878226513786817,0.03425865891002329,0.027494142152303263,0.05163930822213487,0.04942798115901508,0.06433706940582418,0.054654540775299104,0.04899153324775201,0.05239519143320586,0.021682029451701026,0.03003925645675629,0.08850730126060102,0.0398951189370266
17,IL,1460.3318361668644,0.1694762314632719,0.14751637888936087,0.11122412586928143,0.07031022576289941,0.10912528356107526,0.09711397398545024,0.10621777000861982,0.06590167285406419,0.06060214443856429,0.06251219316741254,0.039235449543721,0.06363205937301418,0.04217322722992886,0.03809854372697432,0.05712393175165391,0.04429103871864523,0.03716876857878477,0.034538424812428595,0.03410640191234129,0.03677436597696585,0.04261744100160253,0.04037334806584149,0.029526607086937176,0.05530160191219868,0.04963334105069487,0.030579853334810784,0.048400698306420006,0.02940085995853823,0.02717150151490174,0.04280767434990194,0.04286396092046119,0.04148803719990588,0.03499018285478561,0.03330971304257232,0.02439296777596968
18,IN,994.9890932957763,0.19892570421824254,0.13636087916115552,0.13516936118677372,0.10344310424846466,0.07687500326701606,0.11049083235029818,0.09935432945830594,0.05382922066793847,0.05018115831488827,0.03537040712691661,0.03501536616928621,0.05134400210693985,0.07582889844257079,0.027602324229217528,0.027527969709409194,0.06372659763052532,0.024686518452551418,0.041778323173009835,0.02017359797004364,0.016747370771649606,0.030070520819719126,0.024556601414684475,0.03111648163621577,0.021179885633228788,0.03822876876164691,0.06014611463046021,0.047272430450122714,0.03203533192502983,0.053550477141975,0.07327158431769572,0.05000371856985614,0.04789673406658053,0.03560871348625361,0.022673519460605758,0.047958149030722076
19,IA,446.7912192181343,0.1851035748871191,0.14245954265550112,0.12618605839049882,0.10517091814089673,0.06169812839022732,0.10993831935396098,0.12063546253063327,0.0551372914626021,0.06446609449542472,0.029204609693135538,0.07337104916028649,0.03141339843182369,0.03828278436523375,0.04453902794650461,0.023584296493405373,0.026055265029401916,0.03530646592632243,0.017865234555658745,0.015316538271021233,0.03929584900866678,0.011962916680183225,0.05461687893996377,0.030257372918500898,0.01927229938699132,0.0269532331676826,0.0443143034250531,0.05626791846678523,0.07648746570154913,0.03770723100813975,0.07617194002204102,0.04369970843361895,0.061185261528164,0.027483911967759195,0.031061133765686724,0.057528515399555905
20,KS,372.6996859218709,0.22446507011734318,0.10596213308116399,0.14493820019306228,0.08775738281608654,0.10685749925847142,0.1129607332276942,0.08264991536247564,0.021293984312756982,0.06904442910607443,0.044070652524871176,0.03469969926934694,0.023449280751007887,0.03869374097960084,0.02243901448744553,0.036291851481630416,0.03259720765065275,0.033705683242433955,0.041781039679470035,0.04245429812617957,0.004405645308249934,0.06095575117110619,0.03223804766347845,0.05644836514009417,0.01601002655513049,0.022477349571169553,0.12581607011449866,0.05592232485408726,0.02662364512611546,0.014792770162460007,0.102922546634219,0.02168337839419068,0.06146210967256661,0.01598386563226422,0.04087355238904327,0.03527273594355808
21,KY,717.9252799112746,0.209003631360063,0.1337945980884959,0.14331458720242984,0.1087827235927458,0.05923365178830753,0.12367712866425966,0.0990247600465002,0.05185857215303708,0.04607041760325513,0.025239929500905697,0.03520146374440274,0.05914815948763349,0.030842063986698694,0.022118096113837443,0.016262658338230096,0.04084524830625964,0.04482003590917725,0.0241497001078387,0.014818519249450096,0.022672485380855534,0.01931672779029041,0.018684834857283655,0.022397849529329678,0.043399082434209896,0.04793508648231851,0.03783914740899593,0.05190291261884454,0.027339688918048687,0.03597642762515525,0.07174011758466438,0.08349136183540563,0.0429490007427673,0.0819355217640815,0.05263679766194067,0.051577012122280205
22,LA,508.4085817640956,0.19994036467489726,0.10549893831331408,0.1814434686659227,0.11725177546274677,0.045056229733150654,0.08350959929645116,0.14513511072845314,0.047869656481208486,0.03384045810708984,0.04045439853676584,0.046546346858695534,0.036826536168749854,0.05258297338892523,0.029050319718326917,0.03154585428168913,0.03514115626339861,0.045452360955227845,0.02347890910945502,0.0429315802533745,0.014372680292954467,0.01427852975290554,0.05045865460861919,0.03956137559719821,0.019578007239565175,0.06377198660378346,0.03439264637820888,0.03559012116586495,0.06137775291984306,0.050334537695658765,0.03584591933470182,0.052116231253184826,0.04121517443928185,0.06397233659379849,0.04172426944760897,0.037853739678979835
23,ME,243.15825432865347,0.13627169928320618,0.1479276504246746,0.08979900147531426,0.071515022923328,0.13464629505629583,0.1473827701274051,0.07705023713443568,0.05176007829161887,0.07410430760383982,0.0695429376798816,0.05135020139274872,0.050334556321156035,0.050387475454070074,0.012142525903567566,0.04902716610275485,0.04937548655835223,0.037550326616060725,0.016683418051951886,0.004297443095736978,0.024932952025133494,0.054191222025210865,0.022417261027178823,0.032099150873484125,0.019866271056807928,0.03757389277809386,0.019250608107424218,0.04006718394879478,0.0870108850954186,0.027968498981197208,0.04294494153395948,0.06165474662442523,0.07334984765977315,0.04666480698029376,0.03848348222454772,0.05037564956185783
