respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25
25896,RH,STY_ctr,CON_ref,REF_con,CON_ctr,DH,STY_sd,MRJ,REF_nat,SD_sty,CTR_sty,CTR_con,LK,BE,MW,NAT_ref,SD_lib,LIB_dsa,LIB_sd,CO,DSA_lib,PRG_dsa,DSA_prg,ZN,JR
25897,JR,PRG_dsa,CO,SD_lib,LIB_sd,LIB_dsa,MW,DSA_lib,DSA_prg,ZN,SD_sty,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,RH,CON_ctr,DH,CON_ref,BE,REF_nat,REF_con,NAT_ref
25898,SD_lib,SD_sty,STY_ctr,MRJ,STY_sd,MW,CO,DSA_lib,RH,DSA_prg,CTR_sty,DH,CON_ref,LIB_dsa,LK,REF_con,ZN,LIB_sd,CON_ctr,PRG_dsa,CTR_con,REF_nat,JR,NAT_ref,BE
25899,STY_sd,MRJ,STY_ctr,MW,DH,REF_nat,SD_sty,SD_lib,DSA_prg,REF_con,ZN,DSA_lib,CTR_sty,CON_ref,CTR_con,PRG_dsa,LK,CO,RH,LIB_sd,NAT_ref,LIB_dsa,CON_ctr,JR,BE
25900,MW,LIB_sd,LIB_dsa,CO,SD_lib,LK,CTR_sty,CTR_con,SD_sty,STY_sd,STY_ctr,MRJ,JR,DSA_lib,CON_ctr,PRG_dsa,ZN,DSA_prg,RH,CON_ref,REF_con,NAT_ref,REF_nat,DH,BE
25901,DSA_lib,SD_lib,JR,PRG_dsa,ZN,DSA_prg,LIB_dsa,LIB_sd,CO,SD_sty,MW,STY_sd,MRJ,STY_ctr,CTR_sty,LK,CTR_con,BE,RH,DH,CON_ref,REF_nat,REF_con,CON_ctr,NAT_ref
25902,PRG_dsa,LIB_dsa,CO,JR,SD_sty,MW,DSA_lib,CTR_sty,MRJ,LIB_sd,SD_lib,STY_sd,CTR_con,ZN,STY_ctr,DSA_prg,LK,REF_con,CON_ctr,DH,CON_ref,REF_nat,RH,NAT_ref,BE
25903,MW,LIB_dsa,DSA_lib,SD_lib,DSA_prg,LIB_sd,PRG_dsa,CO,SD_sty,JR,ZN,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,CON_ctr,RH,CON_ref,NAT_ref,BE,REF_nat,REF_con,DH
25904,CTR_con,CTR_sty,LK,CON_ctr,MW,CO,LIB_sd,RH,SD_sty,CON_ref,SD_lib,STY_ctr,STY_sd,LIB_dsa,MRJ,REF_nat,REF_con,DH,JR,PRG_dsa,DSA_prg,DSA_lib,NAT_ref,BE,ZN
25905,DSA_prg,DSA_lib,PRG_dsa,ZN,LIB_dsa,MW,JR,CO,SD_lib,LIB_sd,SD_sty,STY_sd,MRJ,STY_ctr,CTR_con,CTR_sty,LK,CON_ctr,REF_con,NAT_ref,CON_ref,DH,REF_nat,RH,BE
25906,SD_lib,LK,CO,MW,SD_sty,LIB_sd,STY_ctr,CTR_sty,CTR_con,LIB_dsa,MRJ,STY_sd,JR,DSA_lib,CON_ctr,PRG_dsa,RH,DSA_prg,ZN,REF_con,CON_ref,DH,REF_nat,NAT_ref,BE
25907,NAT_ref,BE,CON_ctr,CON_ref,RH,REF_con,REF_nat,DH,CTR_con,LK,CTR_sty,STY_ctr,STY_sd,MRJ,SD_sty,MW,DSA_prg,SD_lib,JR,ZN,CO,LIB_sd,PRG_dsa,DSA_lib,LIB_dsa
25908,STY_ctr,CTR_con,CON_ref,CON_ctr,MRJ,CTR_sty,RH,LK,DH,STY_sd,REF_con,MW,SD_sty,REF_nat,SD_lib,NAT_ref,CO,LIB_dsa,LIB_sd,BE,ZN,DSA_lib,DSA_prg,PRG_dsa,JR
25909,CON_ctr,REF_nat,BE,CON_ref,RH,REF_con,NAT_ref,DH,CTR_con,CTR_sty,LK,STY_ctr,STY_sd,MRJ,SD_sty,MW,SD_lib,JR,PRG_dsa,CO,LIB_sd,LIB_dsa,DSA_lib,ZN,DSA_prg
25910,ZN,SD_sty,MW,DSA_lib,DSA_prg,STY_sd,MRJ,LIB_dsa,SD_lib,PRG_dsa,LIB_sd,JR,STY_ctr,CO,CTR_sty,LK,CTR_con,CON_ctr,REF_con,REF_nat,RH,DH,CON_ref,BE,NAT_ref
25911,LK,CTR_con,CON_ctr,CTR_sty,LIB_sd,SD_lib,MW,CO,RH,LIB_dsa,CON_ref,SD_sty,STY_ctr,STY_sd,MRJ,REF_con,JR,BE,DH,PRG_dsa,DSA_lib,REF_nat,NAT_ref,ZN,DSA_prg
25912,RH,MW,MRJ,CTR_con,CON_ref,CON_ctr,STY_ctr,CTR_sty,REF_nat,SD_sty,STY_sd,REF_con,SD_lib,LK,DH,LIB_dsa,LIB_sd,NAT_ref,CO,BE,DSA_prg,DSA_lib,ZN,PRG_dsa,JR
25913,NAT_ref,DH,REF_nat,REF_con,BE,CON_ref,CON_ctr,RH,STY_ctr,CTR_sty,LK,CTR_con,MRJ,STY_sd,SD_sty,MW,SD_lib,LIB_sd,JR,DSA_lib,CO,DSA_prg,LIB_dsa,ZN,PRG_dsa
25914,CTR_con,LIB_sd,LK,CO,CTR_sty,SD_lib,MW,LIB_dsa,SD_sty,CON_ctr,STY_ctr,RH,STY_sd,JR,CON_ref,MRJ,DSA_lib,PRG_dsa,DSA_prg,ZN,REF_con,NAT_ref,BE,REF_nat,DH
25915,CTR_con,CTR_sty,SD_lib,LK,RH,MW,SD_sty,LIB_sd,CON_ctr,CO,MRJ,LIB_dsa,STY_ctr,CON_ref,STY_sd,REF_con,DSA_lib,JR,PRG_dsa,ZN,DSA_prg,DH,REF_nat,NAT_ref,BE
25916,REF_nat,BE,REF_con,DH,NAT_ref,CON_ref,RH,CON_ctr,STY_ctr,CTR_con,CTR_sty,LK,STY_sd,MRJ,SD_lib,SD_sty,MW,DSA_prg,ZN,LIB_sd,JR,DSA_lib,PRG_dsa,CO,LIB_dsa
25917,CTR_sty,LK,CTR_con,SD_lib,CON_ctr,SD_sty,RH,LIB_sd,CON_ref,STY_ctr,CO,MW,LIB_dsa,REF_con,STY_sd,MRJ,JR,PRG_dsa,REF_nat,DH,DSA_lib,DSA_prg,BE,NAT_ref,ZN
25918,RH,CTR_con,CON_ctr,CON_ref,REF_con,LK,CTR_sty,NAT_ref,DH,REF_nat,BE,MRJ,STY_ctr,STY_sd,MW,SD_sty,SD_lib,LIB_sd,CO,LIB_dsa,ZN,DSA_prg,DSA_lib,JR,PRG_dsa
25919,JR,PRG_dsa,DSA_lib,DSA_prg,CO,SD_lib,LIB_dsa,ZN,LIB_sd,MW,SD_sty,STY_sd,MRJ,STY_ctr,LK,CTR_sty,CTR_con,CON_ref,DH,CON_ctr,NAT_ref,REF_con,REF_nat,BE,RH
25920,STY_ctr,CON_ref,DH,REF_con,CON_ctr,REF_nat,CTR_sty,MRJ,STY_sd,RH,SD_sty,CTR_con,MW,NAT_ref,LK,BE,SD_lib,LIB_sd,LIB_dsa,CO,DSA_lib,ZN,DSA_prg,PRG_dsa,JR
25921,CO,LIB_sd,LK,CTR_con,SD_lib,MW,CTR_sty,LIB_dsa,SD_sty,CON_ctr,STY_ctr,RH,CON_ref,DSA_lib,JR,STY_sd,MRJ,PRG_dsa,DSA_prg,REF_con,DH,NAT_ref,ZN,REF_nat,BE
25922,MW,CTR_sty,LK,CON_ctr,SD_lib,CTR_con,SD_sty,LIB_sd,RH,CO,CON_ref,STY_ctr,LIB_dsa,STY_sd,MRJ,REF_con,JR,DH,PRG_dsa,DSA_lib,REF_nat,DSA_prg,ZN,NAT_ref,BE
25923,LIB_sd,MW,CO,ZN,LIB_dsa,JR,SD_lib,SD_sty,PRG_dsa,DSA_prg,DSA_lib,STY_sd,STY_ctr,CTR_sty,MRJ,LK,CTR_con,CON_ctr,RH,CON_ref,REF_con,DH,NAT_ref,BE,REF_nat
25924,LIB_dsa,LIB_sd,SD_lib,MW,CO,DSA_lib,SD_sty,JR,PRG_dsa,ZN,DSA_prg,STY_sd,MRJ,LK,STY_ctr,CTR_sty,CTR_con,CON_ctr,CON_ref,RH,REF_con,DH,REF_nat,NAT_ref,BE
25925,PRG_dsa,DSA_lib,JR,LIB_dsa,DSA_prg,CO,SD_lib,ZN,LIB_sd,MW,SD_sty,STY_sd,STY_ctr,MRJ,CTR_sty,DH,NAT_ref,LK,CON_ctr,CTR_con,CON_ref,REF_con,REF_nat,BE,RH
25926,CTR_sty,SD_sty,SD_lib,STY_sd,MW,LIB_dsa,LK,CTR_con,STY_ctr,LIB_sd,CO,MRJ,RH,ZN,DSA_prg,DSA_lib,CON_ctr,REF_con,PRG_dsa,CON_ref,JR,DH,REF_nat,NAT_ref,BE
25927,SD_lib,SD_sty,DSA_lib,MW,STY_ctr,LIB_sd,STY_sd,LIB_dsa,CO,CTR_con,JR,DSA_prg,MRJ,PRG_dsa,LK,CTR_sty,ZN,CON_ctr,CON_ref,RH,REF_con,DH,REF_nat,NAT_ref,BE
25928,CTR_con,CTR_sty,LK,STY_ctr,SD_sty,CON_ctr,MRJ,MW,CO,RH,SD_lib,STY_sd,CON_ref,LIB_sd,LIB_dsa,REF_con,DH,PRG_dsa,REF_nat,JR,DSA_lib,DSA_prg,NAT_ref,ZN,BE
25929,LK,CTR_con,CTR_sty,CON_ctr,CO,MW,LIB_sd,RH,LIB_dsa,SD_sty,SD_lib,STY_ctr,STY_sd,CON_ref,MRJ,REF_con,DSA_lib,JR,DH,PRG_dsa,DSA_prg,REF_nat,NAT_ref,ZN,BE
25930,CTR_con,LK,CTR_sty,CON_ctr,LIB_sd,CO,SD_sty,MW,RH,CON_ref,SD_lib,LIB_dsa,STY_ctr,STY_sd,MRJ,JR,REF_con,PRG_dsa,DH,DSA_prg,DSA_lib,REF_nat,BE,NAT_ref,ZN
25931,RH,CON_ref,CON_ctr,CTR_con,LK,CTR_sty,DH,BE,NAT_ref,REF_con,REF_nat,STY_ctr,SD_sty,STY_sd,MRJ,SD_lib,MW,LIB_dsa,JR,LIB_sd,CO,PRG_dsa,DSA_prg,ZN,DSA_lib
25932,SD_lib,MRJ,STY_sd,LIB_dsa,STY_ctr,SD_sty,MW,CTR_sty,DSA_prg,ZN,LK,DSA_lib,CO,LIB_sd,CTR_con,PRG_dsa,CON_ctr,RH,DH,REF_con,CON_ref,JR,REF_nat,NAT_ref,BE
25933,CTR_sty,CON_ctr,MRJ,LK,MW,SD_sty,STY_ctr,STY_sd,SD_lib,CTR_con,LIB_sd,CON_ref,LIB_dsa,RH,CO,REF_con,DSA_lib,DH,REF_nat,ZN,JR,DSA_prg,PRG_dsa,NAT_ref,BE
25934,CO,LK,SD_lib,LIB_sd,LIB_dsa,CTR_con,CTR_sty,MRJ,MW,SD_sty,STY_ctr,STY_sd,PRG_dsa,DSA_lib,JR,CON_ctr,CON_ref,RH,DSA_prg,ZN,REF_con,REF_nat,NAT_ref,DH,BE
25935,CTR_sty,CTR_con,LIB_dsa,LK,LIB_sd,CO,SD_lib,MW,STY_sd,STY_ctr,SD_sty,MRJ,CON_ctr,CON_ref,RH,DSA_prg,DH,DSA_lib,JR,REF_con,REF_nat,PRG_dsa,ZN,NAT_ref,BE
25936,NAT_ref,CON_ref,RH,BE,DH,REF_nat,REF_con,CON_ctr,CTR_sty,CTR_con,STY_ctr,LK,MRJ,STY_sd,SD_sty,JR,LIB_sd,CO,DSA_prg,MW,PRG_dsa,SD_lib,ZN,LIB_dsa,DSA_lib
25937,CO,LIB_sd,SD_lib,MW,LIB_dsa,SD_sty,JR,DSA_prg,STY_sd,PRG_dsa,ZN,STY_ctr,DSA_lib,CTR_sty,MRJ,LK,CTR_con,CON_ctr,CON_ref,RH,REF_con,DH,REF_nat,NAT_ref,BE
25938,JR,LIB_sd,LIB_dsa,DSA_lib,DSA_prg,PRG_dsa,ZN,MW,SD_lib,CO,SD_sty,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,RH,CON_ctr,CON_ref,NAT_ref,BE,REF_con,REF_nat,DH
25939,PRG_dsa,SD_lib,DSA_lib,JR,DSA_prg,ZN,LIB_dsa,SD_sty,MW,CO,LIB_sd,STY_sd,STY_ctr,MRJ,CTR_sty,LK,CTR_con,REF_con,DH,REF_nat,NAT_ref,CON_ref,RH,CON_ctr,BE
25940,CON_ref,RH,BE,LK,CON_ctr,NAT_ref,REF_nat,REF_con,DH,CTR_con,CTR_sty,STY_ctr,STY_sd,MRJ,SD_sty,CO,MW,SD_lib,LIB_sd,DSA_lib,JR,ZN,DSA_prg,LIB_dsa,PRG_dsa
25941,CO,ZN,LIB_dsa,JR,DSA_prg,SD_sty,MW,SD_lib,PRG_dsa,LIB_sd,DSA_lib,STY_sd,CTR_sty,LK,STY_ctr,MRJ,CTR_con,CON_ctr,RH,CON_ref,REF_nat,BE,REF_con,DH,NAT_ref
25942,CTR_con,CTR_sty,LK,CON_ctr,CO,LIB_sd,MW,SD_lib,LIB_dsa,RH,STY_sd,SD_sty,STY_ctr,CON_ref,DSA_lib,MRJ,PRG_dsa,JR,REF_con,DSA_prg,DH,REF_nat,ZN,NAT_ref,BE
25943,SD_sty,JR,LIB_dsa,LIB_sd,MW,PRG_dsa,DSA_lib,CO,SD_lib,DSA_prg,STY_ctr,ZN,STY_sd,CTR_sty,LK,MRJ,CTR_con,CON_ctr,CON_ref,RH,DH,REF_con,REF_nat,NAT_ref,BE
25944,RH,BE,CON_ref,REF_con,NAT_ref,CON_ctr,REF_nat,CTR_con,DH,LK,CTR_sty,STY_ctr,MRJ,STY_sd,MW,SD_sty,SD_lib,JR,DSA_lib,LIB_sd,CO,LIB_dsa,DSA_prg,PRG_dsa,ZN
25945,LIB_sd,CO,SD_sty,LK,MW,LIB_dsa,SD_lib,CTR_sty,CTR_con,CON_ctr,STY_ctr,PRG_dsa,STY_sd,JR,RH,DSA_lib,MRJ,ZN,CON_ref,DSA_prg,REF_con,DH,REF_nat,NAT_ref,BE
25946,CON_ctr,REF_con,STY_sd,RH,CON_ref,DH,REF_nat,MRJ,STY_ctr,CTR_sty,CTR_con,MW,NAT_ref,SD_sty,SD_lib,BE,LK,LIB_sd,CO,LIB_dsa,JR,DSA_prg,DSA_lib,ZN,PRG_dsa
25947,DH,NAT_ref,CON_ref,BE,REF_con,REF_nat,RH,CON_ctr,CTR_con,MRJ,LK,CTR_sty,STY_ctr,ZN,STY_sd,PRG_dsa,MW,DSA_prg,CO,DSA_lib,LIB_sd,JR,SD_sty,SD_lib,LIB_dsa
25948,BE,NAT_ref,REF_con,CON_ref,REF_nat,DH,RH,CON_ctr,CTR_con,LK,CTR_sty,STY_ctr,MRJ,LIB_dsa,SD_lib,CO,DSA_prg,DSA_lib,JR,ZN,LIB_sd,SD_sty,PRG_dsa,MW,STY_sd
25949,DH,REF_nat,BE,NAT_ref,REF_con,SD_sty,CON_ref,RH,MRJ,LIB_dsa,CON_ctr,STY_ctr,LIB_sd,DSA_prg,STY_sd,MW,SD_lib,DSA_lib,LK,CTR_con,CO,ZN,PRG_dsa,CTR_sty,JR
25950,CTR_sty,CTR_con,RH,CON_ctr,DH,REF_con,CON_ref,STY_ctr,LK,NAT_ref,REF_nat,MRJ,STY_sd,SD_sty,BE,SD_lib,MW,CO,LIB_sd,LIB_dsa,PRG_dsa,DSA_lib,JR,DSA_prg,ZN
25951,CON_ctr,RH,CON_ref,LK,MRJ,CTR_sty,CTR_con,MW,SD_sty,SD_lib,STY_ctr,REF_nat,STY_sd,CO,LIB_sd,REF_con,LIB_dsa,DH,NAT_ref,BE,PRG_dsa,DSA_lib,ZN,JR,DSA_prg
25952,STY_sd,SD_sty,MRJ,STY_ctr,MW,LIB_dsa,SD_lib,DSA_lib,DSA_prg,LIB_sd,ZN,PRG_dsa,CTR_sty,RH,LK,CON_ctr,CO,CTR_con,CON_ref,REF_con,DH,JR,REF_nat,NAT_ref,BE
25953,SD_sty,CTR_con,CTR_sty,LIB_sd,CON_ref,LK,MW,SD_lib,STY_sd,CO,CON_ctr,STY_ctr,RH,LIB_dsa,MRJ,DH,ZN,REF_con,DSA_lib,DSA_prg,PRG_dsa,REF_nat,JR,NAT_ref,BE
25954,BE,CON_ref,NAT_ref,REF_con,RH,REF_nat,CON_ctr,CTR_con,LK,DH,CTR_sty,STY_ctr,SD_sty,MRJ,STY_sd,MW,SD_lib,CO,ZN,JR,LIB_dsa,LIB_sd,DSA_lib,DSA_prg,PRG_dsa
25955,DH,STY_ctr,NAT_ref,MRJ,REF_con,REF_nat,CTR_sty,LK,CON_ref,CON_ctr,STY_sd,CTR_con,RH,BE,SD_sty,MW,SD_lib,LIB_sd,LIB_dsa,DSA_prg,CO,ZN,DSA_lib,PRG_dsa,JR
25956,LK,NAT_ref,CON_ctr,CON_ref,CTR_sty,RH,CTR_con,DH,REF_con,REF_nat,BE,STY_ctr,MRJ,SD_sty,MW,STY_sd,SD_lib,LIB_sd,CO,LIB_dsa,DSA_prg,DSA_lib,ZN,PRG_dsa,JR
25957,CO,SD_lib,LIB_dsa,LIB_sd,SD_sty,MW,PRG_dsa,DSA_lib,JR,DSA_prg,STY_sd,CTR_con,CTR_sty,MRJ,LK,ZN,STY_ctr,CON_ctr,RH,CON_ref,REF_con,DH,NAT_ref,REF_nat,BE
25958,CTR_con,REF_con,CON_ctr,REF_nat,NAT_ref,BE,RH,CON_ref,DH,LK,CTR_sty,STY_ctr,MRJ,STY_sd,MW,SD_sty,SD_lib,LIB_sd,CO,LIB_dsa,JR,PRG_dsa,DSA_lib,ZN,DSA_prg
25959,MW,ZN,SD_sty,LIB_sd,SD_lib,LIB_dsa,STY_ctr,MRJ,STY_sd,DSA_lib,CTR_sty,CO,DSA_prg,PRG_dsa,JR,LK,CTR_con,CON_ctr,RH,CON_ref,DH,REF_con,REF_nat,BE,NAT_ref
25960,DH,REF_nat,REF_con,NAT_ref,CON_ref,BE,STY_ctr,RH,MRJ,CON_ctr,STY_sd,SD_sty,CTR_sty,CTR_con,CO,PRG_dsa,MW,ZN,DSA_lib,LIB_dsa,DSA_prg,LK,LIB_sd,SD_lib,JR
25961,ZN,MRJ,STY_ctr,STY_sd,SD_sty,DSA_prg,DSA_lib,MW,SD_lib,PRG_dsa,LIB_dsa,JR,CTR_sty,LIB_sd,CO,RH,REF_con,REF_nat,DH,CON_ref,CON_ctr,LK,CTR_con,NAT_ref,BE
25962,DH,CON_ref,CON_ctr,BE,REF_nat,REF_con,NAT_ref,RH,CTR_sty,CTR_con,STY_ctr,LK,MRJ,STY_sd,SD_sty,MW,SD_lib,CO,LIB_dsa,DSA_lib,PRG_dsa,JR,LIB_sd,ZN,DSA_prg
25963,LIB_dsa,SD_lib,PRG_dsa,LIB_sd,JR,CO,DSA_lib,ZN,DSA_prg,MW,SD_sty,MRJ,STY_sd,STY_ctr,CTR_con,LK,CTR_sty,NAT_ref,RH,CON_ctr,REF_con,BE,CON_ref,REF_nat,DH
25964,CTR_sty,CTR_con,SD_lib,LK,RH,CON_ctr,CON_ref,STY_ctr,SD_sty,MW,LIB_sd,CO,STY_sd,REF_con,MRJ,REF_nat,LIB_dsa,DH,NAT_ref,BE,DSA_prg,DSA_lib,JR,PRG_dsa,ZN
25965,SD_lib,MW,LIB_dsa,LIB_sd,SD_sty,CO,PRG_dsa,JR,DSA_lib,DSA_prg,ZN,STY_sd,STY_ctr,CTR_con,CTR_sty,MRJ,LK,CON_ctr,RH,CON_ref,DH,REF_con,REF_nat,BE,NAT_ref
25966,CTR_con,LIB_sd,MW,LK,CON_ctr,SD_lib,LIB_dsa,SD_sty,CTR_sty,CO,STY_ctr,MRJ,STY_sd,RH,CON_ref,JR,REF_con,DSA_lib,PRG_dsa,DSA_prg,REF_nat,ZN,DH,BE,NAT_ref
25967,LK,CTR_con,CTR_sty,STY_ctr,MW,CON_ctr,RH,CON_ref,REF_con,DH,STY_sd,SD_sty,SD_lib,MRJ,BE,LIB_sd,REF_nat,CO,NAT_ref,LIB_dsa,PRG_dsa,DSA_lib,JR,DSA_prg,ZN
25968,CON_ctr,RH,CTR_sty,CTR_con,LK,CON_ref,REF_con,STY_ctr,STY_sd,SD_lib,REF_nat,LIB_dsa,SD_sty,DH,MW,MRJ,BE,CO,NAT_ref,LIB_sd,DSA_lib,ZN,PRG_dsa,JR,DSA_prg
25969,CON_ref,CON_ctr,RH,LK,CTR_con,CTR_sty,STY_ctr,MRJ,STY_sd,REF_con,SD_sty,MW,DH,SD_lib,REF_nat,NAT_ref,CO,LIB_sd,BE,LIB_dsa,ZN,DSA_prg,DSA_lib,PRG_dsa,JR
25970,LIB_dsa,CO,MW,SD_lib,LIB_sd,SD_sty,CTR_sty,LK,JR,STY_sd,STY_ctr,DSA_lib,PRG_dsa,MRJ,CTR_con,CON_ctr,DSA_prg,ZN,RH,CON_ref,REF_con,DH,REF_nat,NAT_ref,BE
25971,CTR_con,LK,LIB_sd,CO,CTR_sty,SD_lib,MW,RH,LIB_dsa,CON_ctr,SD_sty,STY_ctr,CON_ref,STY_sd,PRG_dsa,MRJ,JR,DSA_lib,REF_con,DSA_prg,DH,REF_nat,ZN,NAT_ref,BE
25972,CTR_con,RH,LK,CTR_sty,CON_ref,CON_ctr,REF_con,STY_ctr,MRJ,REF_nat,SD_lib,SD_sty,MW,BE,LIB_sd,STY_sd,DH,NAT_ref,CO,LIB_dsa,PRG_dsa,DSA_lib,DSA_prg,JR,ZN
25973,CTR_con,REF_nat,NAT_ref,CON_ctr,REF_con,DH,LK,BE,CON_ref,RH,CTR_sty,STY_ctr,STY_sd,SD_sty,MRJ,MW,SD_lib,DSA_lib,PRG_dsa,LIB_sd,ZN,LIB_dsa,JR,CO,DSA_prg
25974,CON_ctr,CTR_con,CTR_sty,CON_ref,LK,RH,SD_sty,STY_ctr,STY_sd,REF_con,CO,REF_nat,MW,MRJ,SD_lib,DH,LIB_sd,BE,NAT_ref,LIB_dsa,DSA_lib,JR,DSA_prg,PRG_dsa,ZN
25975,CON_ref,RH,CTR_con,CON_ctr,REF_con,STY_sd,STY_ctr,CTR_sty,MRJ,DH,LK,REF_nat,SD_sty,NAT_ref,MW,SD_lib,BE,LIB_sd,DSA_prg,CO,LIB_dsa,ZN,JR,DSA_lib,PRG_dsa
25976,BE,NAT_ref,DH,REF_con,REF_nat,CON_ref,RH,CON_ctr,CTR_con,CTR_sty,STY_ctr,LK,STY_sd,MRJ,PRG_dsa,MW,SD_sty,CO,ZN,DSA_prg,JR,DSA_lib,LIB_dsa,LIB_sd,SD_lib
25977,CON_ref,REF_con,RH,CON_ctr,CTR_con,NAT_ref,DH,REF_nat,CTR_sty,LK,SD_lib,BE,STY_sd,STY_ctr,SD_sty,MRJ,MW,LIB_sd,DSA_prg,LIB_dsa,CO,JR,DSA_lib,PRG_dsa,ZN
25978,JR,LIB_dsa,PRG_dsa,SD_lib,LIB_sd,DSA_prg,MW,ZN,DSA_lib,CO,SD_sty,STY_sd,CTR_sty,STY_ctr,MRJ,LK,CTR_con,CON_ctr,CON_ref,DH,REF_con,RH,BE,REF_nat,NAT_ref
25979,LK,CTR_sty,CON_ref,RH,CTR_con,STY_ctr,CON_ctr,REF_con,MW,SD_lib,REF_nat,MRJ,DH,STY_sd,SD_sty,LIB_sd,NAT_ref,LIB_dsa,BE,CO,DSA_lib,PRG_dsa,DSA_prg,ZN,JR
25980,REF_con,CON_ref,RH,DH,CON_ctr,REF_nat,STY_ctr,BE,NAT_ref,CTR_sty,CTR_con,LK,STY_sd,MRJ,SD_sty,MW,SD_lib,DSA_prg,LIB_sd,LIB_dsa,CO,PRG_dsa,ZN,DSA_lib,JR
25981,CON_ctr,CTR_sty,LK,CTR_con,CON_ref,SD_lib,CO,RH,MW,STY_ctr,LIB_sd,SD_sty,STY_sd,LIB_dsa,MRJ,REF_con,DH,REF_nat,DSA_lib,PRG_dsa,JR,NAT_ref,BE,DSA_prg,ZN
25982,SD_sty,MW,LIB_sd,CO,CTR_con,SD_lib,CTR_sty,STY_ctr,RH,STY_sd,CON_ctr,CON_ref,LK,LIB_dsa,MRJ,DSA_lib,REF_nat,JR,REF_con,DH,ZN,PRG_dsa,DSA_prg,NAT_ref,BE
25983,NAT_ref,BE,REF_nat,REF_con,DH,CON_ref,RH,CON_ctr,CTR_con,CTR_sty,STY_ctr,JR,LK,MW,SD_lib,PRG_dsa,STY_sd,LIB_dsa,ZN,MRJ,SD_sty,CO,DSA_lib,DSA_prg,LIB_sd
25984,CTR_con,LK,CTR_sty,LIB_sd,RH,CON_ctr,SD_lib,CO,LIB_dsa,SD_sty,MW,CON_ref,STY_ctr,STY_sd,MRJ,REF_con,JR,PRG_dsa,DSA_lib,DH,BE,DSA_prg,REF_nat,NAT_ref,ZN
25985,STY_sd,STY_ctr,SD_sty,MRJ,CON_ctr,CON_ref,MW,LK,RH,SD_lib,CTR_con,CTR_sty,DH,REF_nat,LIB_dsa,REF_con,LIB_sd,DSA_lib,CO,DSA_prg,ZN,NAT_ref,BE,PRG_dsa,JR
25986,SD_sty,CTR_sty,MW,SD_lib,CO,STY_ctr,LIB_sd,STY_sd,CON_ctr,LIB_dsa,CTR_con,LK,MRJ,DSA_lib,ZN,RH,JR,DSA_prg,PRG_dsa,CON_ref,REF_con,REF_nat,DH,BE,NAT_ref
25987,REF_nat,NAT_ref,BE,DH,REF_con,CON_ref,RH,CON_ctr,MRJ,ZN,CTR_con,SD_lib,CTR_sty,STY_ctr,STY_sd,LK,JR,LIB_dsa,DSA_prg,SD_sty,LIB_sd,PRG_dsa,DSA_lib,MW,CO
25988,MRJ,STY_ctr,STY_sd,REF_con,DH,SD_sty,CON_ctr,REF_nat,CON_ref,MW,RH,SD_lib,CTR_sty,CTR_con,LK,ZN,NAT_ref,DSA_lib,LIB_sd,DSA_prg,LIB_dsa,BE,CO,PRG_dsa,JR
25989,LIB_sd,MW,LIB_dsa,CTR_sty,SD_lib,CO,LK,CTR_con,CON_ctr,SD_sty,STY_ctr,STY_sd,MRJ,RH,CON_ref,DSA_prg,JR,PRG_dsa,DSA_lib,ZN,REF_con,DH,REF_nat,NAT_ref,BE
25990,STY_sd,CTR_sty,CON_ctr,SD_sty,LK,MW,SD_lib,STY_ctr,CON_ref,LIB_sd,CTR_con,LIB_dsa,RH,MRJ,CO,REF_con,DH,REF_nat,DSA_lib,PRG_dsa,NAT_ref,ZN,DSA_prg,JR,BE
25991,RH,CON_ref,CTR_sty,CON_ctr,STY_ctr,CTR_con,STY_sd,SD_sty,LK,MRJ,REF_con,MW,SD_lib,REF_nat,DH,NAT_ref,LIB_sd,CO,LIB_dsa,BE,DSA_lib,ZN,DSA_prg,PRG_dsa,JR
25992,STY_sd,STY_ctr,SD_sty,MRJ,SD_lib,MW,DSA_lib,LIB_sd,DSA_prg,ZN,CTR_sty,LIB_dsa,JR,PRG_dsa,CO,DH,CTR_con,LK,CON_ctr,REF_con,CON_ref,REF_nat,RH,NAT_ref,BE
25993,CTR_con,LK,CTR_sty,RH,MW,CON_ctr,CO,LIB_sd,SD_lib,SD_sty,CON_ref,LIB_dsa,STY_ctr,STY_sd,MRJ,REF_con,DSA_lib,DH,JR,PRG_dsa,REF_nat,DSA_prg,NAT_ref,ZN,BE
25994,PRG_dsa,LIB_dsa,CO,LIB_sd,SD_lib,MW,SD_sty,JR,ZN,DSA_prg,DSA_lib,STY_ctr,CTR_con,STY_sd,MRJ,CTR_sty,LK,CON_ctr,RH,CON_ref,DH,REF_con,NAT_ref,REF_nat,BE
