respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
24145,LK,RH,CO,MW,MRJ,JR,DH,BE,ZN
24146,LK,RH,DH,BE,MW,MRJ,CO,JR,ZN
24147,RH,LK,MW,MRJ,CO,DH,BE,JR,ZN
24148,CO,MW,JR,LK,ZN,MRJ,RH,DH,BE
24149,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
24150,LK,MW,RH,MRJ,CO,JR,DH,BE,ZN
24151,ZN,JR,CO,MW,MRJ,LK,DH,RH,BE
24152,MW,LK,CO,MRJ,JR,ZN,RH,DH,BE
24153,CO,MW,LK,JR,ZN,MRJ,RH,DH,BE
24154,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24155,RH,MW,MRJ,LK,DH,CO,BE,ZN,JR
24156,MW,LK,CO,MRJ,ZN,RH,JR,DH,BE
24157,MW,CO,LK,JR,ZN,MRJ,RH,BE,DH
24158,ZN,MW,MRJ,CO,JR,LK,RH,DH,BE
24159,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
24160,DH,RH,MRJ,LK,BE,MW,CO,ZN,JR
24161,CO,RH,LK,MW,MRJ,DH,JR,ZN,BE
24162,RH,MRJ,MW,DH,LK,BE,CO,ZN,JR
24163,CO,LK,MW,RH,JR,MRJ,ZN,DH,BE
24164,MRJ,ZN,MW,CO,JR,DH,LK,RH,BE
24165,RH,BE,LK,DH,MRJ,MW,CO,ZN,JR
24166,CO,LK,MW,RH,MRJ,JR,ZN,DH,BE
24167,CO,MW,LK,JR,MRJ,RH,ZN,BE,DH
24168,RH,BE,DH,LK,MRJ,MW,JR,ZN,CO
24169,CO,JR,MW,ZN,MRJ,LK,RH,BE,DH
24170,LK,MW,MRJ,RH,CO,DH,JR,ZN,BE
24171,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
24172,RH,DH,BE,LK,MRJ,MW,JR,ZN,CO
24173,LK,MRJ,RH,MW,DH,CO,BE,ZN,JR
24174,MRJ,MW,RH,ZN,DH,LK,CO,JR,BE
24175,CO,MW,ZN,MRJ,JR,LK,RH,DH,BE
24176,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
24177,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
24178,RH,LK,MW,DH,MRJ,CO,BE,JR,ZN
24179,BE,DH,RH,LK,MRJ,JR,MW,CO,ZN
24180,CO,MW,LK,JR,MRJ,RH,ZN,BE,DH
24181,ZN,JR,MRJ,MW,CO,LK,DH,RH,BE
24182,BE,DH,RH,LK,CO,MRJ,JR,MW,ZN
24183,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
24184,DH,RH,BE,LK,MRJ,MW,CO,JR,ZN
24185,MRJ,DH,MW,ZN,LK,RH,BE,CO,JR
24186,RH,DH,LK,BE,MW,MRJ,CO,ZN,JR
24187,CO,MW,MRJ,LK,JR,RH,ZN,DH,BE
24188,MW,CO,LK,RH,MRJ,JR,ZN,DH,BE
24189,CO,MW,JR,MRJ,LK,ZN,RH,DH,BE
24190,RH,DH,LK,MRJ,BE,MW,CO,JR,ZN
24191,MW,ZN,CO,JR,MRJ,LK,RH,DH,BE
24192,MRJ,LK,DH,MW,RH,CO,BE,ZN,JR
24193,MW,LK,CO,RH,MRJ,JR,DH,ZN,BE
24194,MW,CO,LK,RH,MRJ,JR,ZN,BE,DH
24195,BE,RH,LK,DH,MRJ,MW,CO,JR,ZN
24196,MW,LK,CO,RH,MRJ,DH,JR,BE,ZN
24197,DH,RH,MRJ,BE,MW,LK,ZN,CO,JR
24198,LK,MW,CO,RH,MRJ,JR,DH,ZN,BE
24199,DH,MRJ,BE,RH,MW,CO,LK,ZN,JR
24200,DH,RH,BE,LK,MRJ,MW,CO,ZN,JR
24201,CO,JR,MW,ZN,LK,MRJ,RH,BE,DH
24202,CO,MW,JR,LK,MRJ,ZN,RH,BE,DH
24203,LK,DH,BE,MRJ,RH,MW,JR,CO,ZN
24204,MRJ,MW,LK,CO,RH,ZN,JR,DH,BE
24205,LK,RH,DH,BE,MRJ,MW,CO,ZN,JR
24206,CO,MW,LK,RH,MRJ,JR,ZN,BE,DH
24207,LK,RH,MW,CO,MRJ,JR,ZN,DH,BE
24208,DH,RH,BE,MRJ,LK,MW,CO,ZN,JR
24209,RH,BE,DH,LK,MRJ,MW,CO,JR,ZN
24210,MRJ,MW,LK,RH,DH,CO,ZN,JR,BE
24211,RH,MRJ,LK,MW,DH,BE,CO,ZN,JR
24212,DH,BE,MRJ,RH,LK,MW,CO,ZN,JR
24213,MW,LK,CO,RH,MRJ,JR,ZN,DH,BE
24214,BE,RH,DH,LK,MRJ,ZN,MW,CO,JR
24215,MRJ,ZN,MW,LK,CO,DH,JR,RH,BE
24216,RH,BE,DH,MRJ,LK,MW,CO,ZN,JR
24217,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
24218,ZN,JR,CO,MW,MRJ,LK,BE,RH,DH
24219,ZN,MW,MRJ,JR,CO,LK,DH,RH,BE
24220,MRJ,ZN,MW,CO,JR,DH,LK,RH,BE
24221,CO,LK,MW,RH,MRJ,JR,BE,DH,ZN
24222,LK,MW,CO,RH,MRJ,DH,JR,ZN,BE
24223,CO,LK,MW,JR,MRJ,RH,ZN,DH,BE
24224,MRJ,MW,CO,RH,ZN,LK,JR,DH,BE
24225,LK,MW,CO,RH,MRJ,JR,DH,ZN,BE
24226,BE,DH,RH,LK,MRJ,MW,ZN,CO,JR
24227,MRJ,LK,MW,CO,RH,DH,ZN,JR,BE
24228,MRJ,MW,ZN,CO,JR,DH,LK,RH,BE
24229,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
24230,CO,MW,LK,MRJ,JR,RH,ZN,DH,BE
24231,CO,LK,MW,JR,MRJ,RH,ZN,DH,BE
24232,MW,CO,ZN,MRJ,RH,JR,LK,DH,BE
24233,CO,MW,ZN,JR,MRJ,LK,RH,DH,BE
24234,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
24235,BE,RH,DH,LK,MRJ,MW,ZN,JR,CO
24236,JR,CO,ZN,MW,MRJ,LK,RH,BE,DH
24237,LK,MW,CO,MRJ,RH,JR,ZN,DH,BE
24238,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
24239,LK,RH,MW,CO,MRJ,DH,JR,BE,ZN
24240,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
24241,MW,MRJ,DH,LK,RH,ZN,CO,JR,BE
24242,CO,JR,ZN,MW,MRJ,LK,RH,DH,BE
24243,MW,MRJ,RH,CO,LK,ZN,DH,JR,BE
24244,BE,RH,DH,LK,MRJ,CO,MW,ZN,JR
24245,DH,BE,RH,MRJ,LK,MW,JR,ZN,CO
24246,LK,MRJ,MW,DH,RH,CO,JR,BE,ZN
24247,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
24248,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
24249,MRJ,LK,RH,DH,MW,CO,JR,BE,ZN
24250,CO,ZN,JR,MW,LK,MRJ,RH,DH,BE
24251,CO,LK,MW,RH,JR,MRJ,ZN,BE,DH
24252,DH,RH,BE,MRJ,LK,MW,CO,ZN,JR
24253,BE,DH,RH,LK,MRJ,CO,MW,JR,ZN
24254,BE,RH,DH,LK,MRJ,MW,CO,JR,ZN
24255,DH,MRJ,RH,BE,LK,MW,CO,ZN,JR
24256,RH,LK,DH,MW,BE,MRJ,CO,JR,ZN
24257,ZN,JR,MW,MRJ,CO,DH,LK,BE,RH
24258,ZN,MRJ,MW,JR,CO,BE,DH,LK,RH
24259,RH,LK,MW,MRJ,CO,DH,BE,JR,ZN
24260,RH,CO,LK,MW,MRJ,DH,ZN,JR,BE
24261,DH,RH,LK,MRJ,BE,MW,CO,ZN,JR
24262,LK,DH,MRJ,MW,RH,BE,CO,JR,ZN
24263,ZN,JR,CO,MW,MRJ,LK,DH,BE,RH
24264,MW,CO,LK,MRJ,JR,ZN,RH,DH,BE
24265,CO,MW,JR,ZN,LK,MRJ,RH,BE,DH
24266,MW,CO,MRJ,ZN,JR,LK,RH,DH,BE
24267,MW,CO,ZN,JR,MRJ,LK,DH,RH,BE
24268,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24269,MRJ,MW,LK,JR,CO,RH,DH,ZN,BE
24270,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
24271,DH,BE,RH,MRJ,LK,ZN,JR,CO,MW
24272,RH,LK,MW,MRJ,CO,DH,JR,ZN,BE
24273,LK,RH,MW,MRJ,CO,DH,BE,JR,ZN
24274,RH,LK,MRJ,DH,BE,MW,CO,ZN,JR
24275,CO,MW,LK,RH,MRJ,DH,ZN,BE,JR
24276,MW,LK,RH,CO,MRJ,DH,ZN,JR,BE
24277,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
24278,CO,JR,MW,ZN,MRJ,LK,RH,DH,BE
24279,LK,DH,MRJ,RH,BE,MW,CO,ZN,JR
24280,JR,ZN,CO,MW,MRJ,LK,DH,RH,BE
24281,RH,LK,CO,MW,MRJ,DH,JR,ZN,BE
24282,BE,RH,DH,LK,CO,JR,ZN,MRJ,MW
24283,DH,BE,MRJ,RH,CO,LK,MW,ZN,JR
24284,LK,RH,MW,CO,MRJ,DH,JR,BE,ZN
24285,DH,BE,RH,MRJ,LK,MW,CO,JR,ZN
24286,DH,BE,RH,LK,MRJ,MW,CO,ZN,JR
24287,CO,MW,MRJ,LK,JR,RH,ZN,DH,BE
24288,MW,CO,LK,JR,RH,MRJ,ZN,DH,BE
24289,DH,RH,BE,LK,MRJ,MW,CO,ZN,JR
24290,DH,RH,MRJ,BE,LK,MW,CO,JR,ZN
24291,RH,DH,BE,LK,MRJ,MW,ZN,CO,JR
24292,BE,DH,RH,MRJ,CO,ZN,LK,MW,JR
24293,LK,DH,MRJ,RH,BE,MW,CO,JR,ZN
24294,DH,MRJ,RH,ZN,BE,MW,JR,LK,CO
24295,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
24296,MRJ,DH,BE,RH,MW,LK,CO,JR,ZN
24297,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
24298,LK,CO,MW,RH,MRJ,JR,DH,BE,ZN
24299,CO,MW,JR,LK,MRJ,ZN,RH,DH,BE
24300,BE,DH,RH,LK,MRJ,CO,ZN,JR,MW
24301,RH,BE,LK,DH,MRJ,CO,MW,ZN,JR
24302,DH,BE,RH,LK,MRJ,MW,CO,JR,ZN
24303,MRJ,DH,MW,RH,ZN,LK,CO,BE,JR
24304,DH,BE,MRJ,RH,CO,ZN,LK,MW,JR
24305,RH,BE,DH,LK,MRJ,MW,JR,CO,ZN
24306,ZN,JR,MW,MRJ,CO,LK,DH,BE,RH
24307,ZN,JR,MRJ,MW,CO,DH,LK,BE,RH
24308,MW,CO,LK,MRJ,RH,JR,ZN,DH,BE
24309,LK,MW,CO,RH,MRJ,ZN,JR,DH,BE
24310,RH,DH,BE,MRJ,LK,MW,JR,ZN,CO
24311,ZN,JR,MW,CO,MRJ,LK,RH,DH,BE
24312,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
24313,LK,CO,MW,RH,MRJ,JR,DH,ZN,BE
24314,RH,DH,BE,MRJ,LK,MW,ZN,CO,JR
24315,LK,RH,MRJ,DH,MW,BE,CO,JR,ZN
24316,MRJ,CO,MW,ZN,LK,JR,DH,RH,BE
24317,LK,RH,MW,MRJ,CO,DH,JR,ZN,BE
24318,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24319,DH,BE,RH,LK,CO,JR,MRJ,MW,ZN
24320,MW,RH,LK,MRJ,DH,CO,BE,ZN,JR
24321,JR,CO,MW,ZN,MRJ,LK,RH,DH,BE
24322,JR,MW,ZN,CO,MRJ,LK,RH,DH,BE
24323,CO,MW,MRJ,LK,ZN,JR,RH,DH,BE
24324,ZN,JR,MW,CO,MRJ,LK,DH,RH,BE
24325,DH,RH,MRJ,LK,MW,CO,BE,ZN,JR
24326,ZN,JR,MW,CO,MRJ,LK,RH,DH,BE
24327,MW,RH,LK,DH,MRJ,CO,BE,ZN,JR
24328,LK,RH,DH,BE,MRJ,MW,CO,ZN,JR
24329,RH,DH,MRJ,LK,MW,BE,CO,ZN,JR
24330,RH,LK,DH,MW,MRJ,BE,CO,JR,ZN
24331,ZN,MW,MRJ,JR,CO,RH,DH,LK,BE
24332,LK,RH,DH,BE,MW,MRJ,CO,JR,ZN
24333,JR,ZN,CO,MW,MRJ,LK,RH,DH,BE
24334,CO,LK,MW,RH,MRJ,JR,DH,ZN,BE
24335,CO,MW,LK,JR,MRJ,ZN,RH,DH,BE
24336,RH,LK,BE,MW,MRJ,DH,CO,JR,ZN
24337,LK,CO,MW,MRJ,JR,RH,ZN,DH,BE
24338,BE,RH,DH,LK,MRJ,MW,ZN,JR,CO
24339,DH,BE,RH,MRJ,LK,JR,CO,MW,ZN
24340,JR,CO,MW,LK,ZN,MRJ,RH,DH,BE
24341,CO,LK,MW,JR,MRJ,RH,ZN,DH,BE
24342,ZN,JR,MW,MRJ,CO,LK,RH,DH,BE
24343,BE,DH,RH,MRJ,LK,ZN,MW,JR,CO
24344,BE,RH,LK,DH,MRJ,ZN,JR,CO,MW
24345,CO,MW,JR,ZN,LK,MRJ,RH,BE,DH
24346,DH,RH,MRJ,BE,LK,MW,CO,ZN,JR
24347,BE,DH,RH,LK,MRJ,MW,JR,ZN,CO
24348,BE,DH,RH,LK,JR,MRJ,MW,CO,ZN
24349,LK,RH,CO,MW,MRJ,DH,JR,ZN,BE
24350,JR,CO,ZN,MW,MRJ,BE,LK,DH,RH
24351,MRJ,DH,MW,RH,LK,BE,ZN,CO,JR
24352,LK,CO,MW,RH,MRJ,JR,DH,ZN,BE
24353,RH,LK,DH,BE,MW,MRJ,JR,ZN,CO
24354,MW,CO,MRJ,ZN,LK,JR,RH,DH,BE
24355,JR,ZN,CO,MW,MRJ,LK,RH,DH,BE
24356,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
24357,ZN,JR,CO,MW,MRJ,LK,BE,DH,RH
24358,RH,DH,MRJ,BE,LK,MW,JR,ZN,CO
24359,LK,RH,DH,BE,MW,MRJ,CO,JR,ZN
24360,MW,MRJ,CO,ZN,JR,LK,DH,RH,BE
24361,JR,ZN,CO,MW,MRJ,LK,BE,RH,DH
24362,RH,LK,DH,BE,MW,MRJ,CO,ZN,JR
24363,CO,LK,JR,MW,ZN,MRJ,RH,BE,DH
24364,LK,RH,BE,DH,MRJ,MW,CO,JR,ZN
24365,LK,MRJ,RH,MW,DH,CO,BE,JR,ZN
24366,ZN,JR,CO,MW,MRJ,BE,LK,DH,RH
24367,RH,LK,MW,DH,CO,MRJ,BE,JR,ZN
24368,MW,CO,JR,MRJ,ZN,LK,DH,RH,BE
24369,MRJ,MW,ZN,CO,JR,DH,LK,RH,BE
24370,ZN,JR,MW,MRJ,CO,LK,RH,DH,BE
24371,RH,LK,MRJ,DH,MW,BE,CO,ZN,JR
24372,DH,RH,BE,LK,MRJ,MW,ZN,CO,JR
24373,DH,RH,BE,LK,MRJ,MW,ZN,CO,JR
24374,BE,DH,RH,LK,MRJ,CO,JR,MW,ZN
24375,ZN,MRJ,MW,JR,CO,RH,BE,DH,LK
24376,MW,MRJ,CO,LK,RH,ZN,DH,JR,BE
24377,MW,ZN,JR,CO,MRJ,LK,RH,BE,DH
24378,MW,CO,JR,ZN,LK,MRJ,RH,DH,BE
24379,MW,LK,RH,CO,MRJ,DH,ZN,JR,BE
24380,LK,MRJ,MW,CO,RH,DH,JR,BE,ZN
24381,BE,DH,RH,LK,MRJ,JR,ZN,CO,MW
24382,BE,RH,DH,LK,MRJ,MW,JR,ZN,CO
24383,MW,CO,JR,LK,ZN,MRJ,RH,DH,BE
24384,RH,BE,LK,DH,MRJ,MW,CO,JR,ZN
24385,BE,LK,DH,RH,MRJ,JR,ZN,CO,MW
24386,ZN,JR,CO,MW,MRJ,LK,RH,DH,BE
24387,JR,MW,CO,ZN,MRJ,LK,DH,RH,BE
24388,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24389,ZN,JR,MW,CO,MRJ,LK,DH,BE,RH
24390,ZN,MRJ,MW,JR,CO,LK,DH,BE,RH
24391,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
24392,DH,BE,RH,MRJ,MW,ZN,LK,CO,JR
24393,ZN,JR,CO,MW,MRJ,LK,RH,DH,BE
24394,RH,BE,DH,LK,MRJ,MW,ZN,JR,CO
24395,BE,DH,RH,LK,MRJ,JR,ZN,MW,CO
24396,BE,RH,DH,LK,MRJ,MW,ZN,CO,JR
24397,MW,CO,LK,MRJ,ZN,JR,RH,DH,BE
24398,CO,JR,MW,ZN,MRJ,LK,DH,RH,BE
24399,JR,CO,ZN,MW,MRJ,LK,RH,BE,DH
24400,MW,CO,LK,ZN,JR,MRJ,RH,DH,BE
24401,MW,CO,MRJ,JR,ZN,LK,RH,DH,BE
24402,MW,MRJ,DH,RH,LK,ZN,CO,BE,JR
24403,LK,RH,MRJ,DH,MW,BE,CO,JR,ZN
24404,DH,MRJ,LK,RH,MW,BE,CO,JR,ZN
24405,ZN,MW,JR,MRJ,CO,LK,RH,DH,BE
24406,JR,ZN,MW,CO,MRJ,LK,BE,RH,DH
24407,MRJ,MW,CO,JR,ZN,LK,RH,DH,BE
24408,RH,DH,MRJ,BE,MW,LK,ZN,JR,CO
24409,LK,RH,MW,CO,MRJ,DH,BE,JR,ZN
24410,BE,RH,DH,LK,MRJ,MW,CO,JR,ZN
24411,LK,RH,DH,MW,MRJ,BE,CO,JR,ZN
24412,BE,RH,DH,LK,MRJ,MW,JR,ZN,CO
24413,CO,JR,MW,ZN,MRJ,LK,DH,RH,BE
24414,JR,ZN,CO,MW,MRJ,LK,BE,DH,RH
24415,RH,LK,BE,DH,MRJ,MW,CO,JR,ZN
24416,BE,DH,RH,LK,MRJ,CO,JR,ZN,MW
24417,DH,RH,BE,LK,MRJ,MW,CO,ZN,JR
24418,CO,JR,MW,ZN,LK,MRJ,BE,RH,DH
24419,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
24420,DH,BE,RH,MRJ,JR,ZN,CO,MW,LK
24421,CO,MW,JR,ZN,LK,MRJ,RH,BE,DH
24422,MW,JR,CO,ZN,MRJ,LK,RH,DH,BE
24423,LK,RH,MW,DH,MRJ,CO,BE,JR,ZN
24424,LK,MW,CO,RH,MRJ,ZN,JR,DH,BE
24425,JR,CO,MW,ZN,LK,MRJ,BE,RH,DH
24426,MW,JR,CO,LK,ZN,MRJ,RH,BE,DH
24427,ZN,MW,JR,CO,MRJ,LK,DH,RH,BE
24428,JR,ZN,MW,CO,MRJ,LK,RH,DH,BE
24429,RH,DH,BE,MRJ,LK,MW,CO,ZN,JR
24430,ZN,MW,MRJ,JR,CO,DH,LK,RH,BE
24431,RH,DH,LK,MRJ,MW,BE,CO,ZN,JR
24432,MW,MRJ,ZN,JR,CO,DH,LK,RH,BE
24433,LK,MW,CO,RH,MRJ,DH,JR,ZN,BE
24434,CO,MW,ZN,JR,MRJ,LK,BE,RH,DH
24435,MW,LK,RH,MRJ,CO,DH,ZN,JR,BE
24436,ZN,JR,MW,MRJ,CO,RH,LK,BE,DH
24437,CO,LK,MW,RH,JR,MRJ,ZN,DH,BE
24438,MW,MRJ,ZN,CO,LK,JR,DH,RH,BE
24439,DH,MRJ,RH,MW,BE,LK,ZN,CO,JR
24440,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
24441,MRJ,MW,LK,DH,CO,JR,RH,BE,ZN
24442,CO,MW,LK,RH,MRJ,JR,ZN,BE,DH
24443,BE,DH,RH,LK,MRJ,JR,CO,ZN,MW
24444,MRJ,MW,CO,RH,LK,DH,ZN,JR,BE
24445,RH,LK,DH,MW,MRJ,BE,CO,ZN,JR
24446,MW,CO,LK,MRJ,RH,ZN,DH,JR,BE
24447,CO,MW,LK,RH,MRJ,JR,ZN,BE,DH
24448,LK,CO,MW,RH,MRJ,JR,DH,ZN,BE
24449,ZN,JR,MW,MRJ,CO,LK,DH,BE,RH
24450,JR,CO,ZN,MW,MRJ,LK,BE,RH,DH
24451,CO,JR,MW,ZN,MRJ,LK,RH,DH,BE
24452,LK,MW,CO,RH,MRJ,JR,ZN,DH,BE
24453,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
24454,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
24455,BE,DH,RH,LK,MRJ,CO,JR,MW,ZN
24456,MRJ,ZN,MW,DH,CO,JR,BE,RH,LK
24457,MRJ,DH,ZN,MW,JR,LK,BE,RH,CO
24458,ZN,JR,CO,MRJ,MW,LK,RH,DH,BE
24459,MW,LK,MRJ,CO,RH,ZN,JR,DH,BE
24460,CO,LK,MW,JR,MRJ,ZN,RH,BE,DH
24461,MW,MRJ,RH,LK,CO,DH,ZN,JR,BE
24462,LK,CO,MW,RH,MRJ,JR,ZN,DH,BE
24463,DH,BE,RH,LK,MRJ,MW,JR,CO,ZN
24464,CO,LK,MW,JR,MRJ,ZN,RH,BE,DH
24465,LK,RH,DH,MRJ,BE,MW,CO,JR,ZN
24466,CO,LK,MW,JR,MRJ,ZN,RH,DH,BE
24467,LK,RH,MW,MRJ,CO,DH,BE,JR,ZN
24468,JR,ZN,MW,CO,MRJ,LK,DH,BE,RH
24469,JR,CO,MW,LK,ZN,MRJ,RH,BE,DH
24470,LK,RH,DH,MW,BE,MRJ,CO,JR,ZN
24471,CO,MW,JR,LK,ZN,MRJ,RH,DH,BE
24472,DH,MRJ,RH,BE,LK,MW,JR,CO,ZN
24473,MRJ,RH,DH,MW,BE,LK,ZN,CO,JR
24474,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24475,DH,RH,LK,BE,MRJ,MW,ZN,JR,CO
24476,JR,MW,CO,ZN,MRJ,LK,BE,RH,DH
24477,BE,DH,RH,MW,MRJ,JR,ZN,LK,CO
24478,LK,RH,CO,MW,MRJ,DH,JR,BE,ZN
24479,LK,RH,MRJ,DH,MW,BE,CO,ZN,JR
24480,DH,RH,BE,MRJ,LK,MW,CO,JR,ZN
24481,DH,MRJ,MW,ZN,RH,BE,LK,JR,CO
24482,MRJ,ZN,DH,MW,BE,RH,LK,CO,JR
24483,MRJ,LK,RH,MW,DH,CO,ZN,BE,JR
24484,LK,RH,MW,CO,MRJ,DH,BE,JR,ZN
24485,JR,ZN,CO,MW,MRJ,LK,BE,RH,DH
24486,MW,CO,JR,MRJ,LK,ZN,RH,DH,BE
24487,ZN,MW,JR,CO,MRJ,LK,DH,BE,RH
24488,ZN,JR,MW,MRJ,CO,LK,BE,RH,DH
24489,BE,RH,LK,DH,MRJ,ZN,CO,MW,JR
24490,MRJ,RH,LK,MW,DH,CO,ZN,BE,JR
24491,CO,JR,MW,ZN,LK,MRJ,RH,DH,BE
24492,MRJ,ZN,MW,JR,DH,CO,LK,RH,BE
24493,JR,CO,ZN,MW,MRJ,LK,BE,RH,DH
24494,MRJ,DH,MW,RH,LK,ZN,CO,BE,JR
24495,CO,MW,LK,JR,ZN,MRJ,RH,BE,DH
24496,RH,LK,MW,MRJ,CO,DH,ZN,BE,JR
24497,BE,RH,DH,LK,MRJ,MW,ZN,CO,JR
24498,BE,RH,DH,LK,MRJ,ZN,MW,JR,CO
24499,RH,LK,MW,DH,CO,MRJ,BE,ZN,JR
24500,MRJ,MW,RH,LK,DH,CO,ZN,JR,BE
24501,LK,RH,MW,CO,MRJ,DH,JR,BE,ZN
24502,LK,RH,MRJ,MW,CO,DH,ZN,BE,JR
24503,BE,DH,RH,MW,JR,MRJ,LK,ZN,CO
24504,MW,CO,LK,MRJ,JR,ZN,RH,DH,BE
24505,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
24506,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24507,LK,MRJ,MW,RH,DH,CO,ZN,JR,BE
24508,BE,DH,RH,LK,MRJ,CO,ZN,JR,MW
24509,LK,MW,CO,RH,MRJ,JR,DH,ZN,BE
24510,JR,ZN,CO,MW,MRJ,LK,DH,BE,RH
24511,BE,DH,RH,LK,MRJ,JR,CO,ZN,MW
24512,RH,LK,MRJ,MW,DH,BE,CO,ZN,JR
24513,MRJ,DH,JR,ZN,LK,RH,CO,BE,MW
24514,LK,MW,JR,CO,MRJ,RH,ZN,DH,BE
24515,LK,CO,MW,MRJ,RH,JR,ZN,DH,BE
24516,CO,MW,LK,JR,MRJ,ZN,RH,DH,BE
24517,RH,DH,BE,LK,MRJ,MW,CO,ZN,JR
24518,LK,RH,CO,MW,MRJ,DH,BE,JR,ZN
24519,ZN,MW,JR,MRJ,CO,LK,BE,DH,RH
24520,LK,RH,MRJ,MW,CO,DH,BE,ZN,JR
24521,MRJ,ZN,MW,JR,CO,LK,DH,BE,RH
24522,MW,RH,MRJ,LK,CO,DH,BE,ZN,JR
24523,MW,MRJ,ZN,CO,RH,DH,LK,JR,BE
24524,JR,CO,ZN,MW,MRJ,LK,DH,RH,BE
24525,BE,RH,LK,DH,MRJ,MW,CO,ZN,JR
24526,RH,LK,DH,BE,MW,MRJ,CO,ZN,JR
24527,LK,DH,RH,MRJ,BE,MW,ZN,JR,CO
24528,RH,DH,LK,BE,MRJ,MW,CO,ZN,JR
24529,RH,LK,BE,DH,MRJ,MW,ZN,JR,CO
24530,RH,LK,MW,MRJ,DH,CO,BE,ZN,JR
24531,LK,MW,RH,CO,MRJ,JR,DH,ZN,BE
24532,LK,CO,MW,RH,MRJ,DH,JR,ZN,BE
24533,DH,RH,LK,BE,MRJ,MW,CO,ZN,JR
24534,ZN,MW,JR,MRJ,CO,LK,DH,RH,BE
24535,MW,MRJ,ZN,CO,RH,LK,DH,JR,BE
24536,ZN,JR,MRJ,MW,CO,LK,BE,RH,DH
24537,RH,DH,MRJ,BE,LK,MW,CO,ZN,JR
24538,MW,CO,MRJ,LK,JR,ZN,RH,DH,BE
24539,JR,CO,ZN,MW,MRJ,LK,DH,BE,RH
24540,BE,DH,RH,LK,MRJ,ZN,MW,JR,CO
24541,CO,LK,MW,RH,JR,MRJ,ZN,DH,BE
24542,CO,LK,MW,JR,ZN,MRJ,RH,BE,DH
24543,RH,LK,MRJ,DH,MW,BE,CO,JR,ZN
24544,DH,BE,RH,MRJ,MW,LK,ZN,JR,CO
24545,LK,RH,MW,CO,MRJ,DH,JR,ZN,BE
24546,MRJ,MW,RH,LK,CO,DH,ZN,JR,BE
24547,RH,BE,DH,LK,MRJ,MW,JR,ZN,CO
24548,BE,RH,LK,DH,MRJ,JR,CO,ZN,MW
24549,DH,BE,RH,LK,MRJ,MW,CO,ZN,JR
24550,RH,LK,DH,BE,MW,MRJ,CO,JR,ZN
24551,RH,DH,LK,BE,MRJ,MW,CO,JR,ZN
24552,RH,LK,BE,DH,MRJ,MW,CO,ZN,JR
24553,RH,DH,LK,BE,MRJ,MW,CO,JR,ZN
24554,JR,MW,ZN,CO,MRJ,LK,RH,BE,DH
24555,BE,DH,RH,LK,ZN,MRJ,JR,MW,CO
24556,ZN,JR,MW,CO,MRJ,LK,BE,DH,RH
24557,LK,RH,DH,MW,MRJ,BE,CO,JR,ZN
24558,DH,MRJ,RH,MW,LK,ZN,BE,CO,JR
24559,DH,RH,BE,MRJ,LK,JR,MW,ZN,CO
24560,DH,MRJ,RH,BE,LK,MW,ZN,CO,JR
24561,JR,CO,ZN,MW,MRJ,LK,BE,DH,RH
24562,ZN,MRJ,JR,MW,CO,LK,DH,RH,BE
24563,BE,DH,RH,LK,MRJ,MW,CO,JR,ZN
24564,ZN,CO,JR,MW,MRJ,LK,DH,BE,RH
24565,JR,ZN,MW,CO,MRJ,LK,DH,RH,BE
24566,JR,CO,MW,ZN,MRJ,LK,DH,RH,BE
