state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
53,WA,LBR_1,LBR,13.42,0.0,0.6,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,LIB_1,LIB,13.46,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34
53,WA,PRG_1,PRG,12.31,0.0,0.0,0.0,0.0,0.0,1.4,1.88,16.44,0.0,0.87
54,WV,CON_1,CON,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,0.0,0.0
54,WV,CUP_1,CUP,11.79,0.73,7.11,0.0,0.0,3.0,0.0,0.92,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.96,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0
54,WV,POP_1,POP,8.01,1.27,1.32,0.0,0.0,1.85,6.51,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
55,WI,CON_1,CON,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0
55,WI,LBR_1,LBR,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
55,WI,LIB_1,LIB,10.19,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,8.45,0.0
55,WI,POP_1,POP,9.22,3.46,0.0,0.0,6.03,0.0,2.09,0.0,3.94,0.0,0.0
55,WI,STY_1,STY,7.32,0.0,8.06,0.0,0.0,0.8,3.51,2.64,0.0,0.0,0.0
56,WY,CON_1,CON,29.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,11.5,0.0,0.82,0.0,0.0,0.0,0.0,9.55,0.0,0.0
56,WY,CUP_1,CUP,7.84,3.38,2.35,1.94,0.88,0.0,0.0,1.09,0.0,0.0,0.0
56,WY,LBR_1,LBR,9.02,0.0,3.05,0.0,1.02,0.0,0.0,13.62,0.0,0.0,0.82
56,WY,POP_1,POP,17.9,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0
