state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_CON,inc_OAO,inc_POP,inc_STY,inc_LBR,inc_CUP,inc_LIB,inc_NAT,inc_PRG,inc_DSA
53,WA,LBR_1,LBR,13.05,1.92,0.6,1.71,2.54,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,LIB_1,LIB,13.89,0.0,1.79,0.0,0.0,0.9,0.0,0.0,0.0,0.0,7.7
53,WA,PRG_1,PRG,12.93,0.0,0.0,0.0,0.0,0.0,1.54,2.33,0.0,0.0,0.88
54,WV,CON_1,CON,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,0.0,0.0
54,WV,CUP_1,CUP,11.55,0.81,7.3,0.0,0.0,1.02,0.0,0.96,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0
54,WV,POP_1,POP,7.88,1.41,1.39,0.0,2.81,0.0,4.93,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,12.5,0.0,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,3.76
55,WI,CON_1,CON,22.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0
55,WI,LBR_1,LBR,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
55,WI,LIB_1,LIB,10.56,0.0,3.57,0.0,0.0,0.0,0.52,0.0,0.0,8.9,0.0
55,WI,POP_1,POP,8.96,5.07,0.0,0.0,5.73,0.0,0.59,0.0,4.08,0.0,0.0
55,WI,STY_1,STY,6.57,1.0,4.55,0.0,0.0,0.54,2.8,6.99,0.0,0.0,0.0
56,WY,CON_1,CON,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,11.74,0.0,0.59,0.0,0.0,0.0,0.0,9.92,0.0,0.0
56,WY,CUP_1,CUP,7.6,3.62,2.38,1.39,0.79,5.54,0.0,0.0,0.0,0.0,0.0
56,WY,LIB_1,LIB,12.89,0.0,0.86,0.0,0.0,8.86,0.0,0.0,0.0,1.55,0.0
56,WY,POP_1,POP,17.44,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0
