respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38
43,PRG,DSA_lo_es,DSA,LIB_lo_pc,LIB,LBR_lo_so,LIB_hi_pc,LBR_lo_pc,LBR_lo_es,DSA_hi_es,LBR,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_pc,STY_lo_es,STY_lo_so,STY,STY_hi_so,CUP_lo_pc,STY_hi_es,STY_hi_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
44,LIB_hi_pc,LIB,LIB_lo_pc,LBR,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR_hi_pc,PRG,LBR_hi_es,LBR_hi_so,DSA,STY,DSA_lo_es,CUP,DSA_hi_es,CUP_lo_pc,CUP_hi_pc,POP,STY_lo_es,STY_lo_so,STY_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
45,LBR_lo_so,LBR_lo_es,DSA_lo_es,LBR,LBR_lo_pc,LBR_hi_pc,LBR_hi_es,DSA,LBR_hi_so,DSA_hi_es,LIB_hi_pc,LIB,STY_lo_so,STY_lo_es,STY_lo_pc,LIB_lo_pc,STY,STY_hi_pc,STY_hi_es,STY_hi_so,CUP_lo_pc,CUP,CUP_hi_pc,PRG,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
46,PRG,DSA_lo_es,LIB_lo_pc,LIB,LIB_hi_pc,LBR_lo_so,DSA,LBR_lo_es,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_es,STY_lo_pc,STY_lo_so,STY,CUP_lo_pc,STY_hi_so,STY_hi_es,STY_hi_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
47,POP_lo_pc,STY_hi_so,CON_lo_pc,CON_hi_es,STY_lo_pc,STY,STY_lo_es,STY_hi_es,LBR_hi_so,POP_lo_es,POP,STY_hi_pc,CON,POP_hi_es,LBR_hi_es,LBR_hi_pc,CON_lo_es,LBR,STY_lo_so,CON_hi_pc,LBR_lo_pc,LBR_lo_es,POP_hi_pc,LBR_lo_so,OAO,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,NAT_hi_es,NAT,NAT_lo_es,LIB,LIB_lo_pc,DSA_hi_es,DSA,DSA_lo_es,PRG
48,LBR_lo_so,LBR,LBR_hi_es,LBR_lo_es,LBR_lo_pc,LBR_hi_pc,STY_lo_so,STY_lo_pc,STY_lo_es,LBR_hi_so,STY,DSA_lo_es,DSA,STY_hi_es,STY_hi_pc,DSA_hi_es,STY_hi_so,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP_lo_pc,POP,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
49,NAT_hi_es,NAT,POP_hi_pc,POP_hi_es,POP,POP_lo_es,NAT_lo_es,POP_lo_pc,CON_hi_pc,CON_hi_es,CON,STY_hi_pc,CON_lo_es,CON_lo_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,OAO,LBR_hi_pc,LBR_hi_so,LBR_hi_es,CUP_hi_pc,CUP,LBR_lo_es,LBR_lo_so,LBR_lo_pc,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
50,STY_hi_es,DSA_hi_es,STY_lo_pc,STY_lo_so,STY,DSA,LBR_hi_es,STY_hi_so,STY_hi_pc,STY_lo_es,DSA_lo_es,LBR_lo_so,LBR,LBR_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_lo_es,POP_lo_pc,POP_hi_es,POP,POP_lo_es,POP_hi_pc,CON,CON_hi_es,CON_lo_pc,CON_hi_pc,CON_lo_es,CUP,LIB_hi_pc,LIB,CUP_lo_pc,LIB_lo_pc,CUP_hi_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
51,DSA_hi_es,LBR_lo_so,DSA,LBR_hi_es,DSA_lo_es,STY_lo_so,LBR,LBR_hi_pc,LBR_lo_pc,STY_lo_pc,STY_hi_es,LBR_lo_es,STY,STY_lo_es,LBR_hi_so,STY_hi_pc,STY_hi_so,POP,POP_lo_pc,POP_hi_es,POP_lo_es,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CUP,CUP_lo_pc,CUP_hi_pc,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,PRG,OAO,NAT,NAT_hi_es,NAT_lo_es
52,LBR_lo_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_hi_pc,STY_lo_pc,STY_lo_es,STY_hi_so,STY,PRG,STY_lo_so,STY_hi_es,LIB,LIB_lo_pc,STY_hi_pc,LIB_hi_pc,POP_lo_pc,DSA_lo_es,DSA,DSA_hi_es,POP,CUP_lo_pc,POP_lo_es,CUP,POP_hi_es,CUP_hi_pc,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
53,POP_hi_pc,POP,POP_lo_es,POP_hi_es,CON_hi_pc,CON_hi_es,POP_lo_pc,CON,STY_hi_pc,CON_lo_es,STY_hi_so,CON_lo_pc,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,NAT_hi_es,NAT,NAT_lo_es,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,CUP_hi_pc,LBR_lo_pc,OAO,CUP,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
54,OAO,CUP_lo_pc,LIB,LIB_hi_pc,LBR_hi_so,LIB_lo_pc,CON_lo_pc,LBR_lo_es,CUP,LBR_lo_pc,CON_lo_es,LBR,LBR_hi_pc,CON,LBR_hi_es,CUP_hi_pc,STY_hi_so,STY_lo_es,CON_hi_es,LBR_lo_so,STY_lo_pc,STY,CON_hi_pc,STY_hi_pc,POP,STY_hi_es,STY_lo_so,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
55,STY_lo_pc,STY_hi_es,STY_hi_so,STY,LBR_hi_es,STY_lo_so,STY_lo_es,LBR_lo_pc,LBR_hi_so,STY_hi_pc,LBR,LBR_lo_so,LBR_hi_pc,LBR_lo_es,POP_lo_pc,POP,POP_hi_es,POP_lo_es,CON,CON_lo_pc,CON_hi_es,POP_hi_pc,DSA_hi_es,CON_lo_es,DSA,CON_hi_pc,DSA_lo_es,OAO,LIB,LIB_lo_pc,LIB_hi_pc,CUP,CUP_lo_pc,CUP_hi_pc,NAT,PRG,NAT_hi_es,NAT_lo_es
56,CON_lo_es,CUP_hi_pc,CON_hi_pc,CON,CUP,CON_lo_pc,CON_hi_es,CUP_lo_pc,POP_lo_es,STY_hi_so,POP_lo_pc,STY_lo_es,NAT_lo_es,POP,STY_hi_pc,POP_hi_pc,NAT,STY,POP_hi_es,STY_lo_pc,NAT_hi_es,STY_hi_es,STY_lo_so,LBR_hi_so,LBR_hi_pc,LBR_lo_es,OAO,LBR,LBR_hi_es,LBR_lo_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
57,DSA_hi_es,DSA,DSA_lo_es,STY_lo_so,STY_hi_es,STY_lo_pc,LBR_hi_es,STY,LBR_lo_so,STY_lo_es,STY_hi_pc,STY_hi_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,POP,POP_lo_pc,POP_hi_es,POP_lo_es,POP_hi_pc,CON,CUP,LIB,LIB_hi_pc,LIB_lo_pc,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,CUP_lo_pc,CUP_hi_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
58,PRG,LIB,LIB_lo_pc,LIB_hi_pc,LBR_lo_es,LBR_lo_pc,LBR_lo_so,LBR,LBR_hi_so,LBR_hi_pc,CUP_lo_pc,LBR_hi_es,CUP,DSA_lo_es,CUP_hi_pc,STY,DSA,STY_lo_es,STY_lo_pc,DSA_hi_es,STY_lo_so,STY_hi_so,STY_hi_pc,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
59,LIB_lo_pc,LIB,LIB_hi_pc,STY_lo_pc,CUP_lo_pc,STY_lo_es,LBR_lo_pc,LBR_lo_es,LBR_lo_so,DSA_lo_es,LBR,STY_lo_so,STY,DSA,LBR_hi_es,LBR_hi_so,CUP,LBR_hi_pc,STY_hi_so,DSA_hi_es,STY_hi_es,STY_hi_pc,CUP_hi_pc,PRG,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
60,LBR_hi_es,STY_hi_so,STY_lo_pc,LBR_hi_so,STY_hi_es,STY,STY_lo_es,LBR,LBR_hi_pc,LBR_lo_pc,STY_lo_so,STY_hi_pc,LBR_lo_so,POP_lo_pc,LBR_lo_es,POP_hi_es,POP,POP_lo_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,DSA_hi_es,DSA,DSA_lo_es,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_hi_es,NAT,NAT_lo_es,PRG
61,LBR_hi_so,LBR_hi_pc,LBR_hi_es,LBR,CON_lo_pc,LBR_lo_es,LBR_lo_pc,STY_hi_so,POP_lo_pc,CON_hi_es,CON,LBR_lo_so,OAO,STY_lo_es,CON_lo_es,STY_lo_pc,STY,POP_lo_es,STY_hi_pc,STY_hi_es,CON_hi_pc,POP,POP_hi_es,STY_lo_so,POP_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA_lo_es,DSA,DSA_hi_es,NAT_lo_es,NAT,NAT_hi_es,PRG
62,LIB,LIB_lo_pc,LIB_hi_pc,LBR_lo_es,CUP_lo_pc,LBR_lo_pc,LBR_hi_so,LBR,LBR_lo_so,CUP,LBR_hi_pc,LBR_hi_es,STY_lo_es,STY_lo_pc,CUP_hi_pc,STY_hi_so,STY,STY_lo_so,STY_hi_pc,STY_hi_es,DSA_lo_es,POP,DSA,PRG,POP_lo_pc,DSA_hi_es,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
63,POP_hi_es,POP_lo_pc,CON_hi_es,POP,POP_lo_es,POP_hi_pc,STY_hi_so,CON,CON_hi_pc,CON_lo_pc,STY_hi_es,STY_hi_pc,STY,CON_lo_es,STY_lo_es,STY_lo_pc,NAT_hi_es,STY_lo_so,NAT,NAT_lo_es,LBR_hi_so,LBR_hi_es,LBR_hi_pc,LBR,LBR_lo_es,LBR_lo_pc,LBR_lo_so,OAO,CUP,CUP_hi_pc,CUP_lo_pc,LIB,DSA,LIB_hi_pc,DSA_hi_es,DSA_lo_es,LIB_lo_pc,PRG
64,OAO,CUP_lo_pc,CON_lo_pc,LIB_lo_pc,LBR_hi_so,LIB,CUP,LIB_hi_pc,LBR_lo_es,LBR_lo_pc,CON_lo_es,LBR,CUP_hi_pc,CON,STY_lo_es,STY_hi_so,LBR_hi_pc,STY_lo_pc,LBR_hi_es,CON_hi_es,LBR_lo_so,STY,CON_hi_pc,STY_hi_pc,STY_lo_so,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,DSA,DSA_lo_es,NAT,DSA_hi_es,PRG,NAT_lo_es,NAT_hi_es
65,NAT_hi_es,NAT,POP_hi_es,POP_hi_pc,POP,NAT_lo_es,POP_lo_pc,POP_lo_es,STY,CON,CON_hi_es,CON_hi_pc,STY_hi_pc,STY_hi_so,STY_hi_es,CON_lo_pc,CON_lo_es,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,OAO,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,LIB,DSA_hi_es,DSA_lo_es,LIB_hi_pc,LIB_lo_pc,PRG
66,CON_lo_pc,LBR_hi_so,OAO,LBR_lo_pc,LBR_hi_es,LBR,LBR_lo_es,CON_hi_es,CON,CON_lo_es,STY_hi_so,LBR_hi_pc,STY_lo_pc,STY_lo_es,LBR_lo_so,STY,CON_hi_pc,STY_hi_es,STY_hi_pc,STY_lo_so,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_lo_pc,POP_lo_es,CUP_lo_pc,POP_hi_es,CUP,POP_hi_pc,CUP_hi_pc,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
67,CON_hi_pc,NAT_lo_es,NAT,NAT_hi_es,CON,CON_lo_es,CON_hi_es,POP_lo_es,POP_hi_pc,CON_lo_pc,CUP_hi_pc,POP,POP_hi_es,POP_lo_pc,CUP,STY_hi_pc,STY_hi_so,CUP_lo_pc,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR_hi_es,OAO,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
68,LBR_lo_pc,LBR_hi_es,LBR_hi_so,LBR,LBR_lo_es,LBR_lo_so,LBR_hi_pc,STY_lo_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,CON_lo_pc,POP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,CON_hi_es,CON,CON_lo_es,LIB,LIB_lo_pc,LIB_hi_pc,PRG,CON_hi_pc,CUP_lo_pc,CUP,OAO,CUP_hi_pc,NAT,NAT_lo_es,NAT_hi_es
69,STY_hi_es,STY_hi_so,STY_lo_pc,STY,LBR_hi_es,STY_hi_pc,STY_lo_es,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR,POP_lo_pc,LBR_lo_so,LBR_lo_pc,LBR_lo_es,POP_hi_es,POP,POP_lo_es,POP_hi_pc,CON_hi_es,CON_lo_pc,CON,CON_hi_pc,CON_lo_es,DSA_hi_es,DSA,OAO,DSA_lo_es,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_hi_es,NAT,NAT_lo_es,PRG
70,LBR_hi_pc,LBR_hi_so,LBR_hi_es,POP_lo_pc,LBR,STY_hi_so,STY_lo_es,STY,LBR_lo_es,STY_hi_pc,LBR_lo_so,STY_lo_pc,STY_hi_es,POP_lo_es,LBR_lo_pc,STY_lo_so,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,CUP,CUP_lo_pc,CUP_hi_pc,OAO,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,NAT,NAT_hi_es,NAT_lo_es,PRG
71,STY_lo_es,CUP_lo_pc,STY_lo_pc,CUP,STY,STY_hi_so,STY_lo_so,CUP_hi_pc,STY_hi_pc,LBR_lo_es,LBR_hi_pc,LBR,LBR_lo_so,STY_hi_es,LBR_hi_so,LBR_lo_pc,LBR_hi_es,LIB_hi_pc,POP_lo_pc,POP_lo_es,LIB,LIB_lo_pc,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,DSA_lo_es,DSA,DSA_hi_es,OAO,PRG,NAT,NAT_lo_es,NAT_hi_es
72,POP_hi_es,POP_lo_pc,POP,POP_hi_pc,STY_hi_es,STY_hi_so,POP_lo_es,STY_hi_pc,STY,STY_lo_pc,STY_lo_so,STY_lo_es,CON_hi_es,CON,NAT_hi_es,CON_lo_pc,CON_hi_pc,NAT,CON_lo_es,NAT_lo_es,LBR,LBR_hi_es,LBR_hi_so,LBR_hi_pc,LBR_lo_pc,LBR_lo_so,LBR_lo_es,OAO,DSA,DSA_hi_es,DSA_lo_es,CUP,CUP_hi_pc,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,PRG
73,LBR_hi_so,CON_lo_pc,OAO,LBR_lo_pc,LBR_hi_es,LBR,LBR_lo_es,LBR_hi_pc,CON_hi_es,CON,CON_lo_es,STY_hi_so,STY_lo_pc,LBR_lo_so,POP_lo_pc,STY_lo_es,STY,CON_hi_pc,STY_hi_es,POP_lo_es,STY_hi_pc,STY_lo_so,POP,POP_hi_es,LIB,LIB_hi_pc,LIB_lo_pc,POP_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
74,LIB,LBR_hi_so,LIB_hi_pc,LBR_lo_es,LIB_lo_pc,LBR_lo_pc,LBR,CUP_lo_pc,LBR_hi_pc,LBR_hi_es,LBR_lo_so,CUP,STY_lo_es,STY_lo_pc,STY_hi_so,CUP_hi_pc,STY,POP_lo_pc,STY_lo_so,STY_hi_pc,STY_hi_es,POP_lo_es,CON_lo_pc,POP,OAO,CON_lo_es,CON,POP_hi_es,CON_hi_es,PRG,POP_hi_pc,CON_hi_pc,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
75,LIB_lo_pc,LIB,CUP_lo_pc,LIB_hi_pc,LBR_lo_es,LBR_lo_pc,CUP,LBR_hi_so,LBR,LBR_lo_so,STY_lo_es,STY_lo_pc,LBR_hi_pc,LBR_hi_es,CUP_hi_pc,STY_hi_so,STY,STY_lo_so,STY_hi_pc,STY_hi_es,DSA_lo_es,POP,DSA,DSA_hi_es,CON_lo_pc,POP_lo_pc,CON_lo_es,PRG,POP_lo_es,CON,CON_hi_es,CON_hi_pc,POP_hi_es,POP_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
76,CON_lo_pc,CON_hi_es,CON,STY_hi_so,CON_lo_es,POP_lo_pc,CON_hi_pc,STY_lo_es,STY,STY_lo_pc,STY_hi_pc,STY_hi_es,POP_lo_es,POP,POP_hi_es,STY_lo_so,POP_hi_pc,OAO,LBR_hi_so,LBR_hi_pc,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_pc,LBR_lo_so,CUP_lo_pc,CUP,CUP_hi_pc,NAT,NAT_lo_es,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA_lo_es,DSA,DSA_hi_es,PRG
77,STY_lo_es,CUP_lo_pc,CUP,CUP_hi_pc,STY_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_pc,STY_hi_es,LBR_lo_es,LBR_hi_pc,LBR,LBR_lo_so,LBR_hi_so,POP_lo_pc,POP_lo_es,LBR_lo_pc,LBR_hi_es,POP,POP_hi_es,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,DSA_lo_es,OAO,DSA,DSA_hi_es,PRG,NAT_lo_es,NAT,NAT_hi_es
78,LIB_lo_pc,LIB,LIB_hi_pc,LBR_lo_pc,LBR_lo_es,LBR,LBR_hi_so,LBR_lo_so,PRG,LBR_hi_es,LBR_hi_pc,CUP_lo_pc,STY_lo_pc,STY_lo_es,STY_hi_so,CUP,STY,STY_lo_so,STY_hi_es,STY_hi_pc,CUP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,POP_lo_pc,POP,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
79,CON_hi_pc,NAT,NAT_lo_es,NAT_hi_es,CON_hi_es,CON,CON_lo_es,POP_lo_es,POP_hi_pc,CON_lo_pc,POP,POP_hi_es,POP_lo_pc,STY_hi_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,OAO,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
80,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,POP_lo_pc,STY_hi_so,POP_lo_es,STY_lo_es,POP,STY_hi_pc,STY,POP_hi_es,STY_lo_pc,STY_hi_es,POP_hi_pc,STY_lo_so,OAO,LBR_hi_so,LBR_hi_pc,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_pc,LBR_lo_so,CUP,CUP_hi_pc,CUP_lo_pc,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA_lo_es,DSA,DSA_hi_es,PRG
81,STY_hi_pc,POP_lo_es,POP_lo_pc,POP,POP_hi_pc,POP_hi_es,STY_lo_es,STY_hi_so,STY,STY_lo_so,STY_hi_es,STY_lo_pc,LBR_hi_pc,CON_hi_pc,CON_hi_es,CON,LBR_hi_es,CUP_hi_pc,LBR_hi_so,LBR,CON_lo_es,LBR_lo_so,CON_lo_pc,LBR_lo_es,CUP,CUP_lo_pc,LBR_lo_pc,OAO,LIB_hi_pc,LIB,NAT,NAT_lo_es,LIB_lo_pc,NAT_hi_es,DSA_lo_es,DSA,DSA_hi_es,PRG
82,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,POP_lo_pc,POP_lo_es,STY_hi_so,STY_lo_es,OAO,POP,LBR_hi_so,STY_hi_pc,STY,CUP,CUP_hi_pc,LBR_hi_pc,CUP_lo_pc,STY_lo_pc,POP_hi_es,LBR_lo_es,LBR,STY_hi_es,POP_hi_pc,LBR_hi_es,STY_lo_so,LBR_lo_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA_lo_es,DSA,DSA_hi_es,PRG
83,CUP_lo_pc,CON_lo_pc,CUP,CON_lo_es,OAO,CUP_hi_pc,CON,STY_hi_so,STY_lo_es,CON_hi_es,CON_hi_pc,STY_lo_pc,STY,STY_hi_pc,POP_lo_pc,POP_lo_es,STY_hi_es,STY_lo_so,LBR_hi_so,LBR_lo_es,POP,LBR_hi_pc,LBR,LBR_lo_pc,LBR_hi_es,POP_hi_es,POP_hi_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
84,LBR_hi_so,LBR_lo_pc,LBR_hi_es,LBR,LBR_lo_es,CON_lo_pc,LBR_hi_pc,STY_hi_so,OAO,STY_lo_pc,LBR_lo_so,STY_lo_es,STY,POP_lo_pc,CON_hi_es,CON,CON_lo_es,STY_hi_es,STY_lo_so,STY_hi_pc,POP_lo_es,CON_hi_pc,POP,POP_hi_es,POP_hi_pc,LIB,LIB_hi_pc,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
85,POP_lo_es,CUP_hi_pc,POP,STY_hi_pc,POP_hi_pc,POP_lo_pc,STY_lo_es,CUP,STY_hi_so,STY,POP_hi_es,CUP_lo_pc,STY_lo_so,STY_hi_es,STY_lo_pc,LBR_hi_pc,LBR_lo_es,LBR_hi_so,LBR,LBR_lo_so,LBR_hi_es,LBR_lo_pc,CON_hi_pc,CON_lo_es,CON,CON_hi_es,CON_lo_pc,LIB_hi_pc,OAO,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
86,PRG,DSA_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,DSA,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_pc,LBR_hi_es,LBR_hi_so,STY_lo_es,STY_lo_so,STY_lo_pc,STY,STY_hi_pc,STY_hi_so,CUP_lo_pc,STY_hi_es,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
87,LIB_hi_pc,LIB,LBR_lo_es,LIB_lo_pc,LBR_hi_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_lo_so,LBR_hi_es,CUP_lo_pc,STY_lo_es,STY_lo_pc,CUP,STY_hi_so,STY,POP_lo_pc,STY_lo_so,CUP_hi_pc,STY_hi_pc,STY_hi_es,POP_lo_es,POP,PRG,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
88,LIB_lo_pc,LIB,CUP_lo_pc,LIB_hi_pc,LBR_lo_pc,LBR_lo_es,LBR_hi_so,CUP,LBR,LBR_lo_so,LBR_hi_es,STY_lo_pc,STY_lo_es,LBR_hi_pc,CUP_hi_pc,STY_hi_so,STY,STY_lo_so,STY_hi_es,STY_hi_pc,CON_lo_pc,POP,CON_lo_es,OAO,CON,CON_hi_es,CON_hi_pc,DSA_lo_es,POP_lo_pc,DSA,DSA_hi_es,POP_lo_es,PRG,POP_hi_es,POP_hi_pc,NAT,NAT_lo_es,NAT_hi_es
89,PRG,DSA_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,LBR_lo_so,DSA,LBR_lo_es,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_pc,LBR_hi_es,LBR_hi_so,STY_lo_es,STY_lo_so,STY_lo_pc,STY,CUP_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
