diagnostic,phase,candidate_code,candidate_name,party,axis,direction,raw_votes,vote_pct,status,variant_code,base_code,pod,variant_pct,base_pct,delta_vs_base,eliminated_code,eliminated_name,winnowing_point,transfer_type,dest_code,dest_name,transferred_votes,pct_of_eliminated_total,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,winner,margin,margin_pct,lock_order,locked,rp_winner_overall
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_A,surplus,SD_hi_pc,SD_hi_pc,62.5601,4.9,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_A,surplus,PRG,PRG,49.7639,3.89,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_A,surplus,CON_lo_pc,CON_lo_pc,6.0513,0.47,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_A,surplus,DSA,DSA,4.1865,0.33,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_BD,elimination,CTR_lo_pc,CTR_lo_pc,2750.1776,51.39,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_BD,elimination,PRG,PRG,2565.9413,47.95,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_BD,elimination,REF_lo_ae,REF_lo_ae,34.1034,0.64,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_BD,elimination,NAT_lo_ae,NAT_lo_ae,0.9053,0.02,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_C,surplus,SD_hi_pc,SD_hi_pc,122.6698,4.97,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_C,surplus,CON_lo_ae,CON_lo_ae,2.5034,0.1,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Pod_C,surplus,REF_lo_ae,REF_lo_ae,0.3258,0.01,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Retail_Six,surplus,SD_hi_ae,SD_hi_ae,4.7212,2.74,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Retail_Six,surplus,CTR_lo_pc,CTR_lo_pc,2.5993,1.51,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Retail_Six,surplus,SD_hi_pc,SD_hi_pc,2.5447,1.48,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Retail_Six,surplus,DSA,DSA,0.8888,0.52,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_hi_pc,LIB_hi_pc,After_Retail_Six,surplus,CTR,CTR,0.3203,0.19,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_lo_pc,LIB_lo_pc,After_Retail_Six,elimination,LIB_hi_pc,LIB_hi_pc,67.597,65.46,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_lo_pc,LIB_lo_pc,After_Retail_Six,elimination,DSA,DSA,12.8071,12.4,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_lo_pc,LIB_lo_pc,After_Retail_Six,elimination,CTR_lo_pc,CTR_lo_pc,8.4057,8.14,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_lo_pc,LIB_lo_pc,After_Retail_Six,elimination,SD_hi_pc,SD_hi_pc,7.7878,7.54,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,LIB_lo_pc,LIB_lo_pc,After_Retail_Six,elimination,SD_hi_ae,SD_hi_ae,5.3075,5.14,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT,NAT,After_Retail_Six,elimination,NAT_lo_ae,NAT_lo_ae,27.1995,40.74,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT,NAT,After_Retail_Six,elimination,NAT_hi_ae,NAT_hi_ae,16.7674,25.12,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT,NAT,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,13.122,19.66,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT,NAT,After_Retail_Six,elimination,REF_hi_ae,REF_hi_ae,5.0076,7.5,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT,NAT,After_Retail_Six,elimination,CON,CON,2.135,3.2,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_hi_ae,NAT_hi_ae,After_Retail_Six,elimination,NAT_lo_ae,NAT_lo_ae,86.9316,86.83,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_hi_ae,NAT_hi_ae,After_Retail_Six,elimination,CON_hi_pc,CON_hi_pc,12.5806,12.57,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_hi_ae,NAT_hi_ae,After_Retail_Six,elimination,STY_hi_pc,STY_hi_pc,0.3802,0.38,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_hi_ae,NAT_hi_ae,After_Retail_Six,elimination,CON_lo_ae,CON_lo_ae,0.2206,0.22,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_A,surplus,CON_hi_pc,CON_hi_pc,44.3639,3.91,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_A,surplus,CON_lo_ae,CON_lo_ae,7.016,0.62,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_BD,elimination,REF_lo_ae,REF_lo_ae,5054.9962,84.93,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_BD,elimination,CON_lo_pc,CON_lo_pc,869.9911,14.62,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_BD,elimination,CTR_lo_pc,CTR_lo_pc,27.3102,0.46,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Pod_C,surplus,CON_lo_ae,CON_lo_ae,47.4982,1.99,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Retail_Six,surplus,CON_hi_pc,CON_hi_pc,37.9608,18.56,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Retail_Six,surplus,CON_lo_ae,CON_lo_ae,4.6103,2.25,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Retail_Six,surplus,CTR,CTR,0.5912,0.29,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Retail_Six,surplus,STY_hi_pc,STY_hi_pc,0.3542,0.17,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,NAT_lo_ae,NAT_lo_ae,After_Retail_Six,surplus,SD_hi_ae,SD_hi_ae,0.0219,0.01,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_A,surplus,DSA,DSA,61.937,5.27,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_A,surplus,SD_hi_ae,SD_hi_ae,16.1133,1.37,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_A,surplus,SD_hi_pc,SD_hi_pc,13.811,1.17,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_A,surplus,STY_hi_pc,STY_hi_pc,0.2206,0.02,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_BD,surplus,REF_lo_ae,REF_lo_ae,1473.9145,14.96,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_BD,surplus,NAT_lo_ae,NAT_lo_ae,773.7704,7.85,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_C,surplus,LIB_hi_pc,LIB_hi_pc,201.1382,7.66,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_C,surplus,SD_hi_pc,SD_hi_pc,79.595,3.03,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Pod_C,surplus,NAT_lo_ae,NAT_lo_ae,0.0388,0.0,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Retail_Six,surplus,DSA_lo_ae,DSA_lo_ae,0.9124,0.56,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Retail_Six,surplus,DSA,DSA,0.3657,0.22,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Retail_Six,surplus,LIB_hi_pc,LIB_hi_pc,0.2961,0.18,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Retail_Six,surplus,LIB_lo_pc,LIB_lo_pc,0.2811,0.17,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,PRG,PRG,After_Retail_Six,surplus,SD_hi_pc,SD_hi_pc,0.0579,0.04,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF,REF,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,8.2034,34.97,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF,REF,After_Retail_Six,elimination,REF_hi_ae,REF_hi_ae,4.6462,19.8,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF,REF,After_Retail_Six,elimination,NAT_lo_ae,NAT_lo_ae,4.1819,17.83,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF,REF,After_Retail_Six,elimination,CON,CON,2.6639,11.35,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF,REF,After_Retail_Six,elimination,REF_lo_pc,REF_lo_pc,2.5364,10.81,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_ae,REF_hi_ae,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,56.943,65.73,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_ae,REF_hi_ae,After_Retail_Six,elimination,STY_hi_pc,STY_hi_pc,10.2133,11.79,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_ae,REF_hi_ae,After_Retail_Six,elimination,CON,CON,6.3516,7.33,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_ae,REF_hi_ae,After_Retail_Six,elimination,NAT_lo_ae,NAT_lo_ae,6.1126,7.06,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_ae,REF_hi_ae,After_Retail_Six,elimination,CON_hi_pc,CON_hi_pc,3.4968,4.04,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_pc,REF_hi_pc,After_Retail_Six,elimination,STY_hi_pc,STY_hi_pc,7.7251,20.29,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_pc,REF_hi_pc,After_Retail_Six,elimination,REF_hi_ae,REF_hi_ae,7.5195,19.75,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_pc,REF_hi_pc,After_Retail_Six,elimination,NAT,NAT,6.9442,18.24,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_pc,REF_hi_pc,After_Retail_Six,elimination,NAT_hi_ae,NAT_hi_ae,6.3536,16.69,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_hi_pc,REF_hi_pc,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,3.5257,9.26,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_A,surplus,NAT_lo_ae,NAT_lo_ae,47.327,3.93,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_A,surplus,CON_hi_pc,CON_hi_pc,44.8206,3.73,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_A,surplus,CON_lo_ae,CON_lo_ae,24.0786,2.0,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_A,surplus,DSA,DSA,3.16,0.26,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_BD,surplus,NAT_lo_ae,NAT_lo_ae,787.2379,9.38,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_C,surplus,NAT_lo_ae,NAT_lo_ae,40.6737,1.68,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Pod_C,surplus,CON_lo_ae,CON_lo_ae,35.1738,1.45,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Retail_Six,surplus,NAT_hi_ae,NAT_hi_ae,2.2149,1.3,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Retail_Six,surplus,CON_lo_pc,CON_lo_pc,1.5971,0.94,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Retail_Six,surplus,CON_hi_pc,CON_hi_pc,1.5677,0.92,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Retail_Six,surplus,STY_hi_pc,STY_hi_pc,1.5137,0.89,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_ae,REF_lo_ae,After_Retail_Six,surplus,NAT_lo_ae,NAT_lo_ae,1.4448,0.85,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_pc,REF_lo_pc,After_Retail_Six,elimination,REF_hi_ae,REF_hi_ae,10.3209,19.24,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_pc,REF_lo_pc,After_Retail_Six,elimination,STY_hi_pc,STY_hi_pc,9.3711,17.47,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_pc,REF_lo_pc,After_Retail_Six,elimination,CON_hi_pc,CON_hi_pc,9.0258,16.83,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_pc,REF_lo_pc,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,8.0867,15.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,REF_lo_pc,REF_lo_pc,After_Retail_Six,elimination,CON,CON,4.2469,7.92,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD,SD,After_Retail_Six,elimination,SD_hi_pc,SD_hi_pc,11.8942,27.11,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD,SD,After_Retail_Six,elimination,PRG,PRG,6.5466,14.92,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD,SD,After_Retail_Six,elimination,SD_hi_so,SD_hi_so,5.864,13.37,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD,SD,After_Retail_Six,elimination,SD_hi_ae,SD_hi_ae,4.7711,10.88,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD,SD,After_Retail_Six,elimination,STY_lo_pc,STY_lo_pc,4.6113,10.51,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_A,surplus,SD_hi_pc,SD_hi_pc,29.8992,2.66,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_A,surplus,STY_hi_pc,STY_hi_pc,6.0795,0.54,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_A,surplus,DSA,DSA,3.7487,0.33,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_A,surplus,CON_lo_ae,CON_lo_ae,0.934,0.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_A,surplus,CON_hi_pc,CON_hi_pc,0.2099,0.02,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_BD,surplus,LIB_hi_pc,LIB_hi_pc,309.6272,3.73,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_BD,surplus,PRG,PRG,178.6603,2.15,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_BD,surplus,CTR_lo_pc,CTR_lo_pc,130.8274,1.57,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_BD,surplus,REF_lo_ae,REF_lo_ae,81.9979,0.99,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_BD,surplus,NAT_lo_ae,NAT_lo_ae,0.7139,0.01,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_C,surplus,SD_hi_pc,SD_hi_pc,347.6921,12.18,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_C,surplus,LIB_hi_pc,LIB_hi_pc,83.0438,2.91,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_C,surplus,PRG,PRG,63.7395,2.23,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_C,surplus,CON_lo_ae,CON_lo_ae,10.4699,0.37,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Pod_C,surplus,REF_lo_ae,REF_lo_ae,4.8149,0.17,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Retail_Six,surplus,SD_hi_pc,SD_hi_pc,13.2012,7.35,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Retail_Six,surplus,DSA,DSA,2.4928,1.39,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Retail_Six,surplus,CTR_lo_pc,CTR_lo_pc,1.9604,1.09,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Retail_Six,surplus,CTR,CTR,0.7052,0.39,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_ae,SD_hi_ae,After_Retail_Six,surplus,CON_lo_ae,CON_lo_ae,0.1754,0.1,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_A,surplus,DSA,DSA,151.1104,10.75,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_A,surplus,CON_lo_ae,CON_lo_ae,91.7749,6.53,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_A,surplus,REF_lo_ae,REF_lo_ae,52.0174,3.7,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_A,surplus,CON_hi_pc,CON_hi_pc,26.7266,1.9,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_A,surplus,NAT_lo_ae,NAT_lo_ae,1.2391,0.09,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_BD,elimination,SD_hi_ae,SD_hi_ae,2471.2006,58.29,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_BD,elimination,LIB_hi_pc,LIB_hi_pc,640.6381,15.11,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_BD,elimination,CTR_lo_pc,CTR_lo_pc,587.8344,13.87,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_BD,elimination,PRG,PRG,292.8486,6.91,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_BD,elimination,REF_lo_ae,REF_lo_ae,246.78,5.82,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_C,surplus,CON_lo_ae,CON_lo_ae,117.2153,4.6,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_C,surplus,REF_lo_ae,REF_lo_ae,78.5503,3.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Pod_C,surplus,NAT_lo_ae,NAT_lo_ae,7.4102,0.29,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Retail_Six,surplus,CTR_lo_pc,CTR_lo_pc,3.21,1.89,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Retail_Six,surplus,DSA,DSA,2.9819,1.76,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Retail_Six,surplus,CTR,CTR,1.6695,0.98,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_pc,SD_hi_pc,After_Retail_Six,surplus,CON_lo_ae,CON_lo_ae,0.7348,0.43,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_so,SD_hi_so,After_Retail_Six,elimination,SD_hi_ae,SD_hi_ae,11.7859,19.44,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_so,SD_hi_so,After_Retail_Six,elimination,LIB_hi_pc,LIB_hi_pc,9.2573,15.27,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_so,SD_hi_so,After_Retail_Six,elimination,CON,CON,9.0708,14.96,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_so,SD_hi_so,After_Retail_Six,elimination,SD_hi_pc,SD_hi_pc,8.3842,13.83,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_hi_so,SD_hi_so,After_Retail_Six,elimination,CTR_lo_pc,CTR_lo_pc,6.982,11.52,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_ae,SD_lo_ae,After_Retail_Six,elimination,SD,SD,4.5297,14.51,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_ae,SD_lo_ae,After_Retail_Six,elimination,LIB,LIB,4.1818,13.39,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_ae,SD_lo_ae,After_Retail_Six,elimination,LIB_hi_pc,LIB_hi_pc,3.9701,12.71,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_ae,SD_lo_ae,After_Retail_Six,elimination,SD_hi_so,SD_hi_so,3.2057,10.27,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_ae,SD_lo_ae,After_Retail_Six,elimination,CTR,CTR,2.8459,9.11,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_pc,SD_lo_pc,After_Retail_Six,elimination,SD_hi_ae,SD_hi_ae,20.3811,30.94,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_pc,SD_lo_pc,After_Retail_Six,elimination,SD_hi_pc,SD_hi_pc,11.2846,17.13,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_pc,SD_lo_pc,After_Retail_Six,elimination,LIB_lo_pc,LIB_lo_pc,8.6306,13.1,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_pc,SD_lo_pc,After_Retail_Six,elimination,LIB_hi_pc,LIB_hi_pc,7.4145,11.25,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_pc,SD_lo_pc,After_Retail_Six,elimination,STY_lo_ae,STY_lo_ae,4.7022,7.14,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_so,SD_lo_so,After_Retail_Six,elimination,LIB_hi_pc,LIB_hi_pc,4.403,15.2,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_so,SD_lo_so,After_Retail_Six,elimination,DSA_lo_ae,DSA_lo_ae,4.0972,14.15,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_so,SD_lo_so,After_Retail_Six,elimination,DSA,DSA,3.8869,13.42,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_so,SD_lo_so,After_Retail_Six,elimination,PRG,PRG,3.5038,12.1,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,SD_lo_so,SD_lo_so,After_Retail_Six,elimination,SD_hi_ae,SD_hi_ae,3.0722,10.61,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY,STY,After_Retail_Six,elimination,STY_lo_ae,STY_lo_ae,16.1752,46.3,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY,STY,After_Retail_Six,elimination,STY_lo_so,STY_lo_so,7.6744,21.97,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY,STY,After_Retail_Six,elimination,STY_lo_pc,STY_lo_pc,6.0381,17.28,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY,STY,After_Retail_Six,elimination,SD,SD,1.774,5.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY,STY,After_Retail_Six,elimination,REF_lo_ae,REF_lo_ae,1.253,3.59,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY_hi_ae,STY_hi_ae,After_Retail_Six,elimination,DSA_lo_ae,DSA_lo_ae,3.074,25.08,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY_hi_ae,STY_hi_ae,After_Retail_Six,elimination,STY,STY,2.1953,17.91,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY_hi_ae,STY_hi_ae,After_Retail_Six,elimination,STY_lo_pc,STY_lo_pc,1.4716,12.0,,,,,,,,,,
transfer_analysis,,,,,,,,,,,,,,,,STY_hi_ae,STY_hi_ae,After_Retail_Six,elimination,REF_lo_pc,REF_lo_pc,1.2419,10.13,,,,,,,,,,
