state_fips,state_abbr,finalist_code,finalist_party,first_choice_pct,inc_LIB,inc_OAO,inc_POP,inc_NAT,inc_PRG,inc_DSA,inc_CUP,inc_STY,inc_CON,inc_LBR
53,WA,LBR_1,LBR,13.05,0.0,0.6,0.0,0.0,0.0,8.25,0.0,2.54,0.0,0.0
53,WA,LIB_1,LIB,13.89,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,NAT_1,NAT,10.58,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,WA,PRG_1,PRG,12.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,CON_1,CON,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,CUP_1,CUP,11.55,0.0,2.78,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,LBR_1,LBR,13.8,4.11,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,NAT_1,NAT,11.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,WV,STY_1,STY,12.5,0.0,0.0,3.58,0.0,0.0,3.76,0.0,0.0,0.0,0.0
55,WI,CON_1,CON,22.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,LBR_1,LBR,12.65,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0
55,WI,LIB_1,LIB,10.56,0.0,1.28,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0
55,WI,NAT_1,NAT,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WI,POP_1,POP,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0
56,WY,CON_1,CON,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,WY,CON_2,CON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,0.0
56,WY,LBR_1,LBR,8.83,0.0,3.1,0.0,0.0,0.0,0.83,0.0,0.92,0.0,0.0
56,WY,LIB_1,LIB,12.89,0.0,0.86,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0
56,WY,POP_1,POP,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0
