state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
28,MS,SD,STY,196.65031701434629,247.59985437209636,50.95,11.4687,True,6,CON
29,MO,CON,CTR,541.5970672453105,409.1329720794955,132.46,13.9329,True,7,CON
29,MO,CON,LIB,610.893601509063,339.836437815743,271.06,28.5104,True,3,CON
29,MO,CON,NAT,691.9425439695424,258.7874953552637,433.16,45.5603,True,1,CON
29,MO,CON,STY,518.3354144994299,432.3946248253762,85.94,9.0395,True,9,CON
29,MO,CTR,LIB,591.6107167089838,359.1193226158222,232.49,24.454,True,5,CON
29,MO,CTR,NAT,633.9169541472933,316.8130851775128,317.1,33.3537,True,2,CON
29,MO,CTR,STY,529.7686578020048,420.96138152280133,108.81,11.4446,True,8,CON
29,MO,LIB,NAT,494.96903824365995,455.76100108114605,39.21,4.124,True,10,CON
29,MO,LIB,STY,375.67751727093594,575.0525220538702,199.38,20.9707,True,6,CON
29,MO,NAT,STY,347.48823996757335,603.2417993572326,255.75,26.9008,True,4,CON
30,MT,CON,LIB,143.47887818723527,113.90226440294005,29.58,11.4914,True,7,CON
30,MT,CON,NAT,170.3261322648392,87.05501032533606,83.27,32.3532,True,2,CON
30,MT,CON,SD,125.81656009636744,131.56458249380785,5.75,2.2333,False,10,CON
30,MT,CON,STY,153.8693981383574,103.5117444518179,50.36,19.5654,True,4,CON
30,MT,LIB,NAT,133.92104731195354,123.46009527822174,10.46,4.0644,True,9,CON
30,MT,LIB,SD,66.57249169202436,190.80865089815094,124.24,48.2693,True,1,CON
30,MT,LIB,STY,99.93893875068686,157.44220383948846,57.5,22.3417,True,3,CON
30,MT,NAT,SD,113.51792959521654,143.86321299495876,30.35,11.79,True,6,CON
30,MT,NAT,STY,112.20183383107934,145.17930875909593,32.98,12.8127,True,5,CON
30,MT,SD,STY,117.63923648445724,139.74190610571804,22.1,8.5875,True,8,CON
31,NE,CON,CTR,125.25670941020682,170.6526931454449,45.4,15.3412,True,7,CTR
31,NE,CON,DSA,192.6836838705725,103.22571868507926,89.46,30.2315,True,4,CTR
31,NE,CON,LIB,166.8135043060721,129.09589824957962,37.72,12.7463,True,8,CTR
31,NE,CON,NAT,207.0669728999643,88.84242965568743,118.22,39.953,True,1,CTR
31,NE,CTR,DSA,206.04063152727872,89.86877102837305,116.17,39.2593,True,2,CTR
31,NE,CTR,LIB,166.06533282450022,129.8440697311515,36.22,12.2407,True,9,CTR
31,NE,CTR,NAT,198.30840419102339,97.60099836462834,100.71,34.0332,True,3,CTR
31,NE,DSA,LIB,123.6543342736955,172.25506828195626,48.6,16.4242,True,5,CTR
31,NE,DSA,NAT,145.47639752486663,150.43300503078513,4.96,1.675,True,10,CTR
31,NE,LIB,NAT,171.66752420807762,124.24187834757413,47.43,16.0271,True,6,CTR
32,NV,CON,CTR,349.510644408236,358.02431980768677,8.51,1.2033,True,10,SD
32,NV,CON,REF,408.81422477055924,298.7207394453635,110.09,15.5601,True,4,SD
32,NV,CON,SD,310.17000224217935,397.3649619737434,87.19,12.3238,True,5,SD
32,NV,CON,STY,333.46639776155905,374.06856645436363,40.6,5.7385,True,8,SD
32,NV,CTR,REF,390.801816395939,316.7331478199837,74.07,10.4686,True,7,SD
32,NV,CTR,SD,297.7346788251634,409.8002853907592,112.07,15.8389,True,3,SD
32,NV,CTR,STY,313.6371822661623,393.8977819497604,80.26,11.3437,True,6,SD
32,NV,REF,SD,267.1610732066191,440.37389100930363,173.21,24.4812,True,2,SD
32,NV,REF,STY,237.02710210854144,470.50786210738124,233.48,32.9992,True,1,SD
32,NV,SD,STY,362.8674730177996,344.6674911981231,18.2,2.5723,True,9,SD
33,NH,CON,CTR,88.4836494263583,176.21817924791767,87.73,33.1447,True,2,SD
33,NH,CON,LIB,122.97473132790319,141.72709734637277,18.75,7.0843,True,9,SD
33,NH,CON,PRG,145.6745664531294,119.02726222114657,26.65,10.0669,True,7,SD
33,NH,CON,SD,105.81214987173534,158.88967880254063,53.08,20.0518,True,4,SD
33,NH,CTR,LIB,144.2739474618628,120.42788121241315,23.85,9.0087,True,8,SD
33,NH,CTR,PRG,154.00899836044374,110.6928303138322,43.32,16.3641,True,6,SD
33,NH,CTR,SD,124.00595836824313,140.69587030603284,16.69,6.3052,True,10,SD
33,NH,LIB,PRG,171.32794811397613,93.37388056029981,77.95,29.4498,True,3,SD
33,NH,LIB,SD,109.55371906962257,155.14810960465337,45.59,17.2248,True,5,SD
33,NH,PRG,SD,80.16654548392924,184.53528319034672,104.37,39.4288,True,1,SD
34,NJ,CON,CTR,497.47440407284273,664.7377858177983,167.26,14.3918,True,6,SD
34,NJ,CON,LIB,562.168242924439,600.0439469662022,37.88,3.2589,True,10,SD
34,NJ,CON,REF,770.0371632892119,392.17502660142907,377.86,32.5123,True,1,SD
34,NJ,CON,SD,502.9282265390192,659.2839633516219,156.36,13.4533,True,7,SD
34,NJ,CTR,LIB,620.7984116698767,541.4137782207644,79.38,6.8305,True,8,SD
34,NJ,CTR,REF,764.8691701040093,397.34301978663177,367.53,31.623,True,2,SD
34,NJ,CTR,SD,561.7825031953354,600.4296866953057,38.65,3.3253,True,9,SD
34,NJ,LIB,REF,675.8280271368789,486.3841627537622,189.44,16.3003,True,5,SD
34,NJ,LIB,SD,462.4907314516365,699.7214584390044,237.23,20.412,True,4,SD
34,NJ,REF,SD,412.79805000555655,749.4141398850845,336.62,28.9634,True,3,SD
35,NM,CTR,LIB,215.11020523205184,199.98723760883576,15.12,3.6432,True,10,SD
35,NM,CTR,NAT,315.1736952370769,99.92374760381067,215.25,51.8553,True,1,SD
