code,year,in_letter,n_sup,target,rating,rater_lr,target_lr,target_vs,distance,target_extr,target_bloc,fptp,tier,micro
IRL,2016,1,179.0,0,4.145347215792879,6.345763659134979,6.605944219639503,25.519999999999996,0.26018056050452376,1.605944219639503,right,0.0,True,0
IRL,2016,2,94.0,0,2.3297128115836756,3.1366088851014013,6.605944219639503,25.519999999999996,3.4693353345381017,1.605944219639503,right,0.0,True,0
IRL,2016,3,54.0,0,5.716856606709689,4.340597525630399,6.605944219639503,25.519999999999996,2.2653466940091045,1.605944219639503,right,0.0,True,0
IRL,2016,5,57.0,0,4.052954177972395,3.8253035418034664,6.605944219639503,25.519999999999996,2.7806406778360366,1.605944219639503,right,0.0,True,0
ISL,2007,4,45.0,0,4.784555325919364,5.526872554369206,8.161573253037252,36.60000000000001,2.6347006986680466,3.1615732530372522,far-right,0.0,True,1
ISL,2009,1,283.0,0,3.5309084858191224,8.110825547068988,4.253428049082313,29.800000000000008,3.8573974979866748,0.7465719509176871,center,0.0,True,1
ISL,2009,2,186.0,0,5.515348911196488,2.1829543832710137,4.253428049082313,29.800000000000008,2.070473665811299,0.7465719509176871,center,0.0,True,1
ISL,2009,4,36.0,0,4.072673835902159,4.1092465127713345,4.253428049082313,29.800000000000008,0.1441815363109784,0.7465719509176871,center,0.0,True,1
ISL,2013,1,114.0,0,5.728070175438597,6.25638911788953,8.317292006525285,26.699999999999992,2.0609028886357557,3.3172920065252853,far-right,0.0,True,1
ISL,2013,2,115.0,0,3.3304347826086955,4.228995057660626,8.317292006525285,26.699999999999992,4.088296948864659,3.3172920065252853,far-right,0.0,True,1
ISL,2013,3,100.0,0,2.14,2.278004905968929,8.317292006525285,26.699999999999992,6.039287100556356,3.3172920065252853,far-right,0.0,True,1
ISL,2016,2,75.0,0,1.9466666666666668,4.888568683957733,8.548592188919164,29.0,3.6600235049614307,3.548592188919164,far-right,0.0,True,1
ISL,2016,3,99.0,0,5.959595959595959,6.271468144044321,8.548592188919164,29.0,2.277124044874843,3.548592188919164,far-right,0.0,True,1
ISL,2016,4,53.0,0,4.773584905660377,3.7286585365853657,8.548592188919164,29.0,4.819933652333798,3.548592188919164,far-right,0.0,True,1
ISL,2016,5,66.0,0,3.5,4.888568683957733,8.548592188919164,29.0,3.6600235049614307,3.548592188919164,far-right,0.0,True,1
ISL,2016,6,69.0,0,2.9130434782608696,3.8192883895131087,8.548592188919164,29.0,4.729303799406056,3.548592188919164,far-right,0.0,True,1
ISL,2017,1,293.0,0,2.7235494880546076,2.31347438752784,8.384529771841958,25.25,6.071055384314118,3.384529771841958,far-right,0.0,True,1
ISL,2017,4,155.0,0,5.367741935483871,5.73630717108978,8.384529771841958,25.25,2.6482226007521783,3.384529771841958,far-right,0.0,True,1
ISL,2017,5,99.0,0,2.0707070707070705,3.6158122297714637,8.384529771841958,25.25,4.768717542070494,3.384529771841958,far-right,0.0,True,1
ISL,2017,7,77.0,0,5.012987012987013,6.292553191489362,8.384529771841958,25.25,2.091976580352596,3.384529771841958,far-right,0.0,True,1
ISR,1996,3,33.0,0,4.424242424242424,7.315560391730141,3.1215139442231075,27.5,4.194046447507034,1.8784860557768925,left,0.0,False,0
ISR,1996,4,52.0,0,7.461538461538462,1.5093360995850622,3.1215139442231075,27.5,1.6121778446380453,1.8784860557768925,left,0.0,False,0
ISR,2003,1,119.0,0,3.453781512605042,2.876385336743393,7.754042553191489,29.389999999999993,4.877657216448096,2.754042553191489,right,0.0,False,0
ISR,2003,3,37.0,0,7.351351351351352,7.00091407678245,7.754042553191489,29.389999999999993,0.7531284764090396,2.754042553191489,right,0.0,False,0
ISR,2003,4,48.0,0,6.833333333333333,8.242424242424242,7.754042553191489,29.389999999999993,0.48838168923275305,2.754042553191489,right,0.0,False,0
ISR,2003,5,99.0,0,2.3636363636363638,1.7563540753724802,7.754042553191489,29.389999999999993,5.997688477819009,2.754042553191489,right,0.0,False,0
ISR,2006,3,78.0,0,4.064102564102564,6.844361602982293,5.1558441558441555,22.02,1.6885174471381372,0.15584415584415545,center,0.0,False,0
ISR,2006,5,59.0,0,2.593220338983051,7.354838709677419,5.1558441558441555,22.02,2.1989945538332636,0.15584415584415545,center,0.0,False,0
ISR,2013,1,111.0,0,4.2792792792792795,5.041095890410959,7.460390355912744,23.339999999999996,2.4192944655017854,2.460390355912744,right,0.0,False,0
ISR,2013,2,58.0,0,2.6379310344827585,3.7421236872812136,7.460390355912744,23.339999999999996,3.7182666686315304,2.460390355912744,right,0.0,False,0
