code,year,in_letter,out_warmth,n_sup,party_lr,vote_share,extremeness,bloc,fptp,tier,micro
FIN,2007,2,4.420848646744994,199.0,4.155555555555556,21.439999999999998,0.8444444444444441,center,0.0,True,0
FIN,2007,3,3.891203398676412,51.0,1.868032786885246,8.82,3.131967213114754,left,0.0,True,0
FIN,2007,4,4.7819776982762265,113.0,4.773600668337511,8.460000000000003,0.22639933166248927,center,0.0,True,0
FIN,2007,5,5.05475341756466,101.0,6.639078498293515,4.86,1.6390784982935154,right,0.0,True,0
FIN,2007,6,4.899826118284194,40.0,6.002540220152413,4.57,1.0025402201524134,right,0.0,True,0
FIN,2007,7,4.569785811189876,42.0,5.807124239791485,4.049999999999999,0.8071242397914853,center,0.0,True,0
FIN,2011,0,4.34145859011751,170.0,8.136026380873867,20.400000000000002,3.136026380873867,right,0.0,True,0
FIN,2011,1,4.171927972484576,208.0,4.292803970223325,19.099999999999998,0.7071960297766751,center,0.0,True,0
FIN,2011,2,3.950827382879202,143.0,5.511304347826087,19.099999999999998,0.511304347826087,center,0.0,True,0
FIN,2011,3,4.887209322040695,127.0,6.332510288065843,15.8,1.3325102880658433,right,0.0,True,0
FIN,2011,4,3.8580546364101562,99.0,1.888521882741536,8.1,3.1114781172584642,left,0.0,True,0
FIN,2011,5,4.406278679444186,101.0,4.863060016906171,7.299999999999998,0.13693998309382938,center,0.0,True,0
FIN,2011,6,4.25518619014539,67.0,6.852389078498294,4.3,1.8523890784982937,right,0.0,True,0
FIN,2011,7,5.224960408647618,37.0,6.025597269624574,4.0,1.0255972696245736,right,0.0,True,0
FIN,2015,0,4.561529104667151,227.0,6.430794442326432,21.099999999999998,1.430794442326432,right,0.0,True,0
FIN,2015,1,4.383786362293349,163.0,7.961085680188033,18.199999999999996,2.9610856801880328,right,0.0,True,0
FIN,2015,2,4.145214779900706,160.0,6.132940893334194,17.650000000000006,1.1329408933341938,right,0.0,True,0
FIN,2015,3,4.164812448037613,186.0,4.271830864462441,16.509999999999998,0.7281691355375592,center,0.0,True,0
FIN,2015,4,3.9876532432182086,116.0,4.770209200075764,8.53,0.22979079992423568,center,0.0,True,0
FIN,2015,5,3.7348058682075727,86.0,2.1366444298588223,7.13,2.8633555701411777,left,0.0,True,0
FIN,2015,6,4.411828388573737,34.0,6.791279232405246,4.880000000000001,1.7912792324052456,right,0.0,True,0
FIN,2015,7,5.3704238597778,44.0,6.181403925580239,3.5399999999999996,1.1814039255802387,right,0.0,True,0
FIN,2019,0,4.116199824789379,184.0,3.537355551142195,17.729999999999997,1.4626444488578052,left,0.0,True,0
FIN,2019,1,3.336426270706738,173.0,6.640724384176888,17.479999999999997,1.6407243841768882,right,0.0,True,0
FIN,2019,2,4.1992629343884325,148.0,7.822626855368828,17.0,2.822626855368828,right,0.0,True,0
FIN,2019,3,4.087296662959636,131.0,6.012624668672603,13.76,1.0126246686726033,right,0.0,True,0
FIN,2019,4,4.191304492093764,165.0,4.222476595610924,11.489999999999998,0.7775234043890764,center,0.0,True,0
FIN,2019,5,3.712752837543744,149.0,1.5883986234298533,8.17,3.4116013765701467,left,0.0,True,0
FIN,2019,6,4.186332334868391,54.0,6.312421814681746,4.53,1.3124218146817457,right,0.0,True,0
FIN,2019,7,4.666418826744673,47.0,6.04323009802745,3.899999999999999,1.0432300980274496,right,0.0,True,0
FRA,2002,0,3.0968849404161523,160.0,6.674688475462631,,1.6746884754626308,right,1.0,True,0
FRA,2002,1,2.79743474889493,32.0,7.736018755808237,,2.736018755808237,right,1.0,True,0
FRA,2002,2,3.3006671130215546,263.0,3.6213451743486265,,1.3786548256513735,left,1.0,True,0
FRA,2002,3,3.146942353565884,57.0,6.356017212655396,,1.356017212655396,right,1.0,True,0
FRA,2007,0,3.1042456390050144,705.0,7.987460370246974,39.53999999999999,2.987460370246974,right,1.0,True,0
FRA,2007,1,3.2828072911962964,558.0,3.415817319503466,24.730000000000004,1.584182680496534,left,1.0,True,0
FRA,2007,2,4.56434484923087,242.0,5.843645155081929,7.610000000000001,0.843645155081929,center,1.0,True,0
FRA,2007,3,3.7531239726884698,35.0,7.722109890700973,4.289999999999999,2.722109890700973,right,1.0,True,0
FRA,2007,4,2.515896846104183,47.0,1.9253547044343204,4.289999999999999,3.07464529556568,left,1.0,True,0
FRA,2007,5,4.046603846950467,71.0,3.426356086475329,3.25,1.5736439135246711,left,1.0,True,0
FRA,2007,6,2.8450252226988524,55.0,1.3178747515423013,2.0300000000000002,3.682125248457699,left,1.0,True,0
FRA,2012,0,3.641464745082056,611.0,3.256326821546595,,1.7436731784534052,left,1.0,True,0
FRA,2012,1,2.7800189503324555,371.0,7.74043029265662,,2.7404302926566197,right,1.0,True,0
FRA,2012,2,3.054733535227349,130.0,8.76266616407659,,3.76266616407659,right,1.0,True,0
FRA,2012,3,3.917817232936759,134.0,1.4071997522600295,,3.5928002477399703,left,1.0,True,0
FRA,2012,4,3.7637874489153402,115.0,5.156499170410082,,0.15649917041008177,center,1.0,True,0
FRA,2012,5,3.7830617158073574,92.0,3.355720694121811,,1.644279305878189,left,1.0,True,0
FRA,2017,2,2.4584087904941647,209.0,7.0870362861440075,,2.0870362861440075,right,1.0,True,0
FRA,2017,4,3.8520721364650377,163.0,3.8478807841292073,,1.1521192158707927,left,1.0,True,0
GBR,1997,0,3.0462929904762195,1033.0,3.9655606887862245,44.32999999999999,1.0344393112137755,left,1.0,False,0
GBR,1997,1,3.7226972549951722,630.0,7.172977624784854,31.449999999999996,2.1729776247848536,right,1.0,False,0
GBR,1997,2,4.473536356156939,287.0,4.71351107094442,17.19,0.2864889290555803,center,1.0,False,0
GBR,1997,3,4.0411914477494,87.0,4.469111969111969,2.0399999999999996,0.5308880308880308,center,1.0,False,0
GBR,2005,0,3.3767781319189916,260.0,4.704567633033558,36.139999999999986,0.29543236696644204,center,1.0,False,0
GBR,2005,1,2.9765747607407693,186.0,6.658799035076964,33.230000000000004,1.6587990350769637,right,1.0,False,0
GBR,2005,2,3.8619364125313442,74.0,4.389946083534688,22.650000000000002,0.6100539164653123,center,1.0,False,0
GBR,2015,0,3.2538305667945515,471.0,7.304320916440063,37.779999999999994,2.304320916440063,right,1.0,False,0
GBR,2015,1,3.0346746866116487,352.0,3.5312978361915346,31.179999999999996,1.4687021638084654,left,1.0,False,0
GBR,2015,2,3.3078642645485563,102.0,6.884220456002707,12.879999999999997,1.8842204560027067,right,1.0,False,0
GBR,2015,3,3.8148673045169104,89.0,4.790396969145362,8.06,0.20960303085463838,center,1.0,False,0
GBR,2015,4,2.8968921955890643,39.0,4.402096804628066,4.850000000000001,0.5979031953719343,center,1.0,False,0
GBR,2015,5,3.13199392949702,58.0,4.338843597830629,3.8400000000000003,0.6611564021693708,center,1.0,False,0
GBR,2017,0,2.3823409930206316,321.0,7.3267540876382515,43.489999999999995,2.3267540876382515,right,1.0,False,0
GBR,2017,1,2.565922166805232,233.0,2.7316846842666918,40.97000000000002,2.2683153157333082,left,1.0,False,0
GBR,2017,2,3.673226528904887,46.0,4.269940973240869,7.549999999999999,0.7300590267591307,center,1.0,False,0
GBR,2017,5,4.486733201003443,117.0,4.2968564127758055,1.6700000000000002,0.7031435872241945,center,1.0,False,0
GBR,2019,0,2.517251433655945,775.0,7.41695230671112,44.73000000000001,2.41695230671112,right,1.0,False,0
GBR,2019,1,2.8086565692179137,534.0,2.625714202934937,32.980000000000004,2.374285797065063,left,1.0,False,0
GBR,2019,2,3.586862360998492,199.0,4.220611992964236,11.840000000000002,0.7793880070357639,center,1.0,False,0
GBR,2019,3,3.067717099477858,73.0,3.9040225468820506,3.9799999999999995,1.0959774531179494,left,1.0,False,0
GBR,2019,4,4.083869595207682,98.0,3.2717307743606443,2.77,1.7282692256393557,left,1.0,False,0
GBR,2019,5,3.9476907575215803,39.0,7.600519268069941,2.0599999999999996,2.6005192680699407,right,1.0,False,0
GRC,2009,0,3.07269997143784,342.0,5.274226804123711,43.919999999999995,0.27422680412371125,center,0.0,False,0
GRC,2009,1,3.891748898210527,219.0,7.790890269151139,33.48000000000001,2.790890269151139,right,0.0,False,0
GRC,2009,2,2.6337855762611415,47.0,1.9947534102833158,7.540000000000003,3.005246589716684,left,0.0,False,0
GRC,2009,4,3.8087259993740132,44.0,3.247588424437299,4.600000000000001,1.752411575562701,left,0.0,False,0
GRC,2012,0,1.5084341578634652,145.0,7.61273145077914,29.66000000000001,2.6127314507791404,right,0.0,False,0
GRC,2012,1,1.94110892794002,125.0,2.8159969692127236,26.88999999999999,2.1840030307872764,left,0.0,False,0
GRC,2012,2,2.389647524286897,61.0,5.981434577177595,12.28,0.9814345771775947,center,0.0,False,0
GRC,2012,3,2.1670497842155774,40.0,6.89632654306885,7.510000000000001,1.8963265430688496,right,0.0,False,0
GRC,2012,4,2.318978184273754,36.0,9.305157358481726,6.92,4.3051573584817255,right,0.0,False,0
GRC,2012,5,3.1658184133568503,54.0,4.122364288821603,6.25,0.8776357111783968,center,0.0,False,0
GRC,2012,6,1.7522158374864916,35.0,1.0404512082351554,4.5,3.9595487917648446,left,0.0,False,0
GRC,2015,0,1.6112313189683392,394.0,3.7077454512406582,35.89268951194185,1.2922545487593418,left,0.0,False,0
GRC,2015,1,2.253952596999722,313.0,8.033238027221204,27.946762402088765,3.033238027221204,right,0.0,False,0
GRC,2015,3,2.738761428660648,128.0,6.159033769095639,6.170819758276406,1.1590337690956387,right,0.0,False,0
GRC,2015,4,1.7813093880374178,68.0,1.2645556150429622,5.510313643491897,3.735444384957038,left,0.0,False,0
GRC,2015,5,3.2332510168646214,85.0,6.617952978248608,4.418783570300159,1.6179529782486082,right,0.0,False,0
GRC,2015,6,2.6797181185728958,46.0,6.854849258084789,4.188142857142856,1.8548492580847888,right,0.0,False,0
GRC,2015,7,2.819114803791419,31.0,5.725393016640125,3.4699999999999993,0.7253930166401252,center,0.0,False,0
GRC,2019,0,1.2365268544111159,287.0,7.851976289848104,39.85,2.8519762898481043,right,0.0,False,0
GRC,2019,1,1.6518129469946004,182.0,3.905646769543094,31.529999999999998,1.094353230456906,left,0.0,False,0
GRC,2019,2,2.564571717303108,45.0,5.221604494046487,8.1,0.2216044940464874,center,0.0,False,0
GRC,2019,3,1.243519573998787,38.0,1.5391672107705183,5.3,3.4608327892294817,left,0.0,False,0
GRC,2019,4,2.265961684524348,33.0,7.8640809101734686,3.700000000000001,2.8640809101734686,right,0.0,False,0
GRC,2019,5,2.805138912613072,36.0,3.4588429708313093,3.4399999999999995,1.5411570291686907,left,0.0,False,0
HKG,1998,0,5.19735874701004,70.0,6.0094594594594595,42.60000000000001,1.0094594594594595,right,0.0,False,
HKG,2004,0,4.148158565364161,77.0,6.928730512249444,30.60000000000001,1.9287305122494436,right,0.0,False,
HKG,2004,1,4.2510293193765865,38.0,3.367758186397985,25.699999999999996,1.6322418136020151,left,0.0,False,
HKG,2008,0,2.9989467910420435,78.0,3.071309160873807,22.8,1.928690839126193,left,0.0,False,
HKG,2008,1,4.488597196359122,74.0,6.3484706470035475,20.5,1.3484706470035475,right,0.0,False,
HKG,2008,2,4.291745785667508,57.0,5.891605071995898,13.599999999999996,0.8916050719958983,center,0.0,False,
HKG,2008,3,3.8870080295084755,34.0,6.192514800218809,10.1,1.1925148002188086,right,0.0,False,
HKG,2012,0,3.1559280860200274,104.0,2.5252145289151566,20.22,2.4747854710848434,left,0.0,False,
HKG,2012,1,3.614874810140595,78.0,6.206862836728712,14.080000000000004,1.2068628367287122,right,0.0,False,
HKG,2012,2,3.9331702061791,78.0,5.885195781849751,13.650000000000006,0.8851957818497507,center,0.0,False,
HKG,2012,3,3.26514385436247,56.0,6.455699140543196,9.730000000000002,1.4556991405431958,right,0.0,False,
HKG,2012,4,4.0935599675218945,41.0,3.331020837511161,7.0600000000000005,1.668979162488839,left,0.0,False,
HKG,2012,5,4.71014462363977,32.0,5.575112133062047,6.1899999999999995,0.5751121330620466,center,0.0,False,
HKG,2016,0,3.6193602400073126,58.0,2.381322906747986,16.680000000000003,2.618677093252014,left,0.0,False,
HKG,2016,1,3.0361557529879697,91.0,6.281844201440389,9.590000000000003,1.2818442014403892,right,0.0,False,
HKG,2016,2,2.961985004902797,84.0,6.369759426512198,9.22,1.3697594265121982,right,0.0,False,
HRV,2007,0,3.286685779488292,229.0,7.652561993559791,34.90999999999998,2.6525619935597913,right,0.0,False,0
HRV,2007,1,2.972137928923624,187.0,2.033898329943142,32.5,2.966101670056858,left,0.0,False,0
HRV,2007,2,3.8104317018555482,42.0,4.014354659964328,7.049999999999998,0.9856453400356724,center,0.0,False,0
HRV,2007,3,3.806417456315393,35.0,5.388603444391176,6.769999999999998,0.3886034443911761,center,0.0,False,0
HUN,1998,0,3.436844970795537,332.0,2.9311957262185717,29.0,2.0688042737814283,left,0.0,False,0
HUN,1998,1,3.2144047170326497,292.0,6.438028793571395,25.699999999999996,1.4380287935713953,right,0.0,False,0
HUN,1998,2,3.848107810601546,140.0,7.081080906909248,12.099999999999996,2.081080906909248,right,0.0,False,0
HUN,1998,3,4.325600689281237,58.0,4.009218824870401,7.299999999999999,0.990781175129599,center,0.0,False,0
HUN,1998,4,3.8913188582667337,30.0,7.880772661620165,5.1000000000000005,2.880772661620165,right,0.0,False,0
HUN,2002,0,2.4270986085914137,409.0,1.8760416568679648,42.050000000000004,3.1239583431320352,left,0.0,False,0
HUN,2002,1,4.224702504013139,354.0,8.111892460569702,41.07000000000001,3.1118924605697025,right,0.0,False,0
HUN,2002,2,3.7332121154564155,49.0,2.873127589746689,5.5699999999999985,2.126872410253311,left,0.0,False,0
HUN,2018,0,1.6355111745352822,244.0,8.127057512779054,49.269999999999996,3.1270575127790536,right,0.0,False,0
HUN,2018,1,2.2151525330072697,128.0,7.193004371306889,19.060000000000002,2.1930043713068894,right,0.0,False,0
HUN,2018,3,2.1970319915005607,31.0,3.4416669899990673,7.060000000000001,1.5583330100009327,left,0.0,False,0
HUN,2018,4,1.5375993336957818,51.0,1.7738540106683438,5.38,3.2261459893316564,left,0.0,False,0
IND,2019,0,2.0141231296145667,1804.0,4.393138762194299,37.30000000000001,0.6068612378057008,center,1.0,False,0
IND,2019,1,2.381412478686466,1296.0,3.339502772760476,19.460000000000008,1.660497227239524,left,1.0,False,0
IND,2019,2,1.37403683050486,72.0,1.92467487859733,4.06,3.07532512140267,left,1.0,False,0
IND,2019,3,2.8314571862203333,121.0,2.21024416744305,3.6199999999999997,2.78975583255695,left,1.0,False,0
IND,2019,4,2.361353243552685,154.0,3.170224387954263,2.55,1.829775612045737,left,1.0,False,0
IND,2019,5,4.131864218570294,116.0,4.977450889203383,2.5300000000000002,0.022549110796616922,center,1.0,False,0
IND,2019,6,2.1276725037637108,110.0,3.802087445659576,2.34,1.1979125543404239,left,1.0,False,0
IND,2019,7,2.7005366408243483,56.0,3.050369661572501,2.09,1.9496303384274989,left,1.0,False,0
IND,2019,8,3.1333097807992494,83.0,2.033470762136628,1.75,2.966529237863372,left,1.0,False,0
IRL,2002,0,4.30795849315496,668.0,6.438063547194209,41.5,1.4380635471942087,right,0.0,True,0
IRL,2002,1,4.114921973001519,245.0,5.9679235988970865,22.5,0.9679235988970865,center,0.0,True,0
IRL,2002,2,4.209991544397433,94.0,3.625752142139668,10.7,1.374247857860332,left,0.0,True,0
IRL,2002,3,4.376758200920865,59.0,3.1187827631242526,6.5,1.8812172368757474,left,0.0,True,0
IRL,2002,4,5.1621869299441885,46.0,6.224695432697964,4.0,1.2246954326979642,right,0.0,True,0
IRL,2002,5,3.8269448753337874,62.0,4.387344416952596,3.7999999999999994,0.6126555830474043,center,0.0,True,0
IRL,2011,0,3.248350536547584,159.0,6.7958459802777815,36.10000000000001,1.7958459802777815,right,0.0,True,0
IRL,2011,1,3.6622583075159483,44.0,4.5072325606458365,19.449999999999996,0.49276743935416345,center,0.0,True,0
IRL,2011,2,3.7765606300371553,119.0,5.9295581693182315,17.449999999999996,0.9295581693182315,center,0.0,True,0
IRL,2011,3,3.7714786588343063,57.0,2.8247836540909015,9.94,2.1752163459090985,left,0.0,True,0
IRL,2016,0,3.5468080312746944,215.0,6.605944219639503,25.519999999999996,1.605944219639503,right,0.0,True,0
IRL,2016,1,3.4746810028367174,179.0,6.345763659134979,24.350000000000005,1.3457636591349793,right,0.0,True,0
IRL,2016,2,2.96780059445531,94.0,3.1366088851014013,13.849999999999996,1.8633911148985987,left,0.0,True,0
IRL,2016,3,4.149908468246338,54.0,4.340597525630399,6.61,0.6594024743696014,center,0.0,True,0
IRL,2016,5,3.9210572739718645,57.0,3.8253035418034664,3.0099999999999993,1.1746964581965336,left,0.0,True,0
IRL,2016,6,3.9633977577187447,34.0,4.425156631787881,2.7199999999999998,0.574843368212119,center,0.0,True,0
ISL,1999,0,4.070112504916714,509.0,8.407434402332362,40.69999999999999,3.4074344023323615,right,0.0,True,1
ISL,1999,1,3.9105831981589114,180.0,3.6471471471471473,26.699999999999996,1.3528528528528527,left,0.0,True,1
ISL,1999,2,4.8177295883440125,189.0,5.706314243759178,18.300000000000004,0.7063142437591781,center,0.0,True,1
ISL,1999,3,3.88466239069153,67.0,2.3923192771084336,9.099999999999998,2.6076807228915664,left,0.0,True,1
ISL,2003,0,4.204423380265602,364.0,8.31135225375626,33.68,3.31135225375626,right,0.0,True,1
ISL,2003,1,4.1392595579722204,299.0,4.083475298126065,30.94999999999999,0.9165247018739349,center,0.0,True,1
ISL,2003,2,4.904469171208308,167.0,6.026338147833475,17.13,1.0263381478334752,right,0.0,True,1
ISL,2003,3,4.392333159627259,97.0,2.2538200339558574,8.81,2.7461799660441426,left,0.0,True,1
ISL,2003,4,4.357280651600189,48.0,5.4904761904761905,7.379999999999999,0.4904761904761905,center,0.0,True,1
ISL,2007,0,4.109661808899836,472.0,8.161573253037252,36.60000000000001,3.1615732530372522,right,0.0,True,1
ISL,2007,1,4.394043708260879,300.0,4.838306709640279,26.800000000000004,0.1616932903597208,center,0.0,True,1
ISL,2007,2,4.1858642668901105,185.0,2.156040552565004,14.299999999999997,2.843959447434996,left,0.0,True,1
ISL,2007,3,4.465938033498919,96.0,5.584725258391225,11.700000000000001,0.5847252583912246,center,0.0,True,1
ISL,2007,4,4.445510845892814,45.0,5.526872554369206,7.299999999999998,0.5268725543692057,center,0.0,True,1
ISL,2009,0,3.931418111197479,286.0,4.253428049082313,29.800000000000008,0.7465719509176871,center,0.0,True,1
ISL,2009,1,3.538801889339275,283.0,8.110825547068988,23.699999999999996,3.1108255470689876,right,0.0,True,1
ISL,2009,2,3.8051179754222813,186.0,2.1829543832710137,21.699999999999996,2.8170456167289863,left,0.0,True,1
ISL,2009,3,3.9967746637627903,125.0,5.629443772838094,14.8,0.6294437728380942,center,0.0,True,1
ISL,2009,4,3.588868826798238,36.0,4.1092465127713345,7.200000000000002,0.8907534872286655,center,0.0,True,1
ISL,2013,0,4.533117351425787,262.0,8.317292006525285,26.699999999999992,3.3172920065252853,right,0.0,True,1
ISL,2013,1,4.583614067344333,114.0,6.25638911788953,24.430000000000003,1.2563891178895297,right,0.0,True,1
ISL,2013,2,4.232643780641407,115.0,4.228995057660626,12.849999999999996,0.7710049423393741,center,0.0,True,1
ISL,2013,3,3.766520882304759,100.0,2.278004905968929,10.870000000000001,2.721995094031071,left,0.0,True,1
ISL,2016,0,3.7504318366757086,273.0,8.548592188919164,29.0,3.548592188919164,right,0.0,True,1
ISL,2016,1,3.8626725824768893,191.0,2.192727272727273,15.900000000000004,2.807272727272727,left,0.0,True,1
ISL,2016,2,3.411955403050225,75.0,4.888568683957733,14.5,0.11143131604226664,center,0.0,True,1
ISL,2016,3,4.278254641954159,99.0,6.271468144044321,11.5,1.271468144044321,right,0.0,True,1
ISL,2016,4,4.442004855571497,53.0,3.7286585365853657,10.5,1.2713414634146343,left,0.0,True,1
ISL,2016,5,4.497376450211668,66.0,4.888568683957733,7.200000000000002,0.11143131604226664,center,0.0,True,1
ISL,2016,6,4.223870408768001,69.0,3.8192883895131087,5.700000000000002,1.1807116104868913,left,0.0,True,1
ISL,2017,0,3.894531699155336,411.0,8.384529771841958,25.25,3.384529771841958,right,0.0,True,1
ISL,2017,1,3.832459399615119,293.0,2.31347438752784,16.889999999999993,2.68652561247216,left,0.0,True,1
ISL,2017,2,4.095309004018738,227.0,3.5207033465683493,12.05,1.4792966534316507,left,0.0,True,1
ISL,2017,3,3.775571653013132,75.0,6.1267267267267265,10.870000000000001,1.1267267267267265,right,0.0,True,1
ISL,2017,4,4.51982138575097,155.0,5.73630717108978,10.710000000000004,0.7363071710897797,center,0.0,True,1
ISL,2017,5,3.562843042754296,99.0,3.6158122297714637,9.200000000000001,1.3841877702285363,left,0.0,True,1
ISL,2017,6,3.2700841511227012,50.0,4.68758344459279,6.880000000000001,0.3124165554072098,center,0.0,True,1
ISL,2017,7,4.451870857999409,77.0,6.292553191489362,6.689999999999999,1.292553191489362,right,0.0,True,1
ISR,1996,0,3.350230778466243,238.0,3.1215139442231075,27.5,1.8784860557768925,left,0.0,False,0
ISR,1996,1,3.980805900687391,156.0,7.463463463463463,25.800000000000004,2.463463463463463,right,0.0,False,0
ISR,1996,3,5.199912797035099,33.0,7.315560391730141,8.099999999999998,2.3155603917301413,right,0.0,False,0
ISR,1996,4,4.1337924730002875,52.0,1.5093360995850622,7.5,3.490663900414938,left,0.0,False,0
ISR,2003,0,3.360316175957649,197.0,7.754042553191489,29.389999999999993,2.754042553191489,right,0.0,False,0
ISR,2003,1,3.458986343020559,119.0,2.876385336743393,14.460000000000004,2.123614663256607,left,0.0,False,0
ISR,2003,2,4.390388091712043,107.0,4.884859474161378,12.28,0.11514052583862178,center,0.0,False,0
ISR,2003,3,4.281255968984406,37.0,7.00091407678245,8.22,2.0009140767824496,right,0.0,False,0
ISR,2003,4,4.182118517053792,48.0,8.242424242424242,5.53,3.242424242424242,right,0.0,False,0
ISR,2003,5,3.275411905881401,99.0,1.7563540753724802,5.21,3.2436459246275198,left,0.0,False,0
ISR,2006,0,4.233992389988058,157.0,5.1558441558441555,22.02,0.15584415584415545,center,0.0,False,0
ISR,2006,1,3.5111644686743313,103.0,3.957720588235294,15.059999999999999,1.042279411764706,left,0.0,False,0
ISR,2006,3,4.3847377551670315,78.0,6.844361602982293,8.989999999999998,1.8443616029822927,right,0.0,False,0
ISR,2006,4,3.818182225477468,101.0,7.538681948424069,8.989999999999998,2.5386819484240686,right,0.0,False,0
ISR,2006,5,3.7650729501813474,59.0,7.354838709677419,7.139999999999999,2.354838709677419,right,0.0,False,0
ISR,2013,0,4.30441391757787,133.0,7.460390355912744,23.339999999999996,2.460390355912744,right,0.0,False,0
ISR,2013,1,4.14067034096496,111.0,5.041095890410959,14.330000000000004,0.041095890410958624,center,0.0,False,0
ISR,2013,2,3.757583588725343,58.0,3.7421236872812136,11.389999999999999,1.2578763127187864,left,0.0,False,0
ISR,2013,3,5.029738177962454,79.0,7.463208685162847,9.120000000000001,2.463208685162847,right,0.0,False,0
ISR,2013,4,3.924615654813028,42.0,6.694103194103194,8.75,1.694103194103194,right,0.0,False,0
ISR,2020,0,3.0194508985676825,153.0,7.863327230641124,29.46,2.863327230641124,right,0.0,False,0
ISR,2020,1,2.986123950488533,65.0,5.264577349811508,26.589999999999993,0.2645773498115078,center,0.0,False,0
ISR,2020,2,1.8564802338401925,81.0,1.403612942983088,12.669999999999996,3.596387057016912,left,0.0,False,0
ISR,2020,3,4.331648688627852,33.0,6.869270586929774,7.689999999999999,1.8692705869297743,right,0.0,False,0
ISR,2020,4,4.160214512083625,46.0,6.81333889581963,5.980000000000002,1.81333889581963,right,0.0,False,0
ISR,2020,5,2.995534039245854,62.0,3.2977023285437297,5.829999999999999,1.7022976714562703,left,0.0,False,0
ISR,2020,7,4.019665558318742,73.0,7.827943014889848,5.24,2.827943014889848,right,0.0,False,0
ITA,2006,0,3.751074456936593,66.0,7.57895266782734,23.710000000000004,2.5789526678273402,right,0.0,True,0
ITA,2006,1,2.6680726237386447,51.0,3.2703207793152456,31.27,1.7296792206847544,left,0.0,True,0
ITA,2006,2,4.235370991055638,42.0,7.944049741752178,12.340000000000002,2.9440497417521776,right,0.0,True,0
ITA,2006,5,4.038615271208981,31.0,2.023369150546798,5.840000000000001,2.976630849453202,left,0.0,True,0
ITA,2018,0,2.5885488618466423,357.0,5.105412178238292,32.68000000000001,0.10541217823829196,center,0.0,True,0
ITA,2018,1,2.053171081602793,342.0,3.373877665664861,18.759999999999998,1.6261223343351392,left,0.0,True,0
ITA,2018,2,3.9921626682686533,162.0,7.594560122704764,17.349999999999998,2.594560122704764,right,0.0,True,0
ITA,2018,3,3.676456825695389,94.0,7.273658407796817,14.0,2.273658407796817,right,0.0,True,0
ITA,2018,4,4.85127816442359,50.0,7.274765680960754,4.350000000000001,2.274765680960754,right,0.0,True,0
ITA,2018,5,3.3111778540667776,57.0,3.099444189013789,3.39,1.9005558109862108,left,0.0,True,0
JPN,2007,0,3.15229044834308,342.0,5.240072202166065,,0.24007220216606484,center,0.0,True,0
JPN,2007,1,2.9651056014692374,363.0,6.514563106796117,,1.5145631067961167,right,0.0,True,0
JPN,2007,2,3.00354609929078,47.0,5.312022900763359,,0.3120229007633588,center,0.0,True,0
JPN,2007,3,3.5666666666666664,70.0,2.5179723502304148,,2.4820276497695852,left,0.0,True,0
JPN,2007,4,3.7580128205128203,52.0,3.269631031220435,,1.730368968779565,left,0.0,True,0
JPN,2013,0,3.239798077876991,559.0,6.649573017332044,,1.6495730173320444,right,0.0,True,0
JPN,2013,1,3.546429526408878,147.0,4.643390377127477,,0.35660962287252307,center,0.0,True,0
JPN,2013,2,3.521593767577925,83.0,3.082031068760064,,1.917968931239936,left,0.0,True,0
JPN,2013,3,3.5476149995706803,76.0,4.9613893815051515,,0.03861061849484848,center,0.0,True,0
JPN,2013,4,3.620228659298864,97.0,5.745175704966478,,0.7451757049664778,center,0.0,True,0
JPN,2013,5,3.394180871618845,84.0,5.143806641457008,,0.14380664145700806,center,0.0,True,0
JPN,2017,0,3.5165284633325538,334.0,6.3978418738094325,33.279999999999994,1.3978418738094325,right,0.0,True,0
JPN,2017,1,3.0121336951444357,73.0,4.188345004573435,19.879999999999995,0.811654995426565,center,0.0,True,0
JPN,2017,3,4.55596382542988,62.0,5.258237090703537,12.510000000000002,0.2582370907035374,center,0.0,True,0
JPN,2017,4,3.3177999026777365,34.0,3.1442593309892266,7.900000000000001,1.8557406690107734,left,0.0,True,0
KEN,2013,0,3.1708807238825907,350.0,8.266294227188082,24.97,3.266294227188082,right,1.0,False,0
KEN,2013,1,2.8634431044610986,311.0,2.328922495274102,21.389999999999997,2.671077504725898,left,1.0,False,0
KEN,2013,2,4.9420894167321086,90.0,7.102204408817635,12.379999999999997,2.1022044088176353,right,1.0,False,0
KEN,2013,3,4.677943872817851,38.0,1.7984189723320159,5.599999999999999,3.2015810276679844,left,1.0,False,0
KGZ,2005,0,4.338715277777777,96.0,5.181091877496671,,0.18109187749667122,center,0.0,False,0
KOR,2000,0,3.9255096493889767,145.0,5.662542182227222,39.0,0.6625421822272219,center,0.0,False,0
KOR,2000,1,3.3213754356906935,164.0,5.441142857142857,35.89999999999999,0.4411428571428573,center,0.0,False,0
KOR,2004,0,2.9263309434257563,299.0,3.722610722610723,38.300000000000004,1.2773892773892772,left,0.0,False,0
KOR,2004,1,3.391711080042077,225.0,7.332058148431522,35.800000000000004,2.332058148431522,right,0.0,False,0
KOR,2004,2,3.5832447829586975,115.0,3.230769230769231,13.0,1.7692307692307692,left,0.0,False,0
KOR,2004,3,3.659032331152918,46.0,6.250200481154772,7.1000000000000005,1.2502004811547716,right,0.0,False,0
KOR,2008,0,4.150630231450715,267.0,7.376564277588169,37.48,2.3765642775881686,right,0.0,False,0
