state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_PRG_dsa,first_choice_DSA_prg,first_choice_DSA_lib,first_choice_LIB_dsa,first_choice_LIB_sd,first_choice_SD_lib,first_choice_SD_sty,first_choice_STY_sd,first_choice_STY_ctr,first_choice_CTR_sty,first_choice_CTR_con,first_choice_CON_ctr,first_choice_CON_ref,first_choice_REF_con,first_choice_REF_nat,first_choice_NAT_ref
41,OR,861.7255247612022,0.12784489160672205,0.1377755149512359,0.0850159888488105,0.12910807510079925,0.12721852258217028,0.09583285924650799,0.050398349609230675,0.03147977754726067,0.09958061743553932,0.11574540307172322,0.03398335713917498,0.027948745416057602,0.01169186121135159,0.05187375859179703,0.04677576455131849,0.02719717177426927,0.01613789384934283,0.03685583723906141,0.07694667043343706,0.06651335585100791,0.05833248337756915,0.05234687465788819,0.05498559226643734,0.03947760899215313,0.026102743099373767,0.0165186621757692,0.034193077684106545,0.019802436725281636,0.03346362045380461,0.02750597521267407,0.04491802288845824,0.029307762864611654,0.033649682019442934,0.054267677085348444,0.07920336444026295
42,PA,2189.525528188798,0.19589433648494822,0.15231030591378025,0.1103207670586987,0.08134732081054499,0.10642637934938276,0.0979387879365827,0.07718483421226931,0.058849096971039114,0.05836215131684736,0.061366019945906444,0.07115596837189908,0.04943120065871276,0.02622450346326225,0.035772151526812714,0.04717642819147019,0.03750246608385057,0.03923889724920612,0.02623756513905111,0.047142130442845785,0.034308279859611795,0.02659215446483183,0.03506599068028514,0.03542911780729249,0.04891833048446356,0.032847906676799425,0.026904600274287434,0.021883763918291135,0.03330796946375935,0.03781793158428792,0.05234607138802057,0.0495413511944906,0.06342092807482372,0.029182654662332427,0.030078820789974585,0.06247281754933744
44,RI,163.32349721252046,0.1379976439869844,0.18637828425430564,0.12168955558422608,0.05272773233956452,0.15729971443192994,0.08988200983653494,0.06181620818152778,0.05169978755383732,0.07602663007752103,0.0644824337535682,0.04462464457520958,0.03811445601020985,0.014205655827577946,0.0390156763357066,0.0724206473147154,0.030443391559600422,0.008303144162080354,0.04196475777781436,0.024318565281162642,0.08187453644064135,0.018266725457297146,0.027245482793686836,0.0408532031423428,0.056052642160719875,0.05189297928274375,0.036101864411578574,0.03342034040106274,0.06108018309497945,0.038019668905847515,0.048745004190001155,0.039040917547968464,0.06897248921511613,0.057589185419009474,0.01593788172603798,0.01149595696688952
45,SC,730.2873741362401,0.20429247181755808,0.1460414558624158,0.15150028796063017,0.10037719732893356,0.06714548837215957,0.10741690523772228,0.08546992851293903,0.03881345385689055,0.07785776749428709,0.021085043556463717,0.05334789863996012,0.03266854463635653,0.0263242500915418,0.056903795590381785,0.025627938246732665,0.019027302769493094,0.04539581487471825,0.031379314381543094,0.03406699593556239,0.021598134148687713,0.01893357917870658,0.053574155870157424,0.03947698003232457,0.04775877943272703,0.027963710830473536,0.023593456758009713,0.039580052618260586,0.02992146885024128,0.04005595606767785,0.05714851616579751,0.08995428784081175,0.041390929152268836,0.057697088276109,0.02781691566975257,0.05879413394170438
46,SD,141.47968207446456,0.17713332942872745,0.106538425288778,0.15713624467859028,0.11134418950068449,0.06696443948671668,0.10312237226526295,0.13862512689050854,0.054180012065184496,0.05399695575870123,0.0309589046368459,0.03912622461403527,0.054977422295132174,0.05407447180445708,0.02731953384354535,0.029410315052753076,0.013171870068706385,0.09747998478694316,0.04566180101398027,0.019403647510061496,0.02376970128226929,0.020061419163237944,0.0308128438733983,0.017957661112073132,0.037926722616591496,0.0057267874358805605,0.028561771321845095,0.021854721193764408,0.0,0.026406770307259533,0.0899215233995971,0.04937730855526109,0.07521172949368772,0.022122255525003878,0.06894094474033326,0.1007225689901831
47,TN,1143.4242417308235,0.2759293791137572,0.09258259536369945,0.12869560516510342,0.1327659456738824,0.0408765592153373,0.10031665099437498,0.10467143152373701,0.05304357836356796,0.049150346722716835,0.02196790786382339,0.05645990851471401,0.018036315174460305,0.02945090118035628,0.07814827619931161,0.028483618912370962,0.03294634696246476,0.04473541910651911,0.023019393770856923,0.017068364540000554,0.020062908581091016,0.02383935649144956,0.012957995298552651,0.01788882464847434,0.03382410779492064,0.025124193012253708,0.013334171275500725,0.015246994158895162,0.03579405791655652,0.0515671982059838,0.05947829635957807,0.10709322658464099,0.08526926761329073,0.06349783814445344,0.031252606039210255,0.0754204135140939
48,TX,3555.0723528383005,0.18848924052160212,0.14272610370818783,0.1918199359991485,0.07745010102724938,0.06150129157747221,0.09059322786100446,0.11369250919330688,0.05037148907430509,0.06554749101726487,0.017808610020458394,0.05432231362592798,0.0382695216489089,0.048534885461971246,0.06053199738714728,0.03397071408562437,0.027441589285562923,0.07233602867120044,0.03840390794931415,0.019864737962640603,0.021376928394293573,0.022738634445598635,0.022821070720151854,0.020221388954460025,0.03034102694094223,0.030317637099689952,0.03597515959002287,0.04720144082368405,0.0560819155224426,0.0372248413083684,0.06784280620514112,0.05352592686380436,0.05336624667378939,0.02944429180228209,0.02582673562209831,0.05201825295493259
49,UT,462.14033775990276,0.13348391281885394,0.16928449336789483,0.18205731580636936,0.08433024909724349,0.06827145860680814,0.12288549060965352,0.1072168004382353,0.03253253940087948,0.07466523337996245,0.02527250647409933,0.03423911172223228,0.055664430534005056,0.036571435121693266,0.05587223649871373,0.028305127485824696,0.05971649839463488,0.027638362059652612,0.050054611556137385,0.05530690237222989,0.029521884566192612,0.028629146532417115,0.020236164496952827,0.03242508203419376,0.02802224646718111,0.028368506876082895,0.03766544476797688,0.030051833938139854,0.01882646923262115,0.06856748032154764,0.07068833220184545,0.04882139349390455,0.02841637866148971,0.029443758534295466,0.04531578735597478,0.05163137477406037
50,VT,107.66981767451233,0.12417348679308005,0.1375937667525224,0.08165685537115674,0.03500770805062681,0.12195734772023126,0.057750198776262994,0.07958668128269138,0.08467409249087833,0.06104273846865002,0.21655712429389973,0.056079846534294965,0.026153755583836064,0.0,0.03084576211236913,0.013501249908479342,0.025593402528101817,0.026919568256204108,0.025874006184011235,0.19542411597857742,0.08557114744634511,0.03458551126622109,0.02516980206071231,0.02529254550653452,0.04419503654669111,0.062352171999050056,0.014801575151550637,0.013499122346759075,0.03260077486842169,0.0479117615818622,0.10942248089557778,0.03673686953100646,0.010827207739110516,0.013831173599292881,0.040536919455000466,0.0022741929199900186
51,VA,1326.7153253861266,0.18035315682808828,0.1661645572093244,0.13252647325167952,0.09101939263873574,0.0906336116333327,0.08763690071531018,0.08782836208038432,0.04043773362859461,0.05650424199373624,0.06689557002081392,0.07430075580954972,0.027122214219630018,0.02875257587659238,0.052788622184960755,0.03363049936076385,0.022469484377749135,0.04157100177287403,0.016531982465145072,0.04876238070459046,0.05486851548336841,0.027191915292583604,0.026388654471511102,0.04379964092079032,0.03660522945888345,0.03438608405099415,0.04452846990215407,0.022750656526363114,0.03684807355568129,0.07581614425603257,0.06471195374368145,0.04064766729727109,0.034363130256253,0.030651214400648656,0.023146547735691414,0.057366585876237
53,WA,1221.7758385722857,0.13240149109520757,0.15935631461231092,0.10236605937249423,0.08369442774811775,0.11779351238245443,0.09128093493235052,0.07525456516900149,0.05870310076804367,0.08949646741339264,0.08965312650662667,0.04822044550123361,0.019144559862927072,0.01330863021169762,0.044026398305264655,0.05853527904863144,0.035711909519227834,0.050877428152807935,0.045792851303604505,0.06560186007058362,0.0650078430019526,0.018690122557754964,0.046103928436721966,0.049061739352316974,0.043389904862364895,0.03767181300192558,0.02938956747748072,0.028488377386283764,0.02201627464581293,0.024772569848059346,0.05952392917826467,0.042826614098752006,0.03817506875260265,0.03725202275843708,0.037229070395168755,0.039181792270122875
54,WV,360.2592516454194,0.20704278003948062,0.15699593569289136,0.16141012318609013,0.0899001833378914,0.05080197946905454,0.11883739443523943,0.11076406792087999,0.05308523617996143,0.03507666365556979,0.01608563608294125,0.07185376718171382,0.061907778510835225,0.09129505615125624,0.07033049877612468,0.021437672774203415,0.023427129001481993,0.09037702505641798,0.007093973821039495,0.01995614254577414,0.003319515060950901,0.0022967263600787917,0.008176438933459934,0.01323738255324523,0.02425792257137028,0.07539001476580796,0.019396956494128648,0.028818349417310145,0.010724226554458786,0.05788520527639542,0.0509456137461546,0.07688759500502182,0.04669391751632811,0.030456745418892272,0.019495202746859765,0.07433914376069044
55,WI,969.409978341477,0.19551048814753225,0.147886184861648,0.11637739595472457,0.08761828439024992,0.08356130675895124,0.11901342397914753,0.08229901242416603,0.053967244841946,0.05447441533062356,0.05929224331101062,0.031982856490279245,0.027178461490566495,0.042762484317733274,0.04036323388920395,0.036454794579242014,0.05736611841349513,0.05572679912918301,0.025181907531913777,0.06427348112404523,0.03143122496932134,0.013366278562864688,0.02629687027705967,0.021042290034634824,0.03411945342357943,0.043544951415857264,0.033430754696892606,0.02430724141123888,0.015886015835347652,0.037631259079040774,0.044422049722378266,0.07539343005262063,0.0694753303897379,0.050687345320728605,0.03605407323979551,0.06162129460323974
56,WY,98.29821185117127,0.2331378510899028,0.10623695963643029,0.11133820348607802,0.06386065013545927,0.08681212630428548,0.18692789572754287,0.13686988576554485,0.051583640508712024,0.011961559854651953,0.011271227491392699,0.01812223112212862,0.06712184565851007,0.020654370337594426,0.05015946479075675,0.016917686166885968,0.13662176190131184,0.06367982422082867,0.0,0.026436165776799227,0.015259933151606758,0.0,0.0,0.01633453744949639,0.041678196361219756,0.004817536221556478,0.008344555314453278,0.0,0.026173175772027487,0.0,0.07426810285616489,0.07453071609650457,0.19820937899606456,0.04160172783470585,0.06636959387499385,0.032699196096390756
