w,baseline_party,k5_noresid,k4_resid,k4_noresid,conf_resid,conf_noresid
1.185134722099718,NAT,8,8,8,0.9176708714503569,0.9208479804389089
2.401606022557916,CON,2,9,9,0.730613570124364,0.8074217638538332
2.208218808883145,CON,2,9,9,0.9650403468758261,0.953762473910246
1.659665874284797,CON,2,9,9,0.8036093911993722,0.8785568912609513
8.968077617202036,CON,2,7,5,0.8009588663633616,0.7866261459883833
1.960235270808813,CON,2,9,9,0.659360571286253,0.7823112401270989
0.1322894015984184,LIB,5,2,7,0.8828143514953009,0.9604328150641206
0.2751253037797473,PRG,1,5,4,0.830825920642203,0.986278167346541
9.12495929325628,CUP,9,9,6,0.7371322316676062,0.7705611129142713
3.121643833476667,LIB,4,0,1,0.6334668640410819,0.6784336099892088
0.3585093733504494,LIB,9,6,7,0.35555304145125793,0.6951527858623155
0.0955909920516369,DSA,4,0,1,0.5418466315110766,0.9584847388644774
0.0948464045203601,STY,0,9,6,0.6641878232684205,0.8168006496823147
0.870030476540935,C7,6,7,5,0.5698363582519081,0.865078246273423
0.4992656628806291,PRG,1,2,4,0.8569802816111095,0.8672535630113261
0.6211346469619451,C7,6,7,5,0.765808877119793,0.6430594896650972
0.6049510270643516,DSA,5,2,2,0.9094558256087661,0.6605968553280182
0.3368765779414712,CON,6,7,5,0.6450674968441206,0.7810031000245723
0.0001268805494168,POP,3,0,1,0.8406733940792152,0.5530101053807236
0.0201235524502785,NAT,8,8,8,0.8433659458719978,0.8434525887683247
0.3648588656395045,POP,4,0,1,0.8589581327662563,0.7441952427654412
0.2680448765059629,CON,2,9,9,0.8292205329083894,0.7896798423033752
0.2408990244628351,C7,6,7,5,0.6282614707035992,0.9088176932989035
0.0522867416075159,CON,2,9,9,0.804998981795081,0.7885378915323549
0.9418014545983584,CUP,9,7,5,0.7331759115351926,0.7967965606771157
0.3909078290109264,LIB,5,2,2,0.5861048331834554,0.7780882137271421
1.140213153518945,NAT,8,8,8,0.6848370995828406,0.7298592553826707
0.0161817718505733,C7,6,7,5,0.4838730953835175,0.9511007366128387
1.053568890189033,STY,0,3,9,0.7660473577533768,0.7690038642779748
0.8518100861329158,STY,0,3,3,0.9999968507840907,0.9985392295180621
0.3210912432306299,LIB,5,2,1,0.7953592954157094,0.6608515735785186
0.2774481526917595,NAT,8,8,8,0.841656729653933,0.8540114214569929
5.257339977359206,STY,3,3,3,0.765466084108316,0.9243097697292175
0.801632364390682,NAT,8,8,8,0.78132548098452,0.8099117831487337
5.291497917304825,CON,2,9,9,0.9279043086742824,0.9109525650643693
0.3852683077131667,CON,3,9,9,0.43456592373920944,0.4670568786819171
0.3136455418254,NAT,8,8,8,0.7453818414420997,0.7462324391792267
4.330834020220916,CUP,9,9,9,0.5278201398764006,0.5089375177158728
2.827373132126584,STY,0,3,3,0.9999339553534251,0.9979206954039317
0.4847657813718492,CON,2,9,9,0.9338817311775833,0.9278313281638383
0.0002183974536028,STY,2,3,3,0.5466486069276701,0.39938160080443513
1.884847651132324,POP,3,0,3,0.7204472936557185,0.9969705359491672
5.738988313030284,NAT,8,8,8,0.8402026045496972,0.8986299912016789
1.737744610216233,CON,2,9,6,0.7385739174600193,0.7046313146625294
0.120828246199594,NAT,8,8,8,0.8280891524833405,0.8288837924899767
13.745875487106774,NAT,8,8,8,0.9012180939503542,0.9423591724546622
0.0102531419830446,POP,9,0,1,0.5278167610170043,0.7612966787166228
0.7613358238801595,POP,9,0,6,0.41556444377203683,0.4411891750997639
0.0383219558080003,CON,6,7,5,0.6418734516903911,0.42551060213779524
0.2381195229569051,LIB,5,1,7,0.9343530174980184,0.9217841038954738
3.331085559702132,CUP,9,9,6,0.6755382463170974,0.6985238156595767
0.0158285360112109,SD,7,4,0,0.7985498414057148,0.887502823756653
0.1931285928264499,DSA,5,2,2,0.8161787786670045,0.8585480320225324
1.581936295444311,DSA,5,2,2,0.722959843942794,0.7919247206225362
2.005889212667697,CON,6,7,5,0.731424321300329,0.8573447597998102
0.1250996906121102,LIB,5,6,7,0.7062677852869188,0.8343145402093459
0.3313919687503435,CON,2,7,5,0.8843147516506104,0.6936175368443636
0.4279605301450287,CON,6,7,5,0.4759900297044332,0.9071899824004044
0.0981056022112421,CUP,9,6,6,0.4533746586374818,0.774892285285078
1.035954950904177,NAT,8,8,8,0.8688403367127562,0.8853188646289968
0.2572026659102707,POP,4,0,1,0.9967567432650528,0.6175510749469952
11.363364906142332,DSA,5,2,2,0.7974773045961634,0.862693407984857
0.5945126285594553,STY,0,3,3,0.9986819051114049,0.979063763497581
1.660597576157891,LIB,6,7,5,0.48279864595312977,0.7955978897716074
3.359437590781539,STY,0,3,6,0.8461970785977011,0.9347447461046073
0.0004678038101125,CON,2,9,9,0.9272402734853985,0.9338873544081888
0.2770395878196155,CUP,9,6,7,0.5533256394241386,0.7366153610301444
0.0010859688961828,CON,2,9,9,0.8662968137992493,0.8453774181833887
1.43722963382268,CON,2,9,9,0.9336763430880324,0.9204726466172727
0.0186326576631776,CON,2,7,5,0.9180262708477434,0.8634886741913284
1.421756191531958,LIB,1,2,7,0.44520600881648226,0.7249866857315984
2.799060466978734,POP,3,0,1,0.9801174815827841,0.8715125272543499
0.1884716404740793,CON,4,7,5,0.4675420007241345,0.5423170427993446
0.7587946960644849,C7,1,5,7,0.8602514552853288,0.9734223059944547
1.487664248656159,STY,0,3,3,0.9997333424390232,0.9995080542921345
1.479365786239475,LIB,5,1,2,0.9645243740039762,0.9375561539720512
0.0072851386980144,CUP,9,9,9,0.6981094782728113,0.7164348751949012
0.0296102917300706,C7,1,1,2,0.8635653141382125,0.5048036166723815
0.5502379910452813,CON,2,9,9,0.9299547980846924,0.9253042874504118
1.459417077007303,CON,2,9,9,0.972525717290386,0.9631811232234522
2.158498993331404,NAT,8,8,8,0.6408040861626254,0.6655193799958662
0.3470013181619513,LIB,5,6,7,0.8412183099867714,0.6219937455269146
0.3763844574139558,CUP,9,9,6,0.7319747848840882,0.6669234432666938
0.2791026944235564,C7,6,7,7,0.857763462823066,0.6001390598638225
0.0001123439567294,LIB,5,2,7,0.7813152616918032,0.7981558562036003
2.33952682866593,CON,2,9,9,0.9545259385610954,0.9465884216783208
1.001169547095522,POP,4,0,1,0.98969325263953,0.5555208934586743
0.1278648911442328,CUP,2,9,9,0.6049627145035983,0.5324695791295754
0.0054727501250278,POP,4,0,1,0.8135934375299424,0.7753226755348399
0.0613039210717168,C7,5,1,2,0.647005539996492,0.520560178321849
4.495715397777632,POP,4,0,1,0.6793763538110967,0.6850114078529385
0.0017097823755102,POP,4,0,1,0.9387359491892147,0.771574097888101
1.264917993186043,LIB,5,5,7,0.6462112978081787,0.8849611451448965
0.0118437053034,POP,3,0,1,0.9824241080880532,0.9934080168969972
0.4552079404493404,NAT,8,8,8,0.8131563061019177,0.7918400374621075
0.7839429532250807,CON,2,9,9,0.535253347864623,0.6446188129608262
0.6883061662727463,PRG,1,5,4,0.8898061973430257,0.9384700402684554
2.067843449241914,LIB,5,6,7,0.923646946739933,0.6320020177196574
0.0004675512315504,PRG,1,5,4,0.8184778676366431,0.9550778801198982
1.823233437931013,NAT,8,8,8,0.7215052091189876,0.7291973129726259
0.804551735591497,DSA,1,5,2,0.5452045722191117,0.7286798810430639
0.0238791458877722,LIB,9,6,7,0.43776591735665155,0.7064596345192364
0.592412922516705,CON,2,8,8,0.5253478414016405,0.516695670761571
1.067787972729586,LIB,5,6,7,0.9801773111205588,0.8160765693196302
0.3536370042389764,CUP,6,7,5,0.7283359181241914,0.6506409186343838
0.6078657457113612,STY,3,3,3,0.6730270761118109,0.7486724697458904
4.748600477888097,CUP,2,9,9,0.5229459308292557,0.5744819971812072
0.0021467752842431,CON,2,9,9,0.9232430893223608,0.9532321741578318
1.57987270722425,C7,1,1,7,0.9450240580907302,0.9243117532279783
1.01285930924135,STY,0,3,3,0.9990267747765815,0.9350975263437983
0.0167177088506775,CON,2,7,5,0.7379486561843692,0.5055849731961637
0.7856091206322093,STY,0,3,6,0.7879619897874716,0.6045931299147094
0.0201235524502785,CON,2,9,9,0.7467974815201479,0.7982995306412396
0.3848972851961998,CON,2,9,9,0.9435433654241294,0.9363828637099932
0.5825365645329124,CON,2,9,9,0.7900380139934872,0.7892234695842142
0.8447844669103699,STY,3,3,3,0.6427531579505077,0.9065466493933213
2.270669844451218,STY,0,3,3,0.9855255028326932,0.7530919399509114
0.9729027975594844,C7,1,1,2,0.9126115493988749,0.5570043012269493
1.555667767301922,POP,4,0,1,0.936651008590878,0.8602799252979776
0.4846195525054197,DSA,5,2,2,0.5463693309416386,0.7067341644123454
0.5746376483057658,CUP,9,3,6,0.8251006553731535,0.7631644776132717
0.035192170212304,CON,2,9,9,0.8941638625699703,0.9131636755270517
0.2074898307573629,C7,4,6,1,0.5148350687907906,0.4609947510372752
0.4298806507436482,POP,4,0,1,0.692367043876139,0.5641120972112176
0.0485863706562134,CON,2,9,9,0.7496099322974643,0.814188497333347
1.654984332989169,CUP,2,9,9,0.6308026781253708,0.5345257920381595
1.625352598321593,CUP,9,9,9,0.801340464145595,0.8322090432729148
1.142656535768632,DSA,4,2,2,0.6539282772788558,0.6871683230547628
1.53044507065944,CUP,6,7,5,0.5888414312291599,0.7126636482959171
3.434719675171767,LIB,6,6,7,0.337817224904474,0.4180597548147992
0.0039558927440189,LIB,9,6,7,0.829139643830805,0.4906822449849267
5.810279353646769,POP,3,0,1,0.9956727738496521,0.9999297324473372
0.0001604934470767,STY,3,3,3,0.7369060804701447,0.9766534210119061
0.1128101667430124,LIB,5,2,1,0.8431277044282289,0.498499256297441
0.1213348724703812,C7,1,1,2,0.9714523593989176,0.952129998979126
0.2071398684882798,C7,6,7,5,0.630926427482927,0.8796237931500224
2.162566739079707,STY,0,3,6,0.9996735676854176,0.9992916486990293
0.001709925879604,C7,1,1,7,0.8811189328393305,0.5122749067281958
0.2095897387894973,POP,3,0,1,0.9908828081912371,0.9820294789414413
1.242147982516004,LIB,6,6,7,0.4861349133828744,0.49040724414134274
0.8245767578960806,PRG,1,5,4,0.9189285536590823,0.9590661971643424
0.5475472389244956,PRG,1,5,4,0.9408507024990758,0.97239724568819
0.2257680406847573,DSA,4,4,0,0.8671179563376834,0.5217038930169947
3.729966548510192,LIB,5,1,7,0.582084593924413,0.8278139624974534
0.1966780879802326,DSA,5,2,2,0.7563970269801619,0.897370514773805
0.3122640931751822,NAT,8,8,8,0.9485118458181663,0.9402486078603814
0.5789478451308676,CON,2,9,5,0.8437396137409575,0.7417954212264946
1.748544560635878,STY,0,3,3,0.983765745585715,0.9330576782815169
1.490780289514685,STY,3,3,3,0.652285779519652,0.5339988432040509
0.5890008717349828,CUP,9,6,7,0.6761983752125191,0.9145250252017398
0.2478869174068414,NAT,8,8,8,0.8634333959764567,0.8417171543385884
0.4353468981393744,C7,6,7,5,0.9063883117722656,0.8586381265345897
0.7432054074338846,C7,6,7,5,0.6585933392183064,0.8177752188797168
0.0011287242447429,NAT,8,8,8,0.5698222925880244,0.6405630327833348
2.642938909552222,POP,4,0,1,0.8861385361091606,0.7109924701252871
0.0161926895105314,CON,2,9,9,0.8357172371090041,0.8128960135676434
0.0001199127306917,LIB,9,6,7,0.8616403067943772,0.5300676317706664
0.0205489207993022,STY,0,3,3,0.9944779840892402,0.8915433827404662
3.689547981396239,CON,2,9,9,0.8815630230692544,0.8944506420286935
0.6972230949571453,CON,2,9,9,0.6861510437147245,0.8053891668022498
0.7298520893274794,C7,5,1,2,0.6465594063628378,0.5382802206546662
0.0001452994170452,PRG,1,2,1,0.4997535749985211,0.6993021650802872
1.302591913779358,CON,2,7,5,0.6291400654641505,0.5378994731698551
0.689758600288061,CON,6,7,5,0.8324232951116088,0.7796926365122697
0.438226861027806,CUP,9,6,6,0.476622642488592,0.6058317280492288
5.901578143230151,STY,0,3,3,0.9859087869768582,0.9068737736459471
2.350594341712581,LIB,5,6,7,0.8938351978143656,0.8570423019030895
0.2343140803038718,CUP,9,9,6,0.921787922997726,0.8506084301386319
0.3841516929623331,CUP,9,9,5,0.560784899200537,0.5797164930406304
0.031632954748584,DSA,5,2,2,0.8460091889312072,0.8888712577402742
0.0001044185573324,POP,9,6,1,0.4935685312256058,0.6606177488110319
1.957132518179974,LIB,9,6,6,0.6763822161743179,0.6671106768592889
0.0004323387105071,C7,6,7,5,0.6507513760414445,0.9230057311102295
0.5167759318916724,CUP,9,6,6,0.7091087575683369,0.8124848694614999
1.108225602636462,CON,2,9,9,0.7402509665913346,0.7643138374479457
0.1158224468090053,C7,1,1,2,0.8409684660948703,0.5305882071315573
0.5610018425439882,SD,7,4,0,0.9867032307144992,0.9823317902759585
0.1855883132542097,CON,2,7,5,0.8704554117452808,0.623157927151448
2.382253280951935,CON,2,9,9,0.5087310401241889,0.695314297512763
0.4551239591153337,CON,2,9,9,0.947509955468159,0.9059048471972773
0.5825365645329124,NAT,8,8,8,0.9818820697143162,0.9818363311904013
1.611894586352053,NAT,8,8,8,0.8907226275270926,0.8975633592145703
0.3194356526045557,NAT,8,8,8,0.9701909337500907,0.9780725216813244
0.4684133737136017,CUP,9,3,6,0.7856648616455504,0.5762908678634033
0.20055920437577,C7,9,6,7,0.8249944515384317,0.3911355083997223
0.3596126737128696,POP,3,0,1,0.9330334478643627,0.5025623954866836
0.0306753298901216,LIB,6,7,5,0.8950996093115924,0.8189462943813465
0.385877633340255,POP,4,0,1,0.971513177509478,0.894246703029556
1.596892815159352,PRG,1,5,4,0.9348415773476824,0.9754174030072693
0.5356813443199924,NAT,8,8,8,0.9733173756725225,0.9827675296111428
1.656769109782156,CON,2,9,6,0.5465449768428801,0.5115505569717395
0.4868048590581364,CON,2,9,8,0.6022624346646325,0.7737856276542434
1.551229559493031,CUP,9,0,6,0.7396755669999406,0.8029319423120888
0.5271871666268575,STY,0,3,3,0.9981235435953139,0.9938240415861022
1.495946625632247,CUP,9,9,5,0.5955813695274513,0.6801041577528495
2.597584273206734,STY,0,3,3,0.9999971563736986,0.9993795229501976
0.0036163686229595,CON,2,9,9,0.6221402556993089,0.6483737695426216
0.8454939811032205,PRG,1,5,4,0.9321023123107472,0.9779547332830177
0.0051220796967901,CUP,9,0,6,0.46806189285384553,0.6128606452503467
1.231328904125933,POP,3,6,1,0.5124396733971318,0.6228730097366951
1.053568890189033,STY,0,3,6,0.6753403902687422,0.40369475872932575
0.006307495762945,DSA,4,2,1,0.9583724711605471,0.9566305679498863
1.3106199734941,POP,3,0,6,0.9587827953183256,0.9889363793414109
0.0001052574536176,STY,3,3,3,0.609060482627714,0.6614620704628821
1.053568890189033,STY,0,3,6,0.9839097205657968,0.9512963624359836
1.235369630344221,POP,4,0,1,0.885405468723725,0.553979667685647
0.019938548778154,NAT,8,8,8,0.8958540839095673,0.8792385774315077
0.4985255950701079,LIB,6,7,5,0.781002270735463,0.8974764183945023
4.009995283817928,STY,3,3,3,0.900375908146813,0.5460076956309962
0.9951383818589188,STY,0,3,9,0.668090908514237,0.5062869876447537
0.0079404527906564,CON,3,7,5,0.45813606136197627,0.4802117309295112
0.4792942892151663,STY,0,3,3,0.7336583924267202,0.7079047870837187
0.0202914858112318,C7,1,1,2,0.912592565885052,0.49279468067440313
1.759475147196232,SD,7,4,0,0.7373318051347632,0.8779929869278325
0.935560988685212,NAT,8,8,8,0.6266092023886473,0.6301955997389243
1.242147982516004,C7,1,2,2,0.4455805715268131,0.8369741322025649
0.7119466186051625,C7,6,7,5,0.7135478044073708,0.9389487785465318
0.4835799440662572,C7,1,1,2,0.9417700613530098,0.7704120301193581
0.6309786160539578,CUP,9,3,6,0.7865058160574704,0.7469131965335482
1.054172643161046,CUP,2,9,9,0.49529699618741313,0.49435115408011704
0.141079469082787,CUP,9,9,9,0.7267189404703458,0.7111384579459953
0.4669261320397492,CON,2,9,9,0.9105422367265525,0.8991666924824612
0.0613015004480889,POP,3,0,1,0.9975417181813704,0.8767282764211147
0.6158605849040557,NAT,8,8,8,0.9599438760526844,0.974563151750443
0.2837466930992633,NAT,8,8,8,0.6127227793090164,0.6433694078703254
1.094833528472493,CUP,9,3,6,0.8297586336219134,0.9053697320353118
0.8047140211166378,C7,1,5,4,0.5439164133071617,0.9261613807660526
2.853209279610621,CUP,9,9,6,0.8191587838979141,0.8260964311734388
0.5003429069148367,PRG,1,5,4,0.8934075968238017,0.8942118435869263
0.0216278225341757,POP,3,3,3,0.6316479510278875,0.7992477420918538
0.0278397775962901,NAT,8,8,8,0.8072076305001289,0.800564496699693
1.055527202079402,DSA,4,4,0,0.7024505970500726,0.9532044747521514
0.0189721055003348,DSA,4,0,1,0.8288054294362791,0.9557639280538028
0.5583716810556699,POP,3,6,7,0.9847035247017626,0.9439356753975442
0.4813517324714274,LIB,5,2,2,0.5229400545346452,0.44240987156935413
0.1274921222843116,POP,3,0,1,0.9150455086918178,0.9789558126041474
0.0307542249675159,STY,0,3,3,0.9136071682076309,0.5595655172444133
2.643272971046594,NAT,8,8,8,0.6669299535505153,0.6722763449657335
0.0007998237547984,NAT,8,8,8,0.8876814522020966,0.8888756434687096
0.363586319359597,POP,3,3,3,0.6384604089340682,0.9150039666006602
0.019938548778154,CON,2,9,9,0.9626861602679935,0.9456373787429802
0.0964987514338868,CON,2,8,8,0.8828393482226669,0.8631464422241494
0.0001451242821529,NAT,8,8,8,0.9180585382403947,0.9249050430043114
1.264917993186043,LIB,5,2,2,0.8469049543670473,0.9060809555252147
0.0006464595895671,CON,2,7,5,0.6252752404596998,0.3621391483108267
1.68173691157356,CUP,9,6,7,0.49281199703856976,0.7165330383849152
0.0440924070941509,CUP,9,9,9,0.5544361586860851,0.5932467256264425
2.146420012553478,CUP,9,9,9,0.6514733640295436,0.528223587807055
0.0799183670288685,CON,2,3,9,0.7887101445525332,0.7504412522948912
3.122974951278347,CUP,9,9,6,0.674223272967075,0.6220202100865831
1.183923210407732,CON,2,9,9,0.9185904336382226,0.9107451164791861
1.676933114360544,DSA,4,2,2,0.9637195830672642,0.8578598723964714
0.1068019269610045,POP,3,0,1,0.990253909812276,0.8282554527485194
4.451595215824272,CUP,9,9,9,0.6152227695946437,0.5539997956716284
1.084713887048582,SD,7,4,0,0.7628931005768551,0.896570913518911
0.886627243316054,C7,1,6,7,0.8176872672503968,0.8915588314957202
0.5657381800056253,POP,4,0,1,0.5017256785004659,0.643354320032934
0.1782619288572376,LIB,5,2,7,0.8024001486294972,0.9664287275843186
0.0028748326693163,STY,0,3,3,0.9789476369852766,0.7144442342900735
0.0483067395104121,CON,2,9,9,0.9075882113758655,0.811701874102067
0.588867378546374,CON,2,9,9,0.5458710267787102,0.5201240739522957
0.8476652098945818,LIB,9,6,7,0.7995959432677192,0.599719481200501
0.0959359462329048,STY,0,3,3,0.9979794540964928,0.9925232587328696
0.4262297572335104,NAT,8,8,8,0.7031590468507725,0.7537186922659909
7.174245536115298,CON,2,9,9,0.8566641040815798,0.8425636132711212
0.1443618899981569,CON,2,9,9,0.825968466328295,0.8716213238953455
0.0109371616511278,LIB,5,6,7,0.7304181611228437,0.6093921339825935
0.2310070894534994,STY,0,3,3,0.935834597998774,0.9495147910900759
0.4262525282840783,C7,1,1,7,0.8724976030312797,0.7950949075372343
0.5475472389244956,C7,6,7,5,0.8783209384103876,0.8519747221981853
4.394599858520701,POP,3,6,6,0.5662797204278188,0.8919249169109622
0.461600941094283,C7,6,7,5,0.9248201112073764,0.6927743227351866
0.0001211628107452,CON,2,9,9,0.9025598083599708,0.9142480839108159
2.743035211959256,LIB,5,1,7,0.4947671795909144,0.7445324523477691
0.667489742068672,STY,0,3,6,0.9198826041695932,0.8404446319261419
0.3787348205374342,DSA,5,4,0,0.5725278945964454,0.7391496952906695
0.0034952278772041,STY,0,3,3,0.9997327125595372,0.9900236821957749
0.3810662979275062,CUP,9,0,6,0.7976736872791297,0.8755601433301405
0.0076513998516574,POP,4,0,1,0.9675071338915883,0.8491195697252901
1.189364562891355,CON,2,3,9,0.6035727085374722,0.5749523982311977
0.8562587558048866,CUP,9,6,6,0.7416696530093878,0.9383638098329866
1.126568682234916,CON,2,9,9,0.7484493740802911,0.7641570019963805
0.0544641662026473,POP,3,0,1,0.9858463282644684,0.8466913068223076
0.592412922516705,CON,8,8,8,0.4978376813284888,0.4979338994952249
0.7275613959955083,C7,6,7,5,0.7743593736842688,0.8881420978628425
0.001407085193674,CUP,9,0,1,0.6244554429697774,0.8360797183272877
1.398898448696436,PRG,1,5,4,0.9203655100874314,0.9823609597127676
0.3374113188051246,LIB,9,6,7,0.6534464248618355,0.5885642309204782
0.0701461757062379,LIB,4,2,1,0.4753428016583869,0.6938676041922214
0.7570014782713138,CON,2,9,9,0.8473713148450667,0.8507243663555667
1.350815910687758,C7,5,1,2,0.8312136251664369,0.4138760663144735
1.141528853768924,POP,3,0,1,0.6757909719816351,0.5012212389979102
0.0921546338921522,CON,2,9,9,0.8999856002047447,0.8814093524960155
1.954472935001532,NAT,8,8,8,0.7909269381888342,0.8177270770219915
3.095165979086814,STY,0,3,3,0.9934417859904817,0.994111094054639
0.0054880262968101,POP,4,0,1,0.9967317095742945,0.7347641603903429
1.994548962768565,POP,4,0,1,0.8747936457391188,0.9085654555728792
0.0408675351074351,DSA,4,0,1,0.8448676749304087,0.9548866117428965
0.1800566087375773,POP,3,0,1,0.9901128166479044,0.920954571638761
1.177007048228216,STY,9,3,6,0.49371605557459713,0.46924493068574286
0.057955375487172,CUP,9,6,6,0.5161485082859855,0.7863434654831385
13.710284457160125,STY,0,3,3,0.999939942913277,0.993072818945606
1.592229543154493,DSA,4,0,1,0.8779216661975688,0.9579597001133947
0.4840028253471667,C7,1,5,4,0.4213888759606384,0.7967535033120516
0.0087862436074043,SD,7,4,0,0.9864294021321849,0.9898645304213413
1.424344974343919,POP,4,0,1,0.8174920117764414,0.6000880357871536
13.896101641424666,POP,3,0,1,0.8446013817827032,0.9925117497469117
0.7418315698839004,NAT,8,8,8,0.8303599206525378,0.8127216722674505
0.801632364390682,CON,2,9,9,0.8757190737787142,0.8830535194127372
0.4040731382699307,NAT,2,8,8,0.3831101294550453,0.4087306805547524
1.961523394467747,NAT,8,8,8,0.8894059101840958,0.908358542515379
1.498290155114394,DSA,5,2,2,0.809511564825039,0.946337127462774
3.651852679450218,STY,0,3,6,0.9993841952240309,0.9769669406370463
1.134221797948569,STY,3,3,3,0.7463461419638407,0.7916698287383495
0.071796277413895,POP,3,0,1,0.9666359752173631,0.9975774508488936
0.4817747449913627,POP,9,0,1,0.6201851664083388,0.44772705098656645
1.857897806440594,POP,3,0,1,0.9993563894260954,0.9669777330713167
5.076974192897401,LIB,4,6,7,0.6726639839042786,0.4090557202049873
0.2355598482501662,CON,2,9,9,0.7151357350388042,0.6789886970310418
0.1020387148297718,PRG,1,5,4,0.9108037114071877,0.9833595206744515
0.0477540674653947,CON,2,7,6,0.5133936451059791,0.32439356135125197
0.8321798000386154,LIB,5,6,7,0.8435890818940893,0.5815070462969564
1.844840843514158,CUP,9,6,6,0.5362028503111176,0.5592191690200141
0.356526244675852,LIB,5,6,7,0.9588202256474951,0.8113752309807796
0.0129787302623705,LIB,5,6,7,0.9774623191061059,0.6854178658907658
1.073110422434286,LIB,4,6,7,0.6072755919583699,0.42334611144302914
0.3800735622415915,STY,3,3,3,0.7060895664254367,0.9085117651427982
0.5134123960506355,DSA,4,2,1,0.6719057454842015,0.936030913556836
1.339644682424087,POP,3,0,1,0.8933012120091944,0.5451553393874309
0.8384997028275464,C7,1,1,2,0.9654080317388248,0.8859052343008079
1.1976454486945,NAT,8,8,8,0.901731312126707,0.924935453654161
0.0001199058792053,STY,0,8,8,0.5506658031339691,0.6262357545765193
0.5152537198377285,LIB,4,1,2,0.8682487570170482,0.49704897136842785
0.3369428987328724,C7,9,6,7,0.5717659511283908,0.5100192875186835
0.2041412465443175,CUP,9,6,6,0.6263223079230894,0.730414085652689
0.0969950601051365,POP,3,0,3,0.7275868614486993,0.9574951998232786
0.0621174294229465,LIB,5,6,7,0.8539877908997046,0.5717878388347392
3.144057680103271,STY,0,3,3,0.9999309043517982,0.9901711891252968
0.0001463719276722,LIB,3,6,6,0.4981944008534792,0.649471220015054
0.6770179451542853,POP,3,0,1,0.9052242032892066,0.8860377488259894
0.4923962702251049,PRG,1,2,4,0.7948850019381375,0.9421192525790028
0.0001181366573503,CON,2,7,5,0.7589576957912254,0.775826459174897
0.0521746602197687,SD,7,4,0,0.7287636450419491,0.7265606247631912
0.8599461849209831,PRG,1,5,4,0.8849525349763979,0.9787522278380388
0.0535340490350136,CON,2,7,5,0.7883470292300034,0.5152230480722096
2.479374082870829,STY,3,3,6,0.5590179720181133,0.8251926442722408
0.7437074978236746,CON,2,0,5,0.5347604556593902,0.41353125775852884
2.652452604348729,CON,2,9,9,0.8055441795038076,0.8833008255282542
0.0001070407896517,STY,3,3,3,0.7357522794811875,0.8832876432526888
0.3881898109093183,LIB,4,1,1,0.8474078612762459,0.5381313301702497
0.1348571710462542,SD,7,4,0,0.7261621206008156,0.8572606243995702
0.0109371616511278,C7,1,1,2,0.9516149740458009,0.845067299679107
0.376656114645426,CUP,9,7,5,0.667450255014763,0.7553614362722576
0.3203544835423711,CUP,6,7,5,0.5725605616782155,0.5582753137445515
0.662122656044321,C7,1,5,2,0.9263502624734653,0.9628989247346419
0.5536570620844031,LIB,3,6,6,0.4697571533296563,0.6841897898895671
0.0047763193388491,PRG,1,5,4,0.9220579399764363,0.9814573742293304
0.04185082374207,CUP,9,9,6,0.5129832026974703,0.5693939630864695
0.3699723004997815,CON,2,9,9,0.8857166658527048,0.8906058949544347
0.0985970905727328,LIB,5,6,7,0.8650427916037147,0.5690790063146131
0.5417156140674402,C7,1,1,7,0.7220886629146254,0.8726247854370036
0.0007510459244638,POP,3,0,1,0.9735903822067089,0.707137699011207
0.0211496905277508,PRG,1,5,4,0.9337359964064439,0.9546776547239
0.3059562810937619,CON,2,9,6,0.773899389446925,0.6777292012132949
0.0193040052446256,C7,1,1,2,0.9839985219116402,0.9730775953356006
1.43708048088799,NAT,8,8,8,0.5333304248509287,0.45193351283563366
1.072479195237876,LIB,5,6,7,0.7499437816877282,0.39154087677285326
1.015481382986602,CUP,9,9,6,0.726950013106537,0.6169640517371545
0.0119493634027936,C7,6,7,7,0.874217110570895,0.6627034659633126
0.2891197308306531,C7,4,1,7,0.632545107121225,0.3727659489186969
0.4992656628806291,CUP,6,7,5,0.4198721067978976,0.7985450866920913
0.1783164745206535,POP,3,0,1,0.9387791820978701,0.993037716133871
1.19779472993034,POP,3,0,1,0.9982770810313862,0.7564347016895505
7.953014408028504,STY,3,3,3,0.9848975365767803,0.8716367743218716
0.4825810211913198,C7,9,6,7,0.4834860302726997,0.40444135598485875
0.2567605507353596,LIB,5,2,1,0.7656837057024644,0.6709010622345034
0.5270577525251238,NAT,8,8,8,0.9371372439076859,0.9550958795241224
0.0363007345277468,DSA,5,4,0,0.4877640288729429,0.6448154635464475
0.9508806815647898,C7,1,1,2,0.9679920202500829,0.9366357432810476
1.019653533685379,CON,2,9,9,0.9252145071684357,0.9221916524996144
0.7477792970715658,NAT,2,8,8,0.40649629488212013,0.5139113148677923
0.0616887562881995,CUP,9,9,6,0.5001027107457735,0.5494252517326045
0.3375540989874858,C7,1,6,2,0.6182246376743021,0.5515937620857897
0.0001057448475927,CUP,9,9,9,0.5988041811044335,0.6317324634489804
1.961132210250232,CUP,6,7,5,0.5969057172170319,0.49169351226951996
1.685983689102328,C7,6,7,7,0.8197453913614066,0.5935026435357081
0.9271972748169584,NAT,8,8,8,0.7183547310684775,0.7335810767328301
1.963603386299284,CUP,2,9,9,0.6197868450230928,0.5367800315332213
0.0271725658862509,POP,3,0,1,0.8598998440717774,0.6898465887427696
