w,prod_cluster,prod_party,sixdim,conf5,conf6,fp_engage
1.064636139511872,5,POP,0,0.8860865877031009,0.8695389296682368,-1.0329433136966706
1.036613914608522,0,CON,5,0.7818938415537798,0.9484480629533929,-0.5823583500365092
1.046652691180493,0,CON,5,0.9461671038364587,0.9678744110546168,-0.8092051134709229
0.0001457997833777248,0,CON,5,0.6139712927497953,0.588447645808196,1.7089749689092961
1.318715308505999,1,SD,9,0.9451027228342482,0.9590420167119281,1.0778750848096352
0.5799497795133322,0,CON,5,0.686335538431596,0.7560185810731003,0.14716750878694262
0.004826698464636952,7,C7,5,0.6624982625671324,0.8792029720007609,-1.3601957781877303
0.4018028532383823,1,SD,6,0.5515935820532438,0.8797001277948865,0.34800385414516405
0.5354530881194579,2,STY,6,0.4569168158490468,0.7409422817496959,-1.471968510619086
5.209012314673824,3,NAT,2,0.40773214046124,0.43173187472361574,-1.6266118538533945
1.378877734530082,4,LIB,1,0.9241536067919888,0.39468930010305786,-1.4358627188536075
2.555903575124733,2,STY,6,0.565511423061546,0.38502058749542756,0.7279512069979632
0.3431291768561286,1,SD,9,0.6243595356357432,0.7662532379017394,0.701667407713608
0.2484170561915378,3,NAT,2,0.8478303134848164,0.8592214946234575,-1.232868821599363
0.0001573740932959909,1,SD,6,0.8335815517674818,0.5010186244636665,-1.6266118538533945
0.9190249500821586,7,C7,1,0.4031413496311167,0.6879090141851522,-0.024292914211827093
3.588774993252886,1,SD,9,0.9587656514661858,0.938710696375793,0.622800109276218
0.4155928029958461,8,DSA,4,0.5435934848756437,0.4316667345786007,-2.019831925564112
0.7087630199666706,7,C7,1,0.8678345082580166,0.6532269509513116,1.6170721125828973
0.04620132003947478,0,CON,5,0.8970087834156397,0.8445024119850668,1.2696099597234893
0.0001457997833777248,6,CUP,8,0.6040964873711953,0.638633589513163,-1.4676821640490227
1.749861860063199,2,STY,6,0.5075243906732251,0.9456844313495635,0.2557525967171521
3.858510576703531,7,C7,1,0.7090611310476634,0.756272428488328,1.337775851412475
0.9461663650784565,0,CON,5,0.5231463387028882,0.8086470274752213,-0.9750480174399982
0.8520118646348117,1,SD,9,0.4308230386591571,0.5165117299622747,0.5138501387163463
0.8939738096116493,8,DSA,4,0.7911843817746859,0.8043816433146976,0.29421026076610884
1.934679805819978,1,SD,6,0.7247376203845415,0.8327081394731082,1.745255120938908
2.735095985575196,1,SD,9,0.9555930710398728,0.9589034388562896,1.3393338837793523
0.4540090686033441,1,SD,9,0.9556073099163443,0.8642211880577617,0.8257379981514367
0.8523792741231543,3,NAT,2,0.9746156943779928,0.973320353480718,-0.329199744643375
0.455868103459296,1,SD,6,0.9047661161562872,0.9538072768539141,-0.9576564113286121
2.275590092797585,1,SD,9,0.9267291302089912,0.849858596744341,0.6213798037324741
1.009292996631902,0,CON,5,0.4227430946265662,0.5735133015681101,0.7247072174196543
2.075264169281082,4,LIB,1,0.5292363249513847,0.696070294253138,-0.4739397420853051
0.4459851460073663,3,NAT,2,0.6473716874017751,0.795005235370179,-0.05410174497948888
0.5117212286843097,9,PRG,3,0.7480684771307722,0.8225314913162445,1.5100284190721547
0.03580149276915546,4,LIB,1,0.577671057408702,0.9320820638071425,0.18888647555478033
0.3379447013281978,7,C7,1,0.6974080388579545,0.6075369483513523,0.2580577923454137
0.2620202630341752,8,DSA,4,0.876912165196141,0.8776367708180239,0.2076911540552765
0.003972370121644564,2,STY,0,0.7244529052229325,0.621723091029514,-0.9750480174399982
1.653615393799886,0,CON,5,0.6826819800352998,0.4634263507130555,-1.455523313328549
2.012356834378102,9,PRG,4,0.9279195843927994,0.9010484606126279,-0.9506991224526146
1.019416127347434,0,CON,5,0.5273483066538162,0.5256383209516406,-0.001905265701908971
0.4992656628806291,1,SD,6,0.8894123242267702,0.5126338954662515,0.23593360902024657
0.3994917380373995,0,CON,5,0.7966886877530845,0.8322446487797216,-0.3863905102170513
0.5475472389244956,0,CON,5,0.8427236914999703,0.7759486223965748,1.6526320932225702
6.454316776596041,2,STY,6,0.9241953105488572,0.982552380051974,-0.4649202384745546
0.0001451242821529261,2,STY,0,0.8735967127890683,0.8328789278272174,0.6690827702976101
0.0001421062284515203,1,SD,6,0.9733740416066862,0.5872072351398927,-0.2054386772459781
0.3876010269565668,0,CON,2,0.4803559985809028,0.4972335227699988,0.036151394861592016
2.436253647888531,1,SD,6,0.5257396054891891,0.8420384442279547,-0.4005580247808343
0.238874434746329,8,DSA,4,0.7300630932615859,0.8947136160052127,-1.455523313328549
0.0001611594219148934,1,SD,6,0.6911007751111573,0.9307854315665001,-0.9506991224526146
0.2101886110106706,4,LIB,1,0.9076089931338532,0.5602434801424582,-0.47377602382659423
0.1727257434455291,0,CON,5,0.7029716050220504,0.6636159239562249,1.3213260841889762
1.717105608853826,0,CON,5,0.6654262993331432,0.6499934498784529,-0.78006130964662
0.01654936316611523,1,SD,6,0.646898263196639,0.9062324699081735,-0.9750480174399982
1.201867449052703,1,SD,9,0.4807090421328531,0.7660800011883543,1.1610791612827533
1.8724940324444,1,SD,6,0.5938776016631298,0.9107260905057922,-1.3508965285293733
1.132658807757652,9,PRG,3,0.8198577084458099,0.782834695102262,1.9805106876492742
0.1536894306300784,4,LIB,1,0.8760182294173743,0.6359915421817388,0.9741072150239147
0.0002956988120934871,1,SD,6,0.7335271805419042,0.9670608131797094,-0.14569440577310358
0.04818031207116925,2,STY,0,0.9859016533310524,0.7475266455454741,-0.24183218058561348
0.3295278452045557,1,SD,5,0.4687743553822738,0.39235558299633627,-0.2949390952596186
0.0006057396002456216,5,POP,0,0.8972879258494638,0.9997750488133892,-0.5088383707013633
0.008225483979340037,3,NAT,2,0.9209851414539474,0.8774512578271111,-2.019831925564112
1.035803866633598,6,CUP,8,0.4373632968678456,0.7046909895793406,0.07472119473469593
0.1573080948095529,9,PRG,3,0.8663099737263904,0.9079795992335764,1.1783368319868237
0.7197955850889989,9,PRG,3,0.7758288648904509,0.7163740481147601,0.49237382655585027
0.7624809330902046,3,NAT,2,0.9443601211693644,0.9447347134003465,-0.4282960046747287
0.008498892542243742,4,LIB,6,0.5305468746809906,0.8750286204012213,-1.2043055301886878
0.4353468981393744,7,C7,5,0.7670078758056795,0.9075441269461502,-0.816953501513053
0.5790455462219689,4,LIB,1,0.6037071584996317,0.5029674157722168,0.7411403932902797
0.01897080230360251,8,DSA,4,0.8496634769800181,0.8461989005830526,-0.6523054101590806
1.342346153959358,7,C7,5,0.6733259341004548,0.7877392171462562,-1.6266118538533945
1.087225890921717,9,PRG,3,0.9046556439944876,0.8661720230348158,0.4522146868355864
