variable,domain,type,stat_label,question,overall,CON,SD,STY,REF,CTR,LIB,CON/CTR,CON/SD,CON/STY,SD/STY,SD/CON,SD/CTR,SD/LIB,STY/REF,STY/SD,STY/CON,REF/STY,CON/REF,CON/NAT,LIB/CTR,REF/SD,CTR/LIB,PRG/DSA,cond_chamber,irv_chamber,cond_pure_chamber,irv_pure_chamber,cond_bloc1,cond_bloc2,cond_bloc3,cond_bloc4,irv_bloc1,irv_bloc2,irv_bloc3,irv_bloc4
CC24_424,Elections & Trust,trust_dist,% Not very much,Trust in state government (1=Great deal … 4=None at all),31.65,33.45,33.37,37.87,38.59,21.17,22.05,28.8217,33.4144,35.3064,34.8622,33.4083,27.27,27.71,38.194,35.62,36.068,38.3244,35.0434,32.862,21.698,36.241,21.61,29.597,30.0261,30.9312,28.3198,30.6164,,31.3279,36.1174,31.41,33.2398,35.3064,30.3506,29.9921
CC24_424,Elections & Trust,trust_dist,% None at all,Trust in state government (1=Great deal … 4=None at all),13.09,9.94,8.6,17.85,26.67,4.18,5.78,7.7691,9.343,13.2622,11.6673,9.2421,6.39,7.19,21.819,13.225,14.6251,23.4163,15.1263,17.9368,5.14,18.5385,4.98,11.417,8.3769,10.1016,7.4027,8.358,,9.1355,14.2474,7.9967,15.037,13.2622,8.2601,7.9153
CC24_312a,Approval,approval4,Weighted mean,Job approval — President Biden,2.8887,3.674,2.1854,2.7118,3.7169,3.0209,1.7032,3.4278,3.0108,3.2699,2.36,2.8987,2.6032,1.9443,3.1641,2.4486,3.1041,3.3461,3.6873,3.8202,2.2303,3.0277,2.362,2.0,2.9228,2.927,2.8909,2.8003,,3.2512,2.5068,2.2148,3.7604,3.2699,3.2514,2.1186
CC24_312a,Approval,approval4_dist,% Strongly approve,Job approval — President Biden,16.69,3.0,26.59,17.08,2.43,14.15,45.84,7.2024,13.5093,8.9136,23.4365,15.2857,20.37,36.215,10.4875,21.835,11.3396,7.8344,2.8233,1.5692,33.164,13.302,29.995,30.12,15.2838,16.1488,15.9216,18.767,,9.7786,20.7838,27.1575,2.1506,8.9136,9.8968,30.6233
CC24_312a,Approval,approval4_dist,% Somewhat approve,Job approval — President Biden,24.53,7.53,42.12,28.34,6.23,19.64,42.1,12.0943,22.9398,16.2702,37.5506,25.5445,30.88,42.11,18.3905,35.23,19.8558,14.3864,7.127,3.9334,33.116,22.3805,30.87,48.445,23.7746,23.294,24.1839,25.7906,,16.6498,33.7069,40.245,5.3984,16.2702,16.5777,40.6081
CC24_312a,Approval,approval4_dist,% Somewhat disapprove,Job approval — President Biden,11.99,8.55,17.44,20.89,8.55,16.19,7.96,11.4295,12.5105,13.7328,18.584,13.1799,16.815,12.7,15.337,19.165,15.859,13.1022,8.55,5.4091,11.252,12.5505,12.075,12.744,14.317,12.2642,14.7829,12.0894,,12.2511,19.5463,16.5458,6.7178,13.7328,12.013,15.0507
CC24_312a,Approval,approval4_dist,% Strongly disapprove,Job approval — President Biden,46.78,80.92,13.85,33.68,82.78,50.02,4.1,69.2738,51.0403,61.0792,20.4256,45.9899,31.935,8.975,55.775,23.765,52.9397,64.667,81.4966,89.0883,22.468,51.7615,27.06,8.694,46.6238,48.2924,45.1112,43.353,,61.3199,25.9569,16.0517,85.7329,61.0792,61.5125,13.7177
CC24_312b,Approval,approval4,Weighted mean,Job approval — U.S. Congress,3.076,3.0242,3.061,2.9039,3.2644,2.786,3.1679,2.9344,3.0406,2.9737,3.0089,3.0434,2.9235,3.1144,3.0661,2.9825,2.9529,3.1314,3.0987,3.1236,3.0151,3.1729,2.977,3.2888,2.9622,3.0297,2.935,3.0406,,2.9751,2.9651,3.047,3.0884,2.9737,2.9707,3.0702
CC24_312b,Approval,approval4_dist,% Strongly approve,Job approval — U.S. Congress,2.54,1.85,2.24,4.89,1.66,7.35,1.95,3.923,2.0237,3.1268,3.1187,2.0531,4.795,2.095,3.4365,3.565,3.6506,2.8515,1.7911,1.1983,4.11,1.921,4.65,0.386,3.7497,2.7219,4.3506,2.4386,,3.1925,3.8579,2.6417,1.4649,3.1268,3.2997,2.495
CC24_312b,Approval,approval4_dist,% Somewhat approve,Job approval — U.S. Congress,20.68,20.77,22.04,28.63,13.79,30.94,19.01,24.6031,21.3358,24.0712,24.2252,21.4314,26.49,20.525,21.952,25.335,25.4255,19.2645,18.6062,18.0113,23.782,17.5025,24.975,12.473,24.5719,22.1927,25.6049,21.7338,,23.4878,26.0634,22.5292,18.9804,24.0712,23.5459,21.8937
CC24_312b,Approval,approval4_dist,% Somewhat disapprove,Job approval — U.S. Congress,43.42,50.49,43.07,37.67,41.0,37.48,39.33,45.5865,47.1844,45.1056,41.2794,46.6257,40.275,41.2,39.1685,40.37,42.8967,39.7716,47.5481,48.0204,38.59,41.9315,38.405,45.017,43.3765,44.4683,42.229,45.1408,,45.9315,39.7731,42.2925,48.8042,45.1056,45.9329,41.6847
CC24_312b,Approval,approval4_dist,% Strongly disapprove,Job approval — U.S. Congress,33.36,26.89,32.64,28.8,43.55,24.23,39.71,25.8874,29.4516,27.6922,31.3667,29.8846,28.435,36.175,35.4375,30.72,28.0213,38.1087,32.0546,32.77,33.518,38.6405,31.97,42.124,28.2981,30.6136,27.8122,30.6834,,27.386,30.2956,32.5283,30.7504,27.6922,27.2198,33.9196
CC24_312c,Approval,approval4,Weighted mean,Job approval — U.S. Supreme Court,2.8519,2.214,3.3809,2.9346,2.519,2.4258,3.6724,2.2938,2.7339,2.5167,3.2329,2.8217,2.9034,3.5267,2.7476,3.1578,2.6408,2.6723,2.3086,2.0714,3.1738,2.9069,3.0491,3.817,2.7135,2.7497,2.7013,2.861,,2.4843,3.1084,3.3256,2.1387,2.5167,2.4698,3.3953
CC24_312c,Approval,approval4_dist,% Strongly approve,Job approval — U.S. Supreme Court,11.79,21.92,2.47,6.85,12.73,19.31,1.2,20.9363,13.255,15.5906,3.9224,11.7904,10.89,1.835,9.496,4.66,12.994,10.5609,19.0711,25.1148,8.444,8.113,10.255,0.165,13.7094,13.4005,14.1275,11.783,,17.3886,5.1441,3.7675,23.5462,15.5906,17.8877,3.1091
CC24_312c,Approval,approval4_dist,% Somewhat approve,Job approval — U.S. Supreme Court,30.14,47.65,15.38,29.08,45.41,39.08,5.06,44.42,33.2737,39.8506,19.9229,30.8438,27.23,10.22,36.4285,22.23,36.651,39.3859,46.9556,51.8297,18.668,31.8965,22.07,3.169,33.1183,32.4168,33.0667,29.1782,,39.7333,23.7443,16.495,50.0303,39.8506,39.8946,14.3082
CC24_312c,Approval,approval4_dist,% Somewhat disapprove,Job approval — U.S. Supreme Court,19.16,17.54,23.75,27.83,19.1,21.33,19.04,18.9685,20.3066,21.8618,25.1029,20.7742,22.54,21.395,23.9015,25.79,23.6348,22.3205,18.0236,13.865,19.956,21.1925,20.185,11.473,21.2884,19.9999,21.36,20.1946,,19.9344,26.241,23.1558,15.4366,21.8618,19.5704,22.5387
CC24_312c,Approval,approval4_dist,% Strongly disapprove,Job approval — U.S. Supreme Court,38.91,12.89,58.4,36.24,22.77,20.28,74.7,15.6753,33.1647,22.697,51.0517,36.5916,39.34,66.55,30.1785,47.32,26.7202,27.7391,15.9528,9.1905,52.932,38.8035,47.49,85.19,31.884,34.183,31.4459,38.8442,,22.9437,44.8706,56.5817,10.9872,22.697,22.6474,60.044
pew_churatd,Religion,ordinal,Weighted mean,Church attendance (1=More than once/week … 6=Never),4.3047,3.8983,4.8238,3.9597,4.1155,3.7676,4.8051,3.849,4.3106,3.9241,4.5373,4.3803,4.2957,4.8145,4.0298,4.3918,3.9347,4.058,3.9656,3.8762,4.3901,4.4342,4.2864,5.191,4.1681,4.2491,4.1369,4.3476,,4.0199,4.2963,4.7342,3.891,3.9241,4.0261,4.7422
pew_churatd,Religion,ordinal_dist,% More than once/week,Church attendance (1=More than once/week … 6=Never),6.93,9.68,2.3,10.57,7.99,10.82,2.87,10.1097,6.3922,10.0538,5.0423,5.8365,6.56,2.585,9.409,6.435,10.2071,8.9418,9.1561,10.6404,6.05,5.4295,6.845,0.846,7.6639,7.1218,7.8802,6.1724,,8.8222,7.3491,3.0575,10.1966,10.0538,8.6853,3.1014
pew_churatd,Religion,ordinal_dist,% Once/week,Church attendance (1=More than once/week … 6=Never),16.81,21.32,9.45,20.57,19.62,24.28,11.07,22.4356,16.0319,21.005,13.1374,15.1381,16.865,10.26,20.1425,15.01,20.8758,19.9705,20.793,21.8835,16.354,15.0435,17.675,6.329,18.2549,17.168,18.8173,15.881,,20.0145,16.2391,10.8208,21.6048,21.005,20.0031,10.9144
pew_churatd,Religion,ordinal_dist,% 1–2x/month,Church attendance (1=More than once/week … 6=Never),6.59,8.21,5.53,7.41,6.91,8.66,5.64,8.3796,7.0161,7.874,6.1534,6.8143,7.095,5.585,7.185,6.47,7.7362,7.0945,7.807,7.1761,6.848,6.289,7.15,3.676,7.4056,7.0097,7.5253,6.9236,,7.8301,6.6778,5.8,7.5733,7.874,7.8578,5.7668
pew_churatd,Religion,ordinal_dist,% Few times/year,Church attendance (1=More than once/week … 6=Never),13.26,15.41,13.21,13.8,13.52,14.14,11.04,14.9313,14.4299,14.7338,13.4056,14.2642,13.675,12.125,13.674,13.505,14.4564,13.6233,14.8241,14.8073,12.28,13.3805,12.59,9.749,14.1702,13.9809,14.0912,13.8612,,14.7127,13.5702,13.1067,15.0096,14.7338,14.7089,12.7183
pew_churatd,Religion,ordinal_dist,% Seldom,Church attendance (1=More than once/week … 6=Never),21.34,21.04,25.3,19.08,22.2,17.78,21.87,19.8113,22.9378,20.2168,23.2374,23.2586,21.54,23.585,20.484,22.19,19.8791,21.049,21.3996,20.4912,20.234,23.595,19.825,20.853,21.2987,21.8158,20.89,22.3604,,20.928,21.5025,24.3875,20.7498,20.2168,20.9604,23.8747
pew_churatd,Religion,ordinal_dist,% Never,Church attendance (1=More than once/week … 6=Never),35.06,24.34,44.2,28.57,29.75,24.32,47.51,24.3325,33.1876,26.1166,39.0171,34.6831,34.26,45.855,29.101,36.385,26.8454,29.3147,26.0171,24.9966,38.234,36.2525,35.915,58.554,31.2035,32.9002,30.7931,34.798,,27.6909,34.6574,42.8192,24.8628,26.1166,27.7827,43.6177
pew_religimp,Religion,ordinal,Weighted mean,Importance of religion (1=Very important … 4=Not at all important),2.2895,1.8674,2.6814,2.0918,2.0313,1.9027,2.7807,1.8807,2.23,1.9616,2.4859,2.2913,2.2921,2.731,2.0646,2.3866,2.0003,2.0536,1.9182,1.8408,2.4295,2.3238,2.3417,3.2716,2.1619,2.2134,2.1481,2.2931,,2.0152,2.3214,2.6248,1.8561,1.9616,2.0176,2.6514
pew_religimp,Religion,ordinal_dist,% Very important,Importance of religion (1=Very important … 4=Not at all important),36.11,48.48,19.72,42.43,43.65,49.94,20.59,49.0303,35.6674,45.939,27.2506,33.5018,34.83,20.155,42.979,31.075,44.8966,43.1999,46.9827,50.93,32.33,32.8815,35.265,10.092,39.0676,37.3482,39.8382,34.356,,43.9131,33.5852,22.3108,49.7844,45.939,43.8541,22.0842
pew_religimp,Religion,ordinal_dist,% Somewhat important,Importance of religion (1=Very important … 4=Not at all important),23.67,27.37,25.8,25.18,26.05,22.8,20.7,25.6476,26.6706,26.4502,25.5944,26.5523,24.3,23.25,25.5715,25.49,26.0729,25.7291,26.9608,25.3169,21.54,25.9375,21.75,13.676,25.2989,25.2481,24.8098,25.4034,,26.0844,25.4215,25.125,26.1383,26.4502,25.9492,24.3294
pew_religimp,Religion,ordinal_dist,% Not too important,Importance of religion (1=Very important … 4=Not at all important),15.38,13.08,21.12,13.17,13.82,14.31,18.76,13.5436,16.6618,13.1178,18.4838,17.2672,17.715,19.94,13.4625,17.145,13.1333,13.5802,13.3094,12.492,16.98,17.105,16.535,15.198,16.018,16.1216,16.0661,16.8208,,14.5702,16.2663,20.3558,12.7561,13.1178,14.7848,19.9556
pew_religimp,Religion,ordinal_dist,% Not at all important,Importance of religion (1=Very important … 4=Not at all important),24.84,11.07,33.37,19.22,16.48,12.95,39.95,11.7786,21.0046,14.493,28.6779,22.6838,23.16,36.66,17.987,26.295,15.8972,17.4908,12.7471,11.2611,29.15,24.0805,26.45,61.027,19.6186,21.2851,19.2888,23.4232,,15.4339,24.731,32.2167,11.3212,14.493,15.4137,33.6375
pew_bornagain,Religion,binary,% Supporting,Born-again or evangelical Christian,31.2824,42.5602,19.1665,37.7053,39.8736,43.0441,14.1411,42.7426,32.1383,40.5211,25.314,30.3768,31.1053,16.6538,38.681,28.4359,39.6846,39.0737,41.7274,45.0722,25.7023,30.5554,28.5926,5.1852,34.5922,32.9446,35.1313,30.098,,38.7119,30.4851,20.7375,43.9561,40.5211,38.6207,19.5911
ideo5,Demographics,ordinal,Weighted mean,Ideological self-identification (1=Very Liberal … 5=Very Conservative),3.0532,3.8076,2.4795,2.9469,3.7281,3.3999,2.1897,3.6539,3.2159,3.4461,2.6345,3.1159,2.9397,2.3346,3.2984,2.7132,3.2978,3.4399,3.783,4.0048,2.6738,3.1662,2.7948,1.6017,3.1898,3.186,3.1836,3.0646,,3.4645,2.7649,2.532,3.9206,3.4461,3.4746,2.4644
ideo5,Demographics,ordinal_dist,% Very Liberal,Ideological self-identification (1=Very Liberal … 5=Very Conservative),12.68,1.19,14.0,7.75,2.89,4.27,21.77,2.3509,6.8969,3.9452,11.9275,7.8614,9.135,17.885,5.563,10.875,5.0755,4.6829,1.717,0.8372,14.77,7.8895,13.02,53.141,6.884,7.7155,6.8867,9.0846,,4.215,10.1842,13.8367,1.0281,3.9452,4.1877,15.3256
ideo5,Demographics,ordinal_dist,% Liberal,Ideological self-identification (1=Very Liberal … 5=Very Conservative),17.76,3.13,34.17,18.1,3.55,9.4,41.02,5.4932,16.9583,9.4174,28.8412,19.2956,21.785,37.595,11.5525,26.135,11.9967,8.9175,3.2602,1.8511,28.372,17.329,25.21,34.197,16.278,17.486,16.1712,20.2476,,10.1639,24.3587,32.6767,2.3948,9.4174,10.094,34.2357
ideo5,Demographics,ordinal_dist,% Moderate,Ideological self-identification (1=Very Liberal … 5=Very Conservative),34.4,32.22,43.41,51.41,35.05,41.62,34.22,35.7629,37.2051,40.2798,46.0628,38.0478,42.515,38.815,44.048,47.41,43.5862,41.0852,33.0973,25.4384,37.18,38.812,37.92,12.179,39.7357,36.9159,40.1735,37.0966,,37.0819,48.2943,42.495,28.3372,40.2798,36.5245,41.1942
ideo5,Demographics,ordinal_dist,% Conservative,Ideological self-identification (1=Very Liberal … 5=Very Conservative),21.89,40.64,6.71,17.17,34.9,31.49,2.44,37.1914,25.5242,30.7826,10.1785,22.9693,19.1,4.575,25.1485,11.94,26.7387,28.3594,38.8606,39.7482,14.06,22.2145,16.965,0.323,25.1729,24.2437,25.2235,22.2598,,32.0237,13.0962,8.4192,39.9715,30.7826,32.4507,7.1483
ideo5,Demographics,ordinal_dist,% Very Conservative,Ideological self-identification (1=Very Liberal … 5=Very Conservative),13.27,22.82,1.7,5.56,23.62,13.23,0.55,19.2055,13.411,15.5708,2.98,11.8207,7.465,1.125,13.687,3.63,12.5969,16.9577,23.068,32.13,5.622,13.756,6.89,0.163,11.9284,13.6375,11.5459,11.3088,,16.5153,4.0567,2.565,28.2715,15.5708,16.7439,2.0898
CC24_330a,Demographics,ordinal,Weighted mean,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),4.1069,5.3683,3.1107,3.8995,5.2187,4.6484,2.619,5.097,4.3625,4.7514,3.3723,4.1925,3.8796,2.8649,4.4931,3.5051,4.4983,4.732,5.3219,5.6884,3.4308,4.2701,3.6337,1.8078,4.3101,4.3057,4.2964,4.1032,,4.7795,3.5923,3.1979,5.5512,4.7514,4.7955,3.0839
CC24_330a,Demographics,ordinal_dist,% Very Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),11.37,1.34,12.02,7.25,2.13,4.53,19.88,2.5423,6.0979,3.8222,10.4383,6.9021,8.275,15.95,4.946,9.635,4.8405,4.0188,1.5849,0.7275,13.74,6.5805,12.205,48.268,6.3235,6.9644,6.39,8.1928,,4.0135,9.1078,12.0508,1.0031,3.8222,3.9956,13.5217
CC24_330a,Demographics,ordinal_dist,% Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),13.83,1.76,25.7,12.61,2.48,6.69,32.28,3.6181,12.4253,6.317,21.3594,14.228,16.195,28.99,8.0515,19.155,8.1865,6.217,1.9832,1.0985,22.044,12.929,19.485,31.781,11.9039,12.9874,11.8551,15.1772,,7.1567,17.7081,24.6642,1.3927,6.317,7.1547,26.0674
CC24_330a,Demographics,ordinal_dist,% Somewhat Liberal,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),9.49,2.83,18.72,11.68,3.2,7.06,21.18,4.4243,9.909,6.547,16.3855,11.1055,12.89,19.95,7.864,15.2,8.0719,6.3283,2.9447,1.5805,15.532,10.184,14.12,11.475,9.9138,10.1766,9.9522,11.507,,6.7105,14.4218,17.9533,2.1107,6.547,6.6514,18.5701
CC24_330a,Demographics,ordinal_dist,% Moderate,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),25.52,23.33,32.97,41.28,26.82,30.67,22.15,26.0964,27.6246,30.869,35.7256,28.3505,31.82,27.56,34.773,37.125,33.9618,32.1543,24.4119,17.0825,25.558,29.5875,26.41,8.032,29.632,27.0131,29.8684,27.006,,27.4652,38.0435,31.8767,19.7758,30.869,26.8478,30.3207
CC24_330a,Demographics,ordinal_dist,% Somewhat Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),10.06,15.62,5.52,11.13,16.61,14.91,2.44,15.3524,11.1204,13.7342,7.3803,10.3599,10.215,3.98,13.596,8.325,12.9606,14.5884,15.9269,14.3754,7.428,11.6195,8.675,0.283,11.7291,10.8119,11.9225,10.0204,,13.6176,8.9451,6.0458,14.9196,13.7342,13.6882,5.3582
CC24_330a,Demographics,ordinal_dist,% Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),17.31,33.79,3.44,10.69,26.45,24.47,1.38,30.2773,20.2691,24.088,5.8441,17.9837,13.955,2.41,17.782,7.065,20.1079,20.6361,31.5146,34.9709,10.616,16.0955,12.925,0.126,19.5177,19.3282,19.4845,17.5398,,25.7187,7.8664,5.0208,34.2892,24.088,26.1794,4.1664
CC24_330a,Demographics,ordinal_dist,% Very Conservative,Ideology self-placement 7-pt (1=Very Liberal … 7=Very Conservative),12.42,21.33,1.62,5.36,22.31,11.67,0.69,17.6891,12.5492,14.6226,2.8602,11.065,6.645,1.155,12.9875,3.49,11.871,16.0571,21.6338,30.1598,5.082,12.9995,6.18,0.035,10.9769,12.7146,10.5243,10.5534,,15.3162,3.9034,2.38,26.506,14.6226,15.4811,1.9887
pid3,Demographics,categorical_dist,% Democrat,Party identification (3-point),34.18,10.32,54.02,35.88,9.67,25.34,68.92,15.981,29.7884,21.0552,48.0048,33.079,39.68,61.47,24.0855,44.95,25.4592,19.3389,10.1185,5.8414,51.488,29.6275,47.13,70.666,31.0159,31.6413,31.509,35.7556,,21.7377,42.9449,52.8717,7.6907,21.0552,21.6803,55.8899
pid3,Demographics,categorical_dist,% Republican,Party identification (3-point),29.97,58.32,6.98,17.04,45.82,43.8,3.63,52.8474,35.448,40.9824,10.3159,31.5821,25.39,5.305,29.991,12.01,33.8699,35.2031,54.445,58.9766,19.698,28.342,23.715,0.118,34.3751,33.7164,34.55,30.9524,,44.7626,13.122,9.7692,58.3801,40.9824,45.759,8.2443
pid3,Demographics,categorical_dist,% Independent,Party identification (3-point),27.28,25.11,29.84,29.35,32.7,26.88,24.11,25.7771,27.2172,26.8908,29.6775,27.5734,28.36,26.975,30.8575,29.595,27.6214,31.4642,27.4629,27.805,25.218,31.413,25.495,21.264,27.3467,27.3147,27.3767,26.6998,,26.4731,29.5408,29.1158,26.8782,26.8908,26.3759,28.2141
pid3,Demographics,categorical_dist,% Other,Party identification (3-point),4.02,3.46,2.32,4.69,5.88,1.59,2.08,2.7552,2.9521,3.9766,3.1059,2.8663,1.955,2.2,5.2255,3.505,4.1885,5.441,4.2102,5.2877,1.884,4.278,1.835,6.225,2.6398,3.0974,2.3759,2.702,,2.9999,3.767,2.2392,4.5887,3.9766,2.7922,2.288
pid3,Demographics,categorical_dist,% Not sure,Party identification (3-point),4.55,2.79,6.85,13.03,5.93,2.39,1.26,2.6392,4.5987,7.0908,8.8993,4.9044,4.62,4.055,9.835,9.94,8.8552,8.5492,3.7634,2.0893,1.712,6.344,1.825,1.723,4.6248,4.2326,4.191,3.8936,,4.0274,10.6231,6.0125,2.4624,7.0908,3.3943,5.3701
gender4,Demographics,categorical_dist,% Man,Gender,48.62,48.95,44.62,39.27,51.21,54.4,51.95,51.0041,47.021,44.8844,42.8459,46.6949,49.51,48.285,44.643,41.945,43.2165,46.8053,49.6506,56.1481,52.93,48.2445,53.175,46.978,48.535,49.2371,49.5998,48.3938,,48.6982,41.3536,46.0458,53.2073,44.8844,49.5677,46.8336
gender4,Demographics,categorical_dist,% Woman,Gender,50.7,50.85,54.82,60.37,48.69,45.48,47.8,48.826,52.6186,54.8484,56.6604,52.9176,50.15,51.31,55.114,57.595,56.4887,52.9988,50.1804,43.6225,46.872,51.4485,46.64,49.996,51.1647,50.4485,50.12,51.2822,,51.0511,58.2085,53.4567,46.5782,54.8484,50.1899,52.7132
gender4,Demographics,categorical_dist,% Non-binary,Gender,0.56,0.08,0.54,0.36,0.06,0.03,0.19,0.0612,0.2849,0.1976,0.4803,0.3196,0.285,0.365,0.225,0.45,0.2458,0.1707,0.0738,0.0408,0.126,0.276,0.11,2.512,0.2293,0.2303,0.2078,0.25,,0.1602,0.4301,0.4683,0.0566,0.1976,0.1473,0.4201
gender4,Demographics,categorical_dist,% Other,Gender,0.12,0.12,0.01,0.0,0.04,0.09,0.06,0.1087,0.071,0.0696,0.0067,0.0627,0.05,0.035,0.018,0.005,0.0489,0.0252,0.0952,0.1837,0.072,0.0265,0.075,0.511,0.0679,0.0804,0.0694,0.0706,,0.0891,0.0039,0.0208,0.1551,0.0696,0.0934,0.0265
race,Demographics,categorical_dist,% White,Race/ethnicity,67.25,78.39,56.7,43.36,70.24,66.18,69.36,73.7881,68.7271,63.6774,52.2765,67.0938,61.44,63.03,55.456,50.03,57.6417,60.324,75.8635,79.7522,68.088,64.147,67.77,73.178,65.577,67.8754,65.4322,68.5938,,70.2895,48.5555,58.545,78.9741,63.6774,71.5567,60.0388
race,Demographics,categorical_dist,% Black,Race/ethnicity,11.64,5.96,16.39,27.29,9.48,11.87,12.02,8.1875,10.6066,14.9186,20.0044,11.3919,14.13,14.205,19.2755,21.84,18.5938,16.0501,7.0512,3.5884,11.96,12.5895,11.945,7.099,12.4888,11.1541,12.4165,10.9486,,10.1642,23.0448,15.6492,4.6675,14.9186,9.2556,15.35
race,Demographics,categorical_dist,% Hispanic,Race/ethnicity,9.61,6.69,13.07,15.12,8.26,9.72,9.22,7.832,9.5323,10.2306,13.7498,10.0127,11.395,11.145,12.033,14.095,11.6831,10.7907,7.1767,6.0138,9.42,10.4245,9.47,9.014,10.1627,9.56,10.1943,9.5064,,8.8367,14.3216,12.47,6.3361,10.2306,8.5589,11.9756
race,Demographics,categorical_dist,% Asian,Race/ethnicity,4.27,4.05,6.23,5.14,2.79,4.37,4.54,4.1706,5.0212,4.5078,5.8686,5.1853,5.3,5.385,4.0825,5.685,4.6956,3.6569,3.6594,2.9818,4.472,4.338,4.455,3.394,4.8977,4.6783,4.8753,4.8952,,4.523,5.5645,5.9342,3.3943,4.5078,4.5088,5.6748
race,Demographics,categorical_dist,% Native American,Race/ethnicity,1.15,1.05,0.72,1.65,1.71,1.42,0.54,1.1895,0.903,1.302,1.0284,0.8781,1.07,0.63,1.677,1.185,1.4054,1.6879,1.2546,1.6233,0.892,1.2645,0.98,0.382,1.0863,1.0674,1.1188,0.8858,,1.1118,1.2878,0.7633,1.4015,1.302,1.0857,0.7348
race,Demographics,categorical_dist,% Multiracial,Race/ethnicity,3.99,2.3,5.21,5.41,3.91,4.0,2.85,2.9407,3.5964,3.6062,5.2763,3.8155,4.605,4.03,4.735,5.31,4.1421,4.4634,2.7991,3.1918,3.31,4.495,3.425,5.471,3.9091,3.738,3.9886,3.5134,,3.2921,5.3321,4.9125,2.8618,3.6062,3.2323,4.5519
race,Demographics,categorical_dist,% Other,Race/ethnicity,1.73,1.39,1.36,1.51,3.18,1.86,1.18,1.5671,1.3766,1.4404,1.4097,1.3744,1.61,1.27,2.2615,1.435,1.4611,2.5639,1.9449,2.6983,1.452,2.361,1.52,0.866,1.5184,1.6322,1.5753,1.3838,,1.4855,1.4516,1.3867,2.1994,1.4404,1.5029,1.3432
race,Demographics,categorical_dist,% Middle Eastern,Race/ethnicity,0.35,0.15,0.31,0.52,0.43,0.58,0.29,0.3121,0.2213,0.3054,0.3796,0.2333,0.445,0.3,0.4795,0.415,0.3692,0.4632,0.2368,0.15,0.406,0.376,0.435,0.589,0.3504,0.286,0.3914,0.2612,,0.2839,0.4382,0.3308,0.1572,0.3054,0.2858,0.3242
educ,Demographics,categorical_dist,% No HS,Education level,6.31,7.16,5.64,11.15,7.08,7.2,2.35,7.1751,6.4828,8.8358,7.4671,6.3684,6.42,3.995,9.3185,8.395,9.5233,8.5814,7.1352,6.1702,4.29,6.432,4.775,2.123,6.8928,6.2895,6.7916,5.8768,,7.201,9.004,5.4958,6.5806,8.8358,6.9062,5.0303
educ,Demographics,categorical_dist,% HS grad,Education level,29.15,34.29,25.93,34.98,34.32,36.29,20.7,35.0438,30.5656,34.5798,28.931,29.9361,31.11,23.315,34.683,30.455,34.6987,34.5635,34.2993,29.8604,26.936,30.5445,28.495,14.315,32.0645,30.0814,32.4153,29.4332,,33.4358,31.4553,26.3575,31.7068,34.5798,33.3412,25.3628
educ,Demographics,categorical_dist,% Some college,Education level,19.87,17.9,22.35,20.26,22.44,17.61,18.35,17.7907,19.8825,18.8912,21.657,20.2176,19.98,20.35,21.241,21.305,19.2978,21.6358,19.3074,18.9486,18.054,22.3995,17.98,20.985,19.3614,19.5446,19.1908,19.4618,,18.6898,21.074,21.6217,18.629,18.8912,18.5997,21.0327
educ,Demographics,categorical_dist,% 2-year degree,Education level,10.1,10.31,10.93,10.63,10.39,9.9,10.11,10.1555,10.5862,10.4444,10.8305,10.6329,10.415,10.52,10.522,10.78,10.4995,10.4785,10.3348,10.2904,10.026,10.633,10.005,7.624,10.4028,10.4381,10.3322,10.456,,10.347,10.7468,10.7758,10.3006,10.4444,10.3146,10.6606
educ,Demographics,categorical_dist,% 4-year degree,Education level,21.46,19.68,21.27,15.43,17.48,18.49,26.94,19.2315,20.3883,17.895,19.3335,20.5081,19.88,24.105,16.3525,18.35,17.1627,16.7238,18.998,22.7817,23.56,19.1855,22.715,30.475,19.6738,20.9531,19.6333,21.287,,19.407,17.7045,21.5108,21.4325,17.895,19.657,22.4178
educ,Demographics,categorical_dist,% Post-grad,Education level,13.12,10.67,13.87,7.54,8.3,10.51,21.54,10.6097,12.0956,9.3554,11.771,12.3366,12.19,17.705,7.882,10.705,8.8161,8.0196,9.9353,11.9538,17.128,10.8065,16.025,24.468,11.6039,12.6923,11.6357,13.4844,,10.9231,10.0053,14.2292,11.3577,9.3554,11.1853,15.4863
urbancity,Demographics,categorical_dist,% City,Type of area (1=City … 4=Rural),26.82,20.47,30.68,36.28,23.05,27.24,29.7,23.0216,25.0186,27.1102,32.537,25.7874,28.96,30.19,30.3265,33.48,29.8343,27.9305,21.2698,18.2209,28.716,26.4835,28.47,31.806,26.8443,25.7539,27.0616,25.9598,,24.4378,34.099,30.3117,19.2247,27.1102,23.9435,30.4131
