state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
19,IA,446.7912192181343,0.1851035748871191,0.14245954265550112,0.12618605839049882,0.10517091814089673,0.06169812839022732,0.10993831935396098,0.12063546253063327,0.0551372914626021,0.06446609449542472,0.029204609693135538,0.06394619871997413,0.05391582929918377,0.04963273503887824,0.1413665732977341,0.0437126987269363,0.01902827747523486,0.03443909532333218,0.04946231560595494,0.06326940044416528,0.018376569202797722,0.047991331252377874,0.040724426505406607,0.01559677765510444,0.03767430876980929,0.04718457747769918,0.04000200508653151,0.05403409549585292,0.09626973425479068,0.03340466588364511,0.0499683844845906
20,KS,372.6996859218709,0.22446507011734318,0.10596213308116399,0.14493820019306228,0.08775738281608654,0.10685749925847142,0.1129607332276942,0.08264991536247564,0.021293984312756982,0.06904442910607443,0.044070652524871176,0.07739087197994299,0.010337742460443063,0.052057511950730405,0.11112859340776969,0.04851242677511815,0.07877371180581019,0.035708482409672004,0.11372011879551132,0.05489384443513752,0.022598021553766185,0.07274549630063286,0.027066917505218148,0.021224806278831516,0.04686422069967978,0.03494321405358039,0.028541442964635653,0.013941328062341754,0.04659843440922254,0.07443634480369589,0.028516469348259847
21,KY,717.9252799112746,0.209003631360063,0.1337945980884959,0.14331458720242984,0.1087827235927458,0.05923365178830753,0.12367712866425966,0.0990247600465002,0.05185857215303708,0.04607041760325513,0.025239929500905697,0.09096838290698057,0.028659380280224137,0.03370254160827274,0.13945447078038994,0.03884669884795912,0.06949696134266842,0.060785275853244135,0.06426855201900651,0.05343875413307175,0.036751520256832676,0.04533725089257838,0.03601298846695545,0.03626631297585166,0.02880021646967885,0.04372774444993256,0.017969772397798994,0.0249066422070505,0.08596001494896023,0.04221930672669286,0.022427212435850465
22,LA,508.4085817640956,0.19994036467489726,0.10549893831331408,0.1814434686659227,0.11725177546274677,0.045056229733150654,0.08350959929645116,0.14513511072845314,0.047869656481208486,0.03384045810708984,0.04045439853676584,0.049168544303916525,0.032690670807739255,0.06850249517605085,0.13102998804812185,0.011206530001187693,0.033269352516137024,0.10108240064574413,0.023026360160000276,0.05860900296937756,0.03114656526166343,0.06477155251026245,0.0589204171251528,0.02066310181785204,0.023294328619787873,0.04387922363686846,0.024113676517676343,0.07710260714988197,0.07374922601025206,0.03276358004722976,0.04101037667509776
23,ME,243.15825432865347,0.13627169928320618,0.1479276504246746,0.08979900147531426,0.071515022923328,0.13464629505629583,0.1473827701274051,0.07705023713443568,0.05176007829161887,0.07410430760383982,0.0695429376798816,0.07194638710983521,0.03958810017705066,0.0,0.07692843072301962,0.06031937562186187,0.06540589038382522,0.03471707729238614,0.06237603484863011,0.07602703998549863,0.027387118734155953,0.0433846379935201,0.05600217325114535,0.02148312347058638,0.04150530763412561,0.03540252481802696,0.05386326153976229,0.008832753387516736,0.062017889851362966,0.08454087916669306,0.07827199401099723
24,MD,782.1392251325467,0.12924431813665244,0.17333833597108028,0.15313481656063535,0.05980420392820076,0.10175377624174871,0.1114442462153964,0.08228585229321687,0.06308555066448329,0.04249874873948778,0.08341015124909797,0.04142751265963451,0.03170959865846364,0.018205283565927887,0.07108087287571627,0.06572863280621219,0.06224036167201032,0.0718372433123009,0.03725193838644479,0.13236091545191347,0.03421869592034038,0.02938479774148603,0.032636979168507566,0.026673122614686372,0.03002951836162099,0.04560197419534659,0.024511537809468836,0.023623453481015824,0.055318224047540075,0.07676062095663375,0.08939871631472959
25,MA,790.9676385842274,0.16071855092603785,0.1713470125723615,0.1124387123351679,0.06648887059408312,0.1306130543599223,0.08074429001337714,0.0533921385352189,0.06156622446605848,0.0760755595849766,0.08661558661279599,0.038853709670811615,0.025570089217182845,0.020836446630533977,0.08450494983467527,0.08903012559980614,0.04327642774146006,0.04126656185236135,0.07128274227071077,0.14097348552050773,0.02251090218705792,0.042133782284628454,0.049573537884996945,0.032561105896601716,0.025209964629843682,0.08062482715951938,0.03627828266327268,0.006732381196866473,0.045602667564341795,0.057493537691564116,0.04568447250325699
26,MI,1329.584123339628,0.20749943670358936,0.13312363762943943,0.09994050279332223,0.11290586273490309,0.09694374524327366,0.11438237301639446,0.08059122472652577,0.04367322730533406,0.062316268010565036,0.04862372183665272,0.0898116461642918,0.028785965616073435,0.01820202677428196,0.13263275084647083,0.06264850767592824,0.05377320863234411,0.04478484656514736,0.069376493045818,0.08029822607690633,0.026673615697021046,0.06859434015837855,0.037829782543866486,0.03825592500081786,0.020891079463636747,0.04328988660952005,0.019106395540805596,0.01813661296255185,0.05850201392493568,0.06362665821866485,0.024780018482539277
27,MN,714.0147451905302,0.14898233312684017,0.14405837276603714,0.08189010159102578,0.08218313633662191,0.13635766637752839,0.12177046743922418,0.07224634713420063,0.07303221460392828,0.041230896988083264,0.0982484636365102,0.03338913682417056,0.05695391729859965,0.02068523911974539,0.08485940751323261,0.0734815589139738,0.08033297630029582,0.06608933760071832,0.024367398870416966,0.1526834550399913,0.0267085252253856,0.05932692393794058,0.03993995620882516,0.014948848418558546,0.0070906784048064275,0.021299399400808883,0.010128835539046342,0.03796522000679117,0.05015892430914441,0.07309131815460897,0.0664989429129397
28,MS,444.2501713864426,0.18223941305599736,0.12725330243678493,0.2647117805377931,0.0765180124546201,0.03216753316545722,0.11351915763644388,0.09168282544312965,0.07614884524737388,0.02845978830381411,0.007299341718585738,0.0733409299977364,0.015448174725727895,0.05655263023384761,0.07174197291622307,0.044635302581306775,0.09144671488688262,0.0326257421497595,0.03528284140313056,0.0336284665802063,0.07583904283335571,0.052985915157560556,0.03868509995920282,0.04094097897318748,0.04079424207635779,0.07274153506277357,0.023868136509891533,0.05145307313796892,0.047883723139085024,0.03419735853795702,0.0659081191378389
